step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,debug_planner,debug_ms,debug_path_len,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
0,0.0,-64.64484405517578,24.47078514099121,0.0027786637389424656,0.0,-6.014656021093067e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.99945068359375,31,0.1,51,-64.64484405517578,24.47078514099121,0.0027786637389424656,5.0,-40.64493670678215,24.537472984909947,0.0027786637389424656,5.0,1,"[{""id"": 50, ""x"": -110.19839477539062, ""y"": -9.525056838989258, ""vx"": -0.0002727587125264108, ""vy"": 1.2634464502334595, ""r"": 2.5906050205230713}]"
1,0.05,-64.64485168457031,24.470783233642578,0.002778663999016791,0.0021587623847031025,1.519977224562674e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.64485168457031,24.470783233642578,0.002778663999016791,5.0,-40.64494433619416,24.53747108380304,0.002778663999016791,5.0,1,"[{""id"": 50, ""x"": -110.198486328125, ""y"": -9.46493911743164, ""vx"": -0.0017764491494745016, ""vy"": 1.166764259338379, ""r"": 2.5906050205230713}]"
2,0.1,-64.64485931396484,24.470781326293945,0.0027786637389424656,0.00016744882767668937,-7.729157856003598e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,1.0008811950683594,31,0.1,51,-64.64485931396484,24.470781326293945,0.0027786637389424656,5.0,-40.64495196557121,24.53746917021268,0.0027786637389424656,5.0,1,"[{""id"": 50, ""x"": -110.19873809814453, ""y"": -9.400785446166992, ""vx"": 5.109943958814256e-05, ""vy"": 1.4120184183120728, ""r"": 2.5906050205230713}]"
3,0.15000000000000002,-64.64485931396484,24.47077751159668,0.0027786637389424656,0.0010623631771856294,-7.722247761219898e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,1.0004043579101562,31,0.1,51,-64.64485931396484,24.47077751159668,0.0027786637389424656,5.0,-40.64495196557121,24.537465355515415,0.0027786637389424656,5.0,1,"[{""id"": 50, ""x"": -110.19857025146484, ""y"": -9.321089744567871, ""vx"": 0.0007352744578383863, ""vy"": 1.859738826751709, ""r"": 2.5906050205230713}]"
4,0.2,-64.64485931396484,24.470775604248047,0.0027786637389424656,0.0012685722290609641,-7.720657880377901e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.64485931396484,24.470775604248047,0.0027786637389424656,5.0,-40.64495196557121,24.537463448166783,0.0027786637389424656,5.0,1,"[{""id"": 50, ""x"": -110.19878387451172, ""y"": -9.230053901672363, ""vx"": -0.0037695979699492455, ""vy"": 1.8111566305160522, ""r"": 2.5906050205230713}]"
5,0.25,-64.64485931396484,24.470773696899414,0.0027786637389424656,0.001172669173430196,-7.721397340140854e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,1.0001659393310547,31,0.1,51,-64.64485931396484,24.470773696899414,0.0027786637389424656,5.0,-40.64495196557121,24.53746154081815,0.0027786637389424656,5.0,1,"[{""id"": 50, ""x"": -110.19915771484375, ""y"": -9.13473129272461, ""vx"": -0.0030906915199011564, ""vy"": 1.9964280128479004, ""r"": 2.5906050205230713}]"
6,0.30000000000000004,-64.64485931396484,24.470773696899414,0.0027786637389424656,0.0009737795316433874,-7.722931316808332e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.64485931396484,24.470773696899414,0.0027786637389424656,5.0,-40.64495196557121,24.53746154081815,0.0027786637389424656,5.0,1,"[{""id"": 50, ""x"": -110.19960021972656, ""y"": -9.029906272888184, ""vx"": -0.005426579620689154, ""vy"": 2.18923282623291, ""r"": 2.5906050205230713}]"
7,0.35000000000000003,-64.64485931396484,24.470773696899414,0.0027786637389424656,0.0007598031250234547,-7.72458218402253e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.64485931396484,24.470773696899414,0.0027786637389424656,5.0,-40.64495196557121,24.53746154081815,0.0027786637389424656,5.0,1,"[{""id"": 50, ""x"": -110.19975280761719, ""y"": -8.911077499389648, ""vx"": -0.001800236408598721, ""vy"": 2.5170302391052246, ""r"": 2.5906050205230713}]"
8,0.4,-64.64485931396484,24.47077178955078,0.0027786637389424656,0.000570040696552958,-7.72604755102128e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.9996891021728516,31,0.1,51,-64.64485931396484,24.47077178955078,0.0027786637389424656,5.0,-40.64495196557121,24.537459633469517,0.0027786637389424656,5.0,1,"[{""id"": 50, ""x"": -110.19979858398438, ""y"": -8.7819185256958, ""vx"": -0.007112173363566399, ""vy"": 2.8227639198303223, ""r"": 2.5906050205230713}]"
9,0.45,-64.64485931396484,24.47077178955078,0.0027786637389424656,0.00018785542077362992,-7.728999460842462e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.64485931396484,24.47077178955078,0.0027786637389424656,5.0,-40.64495196557121,24.537459633469517,0.0027786637389424656,5.0,1,"[{""id"": 50, ""x"": -110.200439453125, ""y"": -8.628068923950195, ""vx"": -0.007685271557420492, ""vy"": 3.2388932704925537, ""r"": 2.5906050205230713}]"
10,0.5,-64.64485931396484,24.47077178955078,0.0027786637389424656,0.00025448865080833976,-7.728485311843478e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.64485931396484,24.47077178955078,0.0027786637389424656,5.0,-40.64495196557121,24.537459633469517,0.0027786637389424656,5.0,1,"[{""id"": 50, ""x"": -110.20091247558594, ""y"": -8.464154243469238, ""vx"": -0.010706289671361446, ""vy"": 3.3232955932617188, ""r"": 2.5906050205230713}]"
