step,t,ego_x,ego_y,ego_yaw,ego_speed,cte_m,heading_err_rad,ref_idx,ref_x,ref_y,ref_yaw,v_ref,speed_err_mps,steer,throttle,brake,steer_sat,throttle_sat,brake_sat,d_steer,d_throttle,d_brake
0,0.0,-64.64484405517578,24.47078514099121,0.0027786637389424656,0.0,-3.0617869350990645e-16,0.0,4,-62.644851776142985,24.47634246131777,0.0027786637389424656,5.0,5.0,-6.014656021093067e-16,0.6000000238418579,0.0,0,0,0,,,
1,0.05,-64.64485168457031,24.470783233642578,0.002778663999016791,0.0021587623847031025,7.754213937616328e-16,0.0,5,-62.14486133578113,24.47772988470096,0.002778663999016791,5.0,4.9978412376152965,1.519977224562674e-15,0.6000000238418579,0.0,0,0,0,2.1214428266719807e-15,0.0,0.0
2,0.1,-64.64485931396484,24.470781326293945,0.0027786637389424656,0.00016744882767668937,-3.935220205253387e-15,0.0,5,-62.14486896517385,24.47772797670215,0.0027786637389424656,5.0,4.999832551172323,-7.729157856003598e-15,0.6000000238418579,0.0,0,0,0,-9.249135080566272e-15,0.0,0.0
3,0.15000000000000002,-64.64485931396484,24.47077751159668,0.0027786637389424656,0.0010623631771856294,-3.935220205253387e-15,0.0,5,-62.14486896517385,24.477724162004883,0.0027786637389424656,5.0,4.998937636822815,-7.722247761219898e-15,0.6000000238418579,0.0,0,0,0,6.910094783700582e-18,0.0,0.0
4,0.2,-64.64485931396484,24.470775604248047,0.0027786637389424656,0.0012685722290609641,-3.935220205253387e-15,0.0,5,-62.14486896517385,24.47772225465625,0.0027786637389424656,5.0,4.998731427770939,-7.720657880377901e-15,0.6000000238418579,0.0,0,0,0,1.5898808419963217e-18,0.0,0.0
5,0.25,-64.64485931396484,24.470773696899414,0.0027786637389424656,0.001172669173430196,-3.935220205253387e-15,0.0,5,-62.14486896517385,24.477720347307617,0.0027786637389424656,5.0,4.99882733082657,-7.721397340140854e-15,0.6000000238418579,0.0,0,0,0,-7.394597629530042e-19,0.0,0.0
6,0.30000000000000004,-64.64485931396484,24.470773696899414,0.0027786637389424656,0.0009737795316433874,-3.935220205253387e-15,0.0,5,-62.14486896517385,24.477720347307617,0.0027786637389424656,5.0,4.999026220468356,-7.722931316808332e-15,0.6000000238418579,0.0,0,0,0,-1.533976667477538e-18,0.0,0.0
7,0.35000000000000003,-64.64485931396484,24.470773696899414,0.0027786637389424656,0.0007598031250234547,-3.935220205253387e-15,0.0,5,-62.14486896517385,24.477720347307617,0.0027786637389424656,5.0,4.999240196874976,-7.72458218402253e-15,0.6000000238418579,0.0,0,0,0,-1.6508672141986314e-18,0.0,0.0
8,0.4,-64.64485931396484,24.47077178955078,0.0027786637389424656,0.000570040696552958,-3.935220205253387e-15,0.0,5,-62.14486896517385,24.477718439958984,0.0027786637389424656,5.0,4.9994299593034475,-7.72604755102128e-15,0.6000000238418579,0.0,0,0,0,-1.4653669987499396e-18,0.0,0.0
9,0.45,-64.64485931396484,24.47077178955078,0.0027786637389424656,0.00018785542077362992,-3.935220205253387e-15,0.0,5,-62.14486896517385,24.477718439958984,0.0027786637389424656,5.0,4.999812144579226,-7.728999460842462e-15,0.6000000238418579,0.0,0,0,0,-2.9519098211812367e-18,0.0,0.0
10,0.5,-64.64485931396484,24.47077178955078,0.0027786637389424656,0.00025448865080833976,-3.935220205253387e-15,0.0,5,-62.14486896517385,24.477718439958984,0.0027786637389424656,5.0,4.999745511349191,-7.728485311843478e-15,0.6000000238418579,0.0,0,0,0,5.141489989833603e-19,0.0,0.0
11,0.55,-64.64486694335938,24.47077178955078,0.0027786637389424656,0.00024631555289769967,-3.935220205253387e-15,0.0,5,-62.14487659456838,24.477718439958984,0.0027786637389424656,5.0,4.999753684447103,-7.728547992281575e-15,0.6000000238418579,0.0,0,0,0,-6.268043809681823e-20,0.0,0.0
12,0.6000000000000001,-64.64486694335938,24.47077178955078,0.0027786637389424656,0.00020920789789638804,-3.935220205253387e-15,0.0,5,-62.14487659456838,24.477718439958984,0.0027786637389424656,5.0,4.999790792102104,-7.728835136450694e-15,0.6000000238418579,0.0,0,0,0,-2.871441691192078e-19,0.0,0.0
13,0.65,-64.63790130615234,24.470792770385742,0.0027737870852705833,0.41884955136755864,-4.800847219765814e-15,0.0,5,-62.13791092351467,24.47772722920675,0.0027737870852705833,5.0,4.5811504486324415,-6.646872942594204e-15,0.6000000238418579,0.0,0,0,0,1.0819621938564904e-15,0.0,0.0
