step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,debug_ms,debug_path_len,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
10,0.5,-64.64485931396484,24.470975875854492,0.002778505353678417,0.0002800274182836084,-7.666965308884399e-15,0.6000000238418579,0.0,PlanStatus.OK,18.512487411499023,43,0.1,51,-64.64485931396484,24.470975875854492,0.002778505353678417,6.0,-39.44495658706149,24.540994120675933,0.002778505353678417,6.0,1,"[{""id"": 78, ""x"": -110.19923400878906, ""y"": -9.269875526428223, ""vx"": -0.005910551641136408, ""vy"": 1.3343881368637085, ""r"": 2.5906050205230713}]"
11,0.55,-64.64485931396484,24.470975875854492,0.002778505353678417,0.0002712059274459869,-7.667033071520179e-15,0.6000000238418579,0.0,PlanStatus.OK,10.50877571105957,43,0.1,51,-64.64485931396484,24.470975875854492,0.002778505353678417,6.0,-39.44495658706149,24.540994120675933,0.002778505353678417,6.0,1,"[{""id"": 78, ""x"": -110.19955444335938, ""y"": -9.18455982208252, ""vx"": -0.005812270566821098, ""vy"": 1.847266674041748, ""r"": 2.5906050205230713}]"
12,0.6000000000000001,-64.64485931396484,24.470975875854492,0.002778505353678417,0.00023031236878293156,-7.667346473710663e-15,0.6000000238418579,0.0,PlanStatus.OK,13.011932373046875,43,0.1,51,-64.64485931396484,24.470975875854492,0.002778505353678417,6.0,-39.44495658706149,24.540994120675933,0.002778505353678417,6.0,1,"[{""id"": 78, ""x"": -110.2001953125, ""y"": -9.082549095153809, ""vx"": -0.006018545012921095, ""vy"": 2.2376632690429688, ""r"": 2.5906050205230713}]"
13,0.65,-64.63789367675781,24.470998764038086,0.0027736323410470875,0.4188405524967324,-5.076153679930669e-15,0.6000000238418579,0.0,PlanStatus.OK,9.510278701782227,43,0.1,51,-64.63789367675781,24.470998764038086,0.0027736323410470875,6.0,-39.43799060895395,24.540894209414397,0.0027736323410470875,6.0,1,"[{""id"": 78, ""x"": -110.20064544677734, ""y"": -8.966739654541016, ""vx"": -0.009714934974908829, ""vy"": 2.3709940910339355, ""r"": 2.5906050205230713}]"
14,0.7000000000000001,-64.5921630859375,24.47112464904785,0.00277308462451821,1.1534303787958544,1.985207635622375e-15,0.6000000238418579,0.0,PlanStatus.OK,10.506391525268555,43,0.1,51,-64.5921630859375,24.47112464904785,0.00277308462451821,6.0,-39.39225997985429,24.541006292020654,0.00277308462451821,6.0,1,"[{""id"": 78, ""x"": -110.20166778564453, ""y"": -8.836634635925293, ""vx"": -0.005382116883993149, ""vy"": 2.766676187515259, ""r"": 2.5906050205230713}]"
15,0.75,-64.5185775756836,24.471330642700195,0.002772679948868194,1.6633109671894915,4.1795244125157876e-15,0.6000000238418579,0.0,PlanStatus.OK,10.51020622253418,43,0.1,51,-64.5185775756836,24.471330642700195,0.002772679948868194,6.0,-39.31867444132314,24.541202087885786,0.002772679948868194,6.0,1,"[{""id"": 78, ""x"": -110.20265197753906, ""y"": -8.695929527282715, ""vx"": -0.009979549795389175, ""vy"": 2.930988073348999, ""r"": 2.5906050205230713}]"
16,0.8,-64.42424774169922,24.471593856811523,0.002770347342245448,2.0104723882994833,-5.774132968907209e-15,0.6000000238418579,0.0,PlanStatus.OK,10.030508041381836,43,0.1,51,-64.42424774169922,24.471593856811523,0.002770347342245448,6.0,-39.22434444442486,24.541406520536114,0.002770347342245448,6.0,1,"[{""id"": 78, ""x"": -110.2030258178711, ""y"": -8.540291786193848, ""vx"": -0.0016452212585136294, ""vy"": 3.2217226028442383, ""r"": 2.5906050205230713}]"
17,0.8500000000000001,-64.31546783447266,24.47189712524414,0.0027695874050672046,2.2798072644574736,1.472270529028299e-15,0.6000000238418579,0.0,PlanStatus.OK,11.594533920288086,43,0.1,51,-64.31546783447266,24.47189712524414,0.0027695874050672046,6.0,-39.11556448415213,24.541690638625212,0.0027695874050672046,6.0,1,"[{""id"": 78, ""x"": -110.20352172851562, ""y"": -8.369071006774902, ""vx"": -0.006792594213038683, ""vy"": 3.5658349990844727, ""r"": 2.5906050205230713}]"
18,0.9,-64.1944580078125,24.472225189208984,0.0027721730640083734,2.5101464664760136,-7.3879764788604735e-16,0.6000000238418579,0.0,PlanStatus.OK,11.046171188354492,43,0.1,51,-64.1944580078125,24.472225189208984,0.0027721730640083734,6.0,-38.994554838038496,24.54208386094527,0.0027721730640083734,6.0,1,"[{""id"": 78, ""x"": -110.20455932617188, ""y"": -8.1812744140625, ""vx"": -0.007674379274249077, ""vy"": 3.844184398651123, ""r"": 2.5906050205230713}]"
19,0.9500000000000001,-64.062255859375,24.472591400146484,0.00277143211225587,2.7323613187530817,2.422253978274255e-15,0.6000000238418579,0.0,PlanStatus.OK,12.009859085083008,43,0.1,51,-64.062255859375,24.472591400146484,0.00277143211225587,6.0,-38.86235263784613,24.542431399970283,0.00277143211225587,6.0,1,"[{""id"": 78, ""x"": -110.205078125, ""y"": -7.980319499969482, ""vx"": -0.009288614615797997, ""vy"": 4.145876884460449, ""r"": 2.5906050205230713}]"
20,1.0,-63.919681549072266,24.472986221313477,0.002771153312579252,2.9310007588178024,-3.750157058805478e-15,0.6000000238418579,0.0,PlanStatus.OK,13.010978698730469,43,0.1,51,-63.919681549072266,24.472986221313477,0.002771153312579252,6.0,-38.71977830807306,24.542819195412505,0.002771153312579252,6.0,1,"[{""id"": 78, ""x"": -110.20559692382812, ""y"": -7.767604827880859, ""vx"": -0.008708778768777847, ""vy"": 4.285409927368164, ""r"": 2.5906050205230713}]"
21,1.05,-63.767093658447266,24.47340965270996,0.0027709673594367317,3.1325067155100323,2.336965807298746e-15,0.6000000238418579,0.0,PlanStatus.OK,15.310525894165039,43,0.1,51,-63.767093658447266,24.47340965270996,0.0027709673594367317,6.0,-38.567190404462565,24.543237940807686,0.0027709673594367317,6.0,1,"[{""id"": 78, ""x"": -110.20616149902344, ""y"": -7.539748191833496, ""vx"": -0.009360289201140404, ""vy"": 4.713808059692383, ""r"": 2.5906050205230713}]"
22,1.1,-63.60490417480469,24.473859786987305,0.002770788428300992,3.3182972505573574,-6.163176366251412e-16,0.6000000238418579,0.0,PlanStatus.OK,27.517080307006836,43,0.1,51,-63.60490417480469,24.473859786987305,0.002770788428300992,6.0,-38.405000908326,24.54368356603777,0.002770788428300992,6.0,1,"[{""id"": 78, ""x"": -110.20668029785156, ""y"": -7.300017356872559, ""vx"": -0.00987135712057352, ""vy"": 4.800865173339844, ""r"": 2.5906050205230713}]"
23,1.1500000000000001,-63.433250427246094,24.474334716796875,0.002770610017313903,3.5098358407189867,-3.742602371948917e-15,0.5960656404495239,0.0,PlanStatus.OK,13.50855827331543,43,0.1,51,-63.433250427246094,24.474334716796875,0.002770610017313903,6.0,-38.23334714831043,24.544153999907785,0.002770610017313903,6.0,1,"[{""id"": 78, ""x"": -110.20706176757812, ""y"": -7.044556140899658, ""vx"": -0.010965673252940178, ""vy"": 5.2526350021362305, ""r"": 2.5906050205230713}]"
24,1.2000000000000002,-63.25235366821289,24.474838256835938,0.002770430826103838,3.6908200766883112,-2.5818722549866445e-15,0.5236719846725464,0.0,PlanStatus.OK,20.018339157104492,43,0.1,51,-63.25235366821289,24.474838256835938,0.002770430826103838,6.0,-38.05245037676683,24.544653024345664,0.002770430826103838,6.0,1,"[{""id"": 78, ""x"": -110.20809173583984, ""y"": -6.7791972160339355, ""vx"": -0.02632945217192173, ""vy"": 5.288660049438477, ""r"": 2.5906050205230713}]"
25,1.25,-63.06247329711914,24.47536277770996,0.0027702586569005538,3.8660388530866223,-1.8509200909558625e-15,0.4535844624042511,0.0,PlanStatus.OK,9.509801864624023,43,0.1,51,-63.06247329711914,24.47536277770996,0.0027702586569005538,6.0,-37.862569993653295,24.5451732065724,0.0027702586569005538,6.0,1,"[{""id"": 78, ""x"": -110.20925903320312, ""y"": -6.505289554595947, ""vx"": -0.030699394643306732, ""vy"": 5.502322673797607, ""r"": 2.5906050205230713}]"
26,1.3,-62.86478042602539,24.475910186767578,0.0027701085940149113,4.009879239396767,-2.5201538345596703e-15,0.39604830741882324,0.0,PlanStatus.OK,11.019706726074219,43,0.1,51,-62.86478042602539,24.475910186767578,0.0027701085940149113,6.0,-37.66487711208413,24.545716834059824,0.0027701085940149113,6.0,1,"[{""id"": 78, ""x"": -110.2105941772461, ""y"": -6.235501766204834, ""vx"": -0.02992764674127102, ""vy"": 5.324229717254639, ""r"": 2.5906050205230713}]"
27,1.35,-62.66018295288086,24.477046966552734,0.0027642142695085093,4.130644973633072,-2.763041855673821e-16,0.3477420210838318,0.0,PlanStatus.OK,12.076377868652344,43,0.1,51,-62.66018295288086,24.477046966552734,0.0027642142695085093,6.0,-37.460279227914185,24.54670507743606,0.0027642142695085093,6.0,1,"[{""id"": 78, ""x"": -110.21187591552734, ""y"": -5.987405776977539, ""vx"": -0.025642601773142815, ""vy"": 4.463722229003906, ""r"": 2.5906050205230713}]"
28,1.4000000000000001,-62.45053482055664,24.47681427001953,0.002536899686531011,4.224517803087652,2.7440523828480045e-15,0.31019288301467896,0.0,PlanStatus.OK,15.13814926147461,43,0.1,51,-62.45053482055664,24.47681427001953,0.002536899686531011,6.0,-37.250615912349446,24.540744073546122,0.002536899686531011,6.0,1,"[{""id"": 78, ""x"": -110.2128677368164, ""y"": -5.80347204208374, ""vx"": -0.018815476447343826, ""vy"": 3.1890249252319336, ""r"": 2.5906050205230713}]"
29,1.4500000000000002,-62.237030029296875,24.476850509643555,0.002283690023141695,4.294543785553064,-3.1640943273255175e-15,0.2821824848651886,0.0,PlanStatus.OK,12.50767707824707,43,0.1,51,-62.237030029296875,24.476850509643555,0.002283690023141695,6.0,-37.03709574129377,24.534399448204844,0.002283690023141695,6.0,1,"[{""id"": 78, ""x"": -110.21367645263672, ""y"": -5.65963077545166, ""vx"": -0.017934327945113182, ""vy"": 2.9538934230804443, ""r"": 2.5906050205230713}]"
30,1.5,-62.02122497558594,24.476688385009766,0.0023554668958571836,4.340983744924875,-3.0309875465874773e-15,0.2636064887046814,0.0,PlanStatus.OK,10.507822036743164,43,0.1,51,-62.02122497558594,24.476688385009766,0.0023554668958571836,6.0,-36.821294883179874,24.536046095897085,0.0023554668958571836,6.0,1,"[{""id"": 78, ""x"": -110.21464538574219, ""y"": -5.512329578399658, ""vx"": -0.017078446224331856, ""vy"": 2.933529853820801, ""r"": 2.5906050205230713}]"
31,1.55,-61.80332565307617,24.477474212646484,0.0023819297185209195,4.3796658752937265,-3.0541682972549857e-15,0.24813364446163177,0.0,PlanStatus.OK,12.108564376831055,43,0.1,51,-61.80332565307617,24.477474212646484,0.0023819297185209195,6.0,-36.603397140265955,24.537498784794117,0.0023819297185209195,6.0,1,"[{""id"": 78, ""x"": -110.21519470214844, ""y"": -5.355905055999756, ""vx"": -0.019365623593330383, ""vy"": 3.2689766883850098, ""r"": 2.5906050205230713}]"
32,1.6,-61.5837287902832,24.47829246520996,0.0023844672637119255,4.403247733073472,-2.3224906495048804e-15,0.23870091140270233,0.0,PlanStatus.OK,28.525829315185547,43,0.1,51,-61.5837287902832,24.47829246520996,0.0023844672637119255,6.0,-36.383800429869396,24.538380983314795,0.0023844672637119255,6.0,1,"[{""id"": 78, ""x"": -110.21595764160156, ""y"": -5.190901756286621, ""vx"": -0.020112749189138412, ""vy"": 3.3510069847106934, ""r"": 2.5906050205230713}]"
33,1.6500000000000001,-61.363075256347656,24.478939056396484,0.0023846386526922346,4.420648184066206,-6.883811880742873e-16,0.23174072802066803,0.0,PlanStatus.OK,9.505033493041992,43,0.1,51,-61.363075256347656,24.478939056396484,0.0023846386526922346,6.0,-36.1631469062326,24.539031893491305,0.0023846386526922346,6.0,1,"[{""id"": 78, ""x"": -110.21711730957031, ""y"": -5.014276504516602, ""vx"": -0.022273089736700058, ""vy"": 3.656014919281006, ""r"": 2.5906050205230713}]"
34,1.7000000000000002,-61.14179229736328,24.479511260986328,0.0023846599787869013,4.429051752023041,-9.509435610916689e-16,0.2283792942762375,0.0,PlanStatus.OK,27.52375602722168,43,0.1,51,-61.14179229736328,24.479511260986328,0.0023846599787869013,6.0,-35.94186394852997,24.539604635497213,0.0023846599787869013,6.0,1,"[{""id"": 78, ""x"": -110.21861267089844, ""y"": -4.828804969787598, ""vx"": -0.025443246588110924, ""vy"": 3.783280611038208, ""r"": 2.5906050205230713}]"
35,1.75,-60.92014694213867,24.480051040649414,0.0023846654403477303,4.435458548239443,-9.335221050698977e-16,0.22581657767295837,0.0,PlanStatus.OK,12.01009750366211,43,0.1,51,-60.92014694213867,24.480051040649414,0.0023846654403477303,6.0,-35.720218593633334,24.54014455279124,0.0023846654403477303,6.0,1,"[{""id"": 78, ""x"": -110.22037506103516, ""y"": -4.630540370941162, ""vx"": -0.02754497528076172, ""vy"": 4.122344970703125, ""r"": 2.5906050205230713}]"
36,1.8,-60.69834518432617,24.48058319091797,0.002384665180273405,4.436319120298279,2.1178006908779056e-15,0.2254723459482193,0.0,PlanStatus.OK,9.50169563293457,43,0.1,51,-60.69834518432617,24.48058319091797,0.002384665180273405,6.0,-35.498416835805315,24.54067669650587,0.002384665180273405,6.0,1,"[{""id"": 78, ""x"": -110.22203063964844, ""y"": -4.419428825378418, ""vx"": -0.02733662724494934, ""vy"": 4.24193000793457, ""r"": 2.5906050205230713}]"
37,1.85,-60.47649383544922,24.48111343383789,0.002384662579530153,4.437714876981786,5.868909708836979e-16,0.2249140441417694,0.0,PlanStatus.OK,10.01429557800293,43,0.1,51,-60.47649383544922,24.48111343383789,0.002384662579530153,6.0,-35.276565486771986,24.541206873887283,0.002384662579530153,6.0,1,"[{""id"": 78, ""x"": -110.22381591796875, ""y"": -4.194789409637451, ""vx"": -0.029745226725935936, ""vy"": 4.655621528625488, ""r"": 2.5906050205230713}]"
38,1.9000000000000001,-60.254676818847656,24.481645584106445,0.0023846607590098765,4.435456641943639,2.7234529650872535e-15,0.22581733763217926,0.0,PlanStatus.OK,16.513347625732422,43,0.1,51,-60.254676818847656,24.481645584106445,0.0023846607590098765,6.0,-35.0547484700612,24.541738978278808,0.0023846607590098765,6.0,1,"[{""id"": 78, ""x"": -110.22561645507812, ""y"": -3.9558868408203125, ""vx"": -0.029480013996362686, ""vy"": 4.782987117767334, ""r"": 2.5906050205230713}]"
39,1.9500000000000002,-60.03291702270508,24.482173919677734,0.002384660238861226,4.435105276762057,2.418600089898037e-15,0.22595788538455963,0.0,PlanStatus.OK,10.510444641113281,43,0.1,51,-60.03291702270508,24.482173919677734,0.002384660238861226,6.0,-34.832988673887286,24.542267300742395,0.002384660238861226,6.0,1,"[{""id"": 78, ""x"": -110.22736358642578, ""y"": -3.7040340900421143, ""vx"": -0.03037836216390133, ""vy"": 5.116582870483398, ""r"": 2.5906050205230713}]"
40,2.0,-59.81126022338867,24.482704162597656,0.002384660238861226,4.432012079684063,2.4199773654702723e-15,0.22719517350196838,0.0,PlanStatus.OK,14.007329940795898,43,0.1,51,-59.81126022338867,24.482704162597656,0.002384660238861226,6.0,-34.61133187457088,24.542797543662317,0.002384660238861226,6.0,1,"[{""id"": 78, ""x"": -110.22881317138672, ""y"": -3.45190691947937, ""vx"": -0.02889689803123474, ""vy"": 4.986560344696045, ""r"": 2.5906050205230713}]"
41,2.0500000000000003,-59.590145111083984,24.483417510986328,0.0024373083848837056,4.433768410844,1.802715869444094e-15,0.22649262845516205,0.0,PlanStatus.OK,35.76183319091797,43,0.1,51,-59.590145111083984,24.483417510986328,0.0024373083848837056,6.0,-34.390219960996305,24.54483762147457,0.0024373083848837056,6.0,1,"[{""id"": 78, ""x"": -110.23005676269531, ""y"": -3.2195863723754883, ""vx"": -0.02344753034412861, ""vy"": 4.163083076477051, ""r"": 2.5906050205230713}]"
42,2.1,-59.36865234375,24.483179092407227,0.0027055831136347337,4.430375029692423,2.9506581182434316e-15,0.22784999012947083,0.0,PlanStatus.OK,16.01386070251465,43,0.1,51,-59.36865234375,24.483179092407227,0.0027055831136347337,6.0,-34.16874457796146,24.55135970368829,0.0027055831136347337,6.0,1,"[{""id"": 78, ""x"": -110.23087310791016, ""y"": -3.049647569656372, ""vx"": -0.015827475115656853, ""vy"": 2.909963846206665, ""r"": 2.5906050205230713}]"
43,2.15,-59.14752960205078,24.483720779418945,0.002924123048954207,4.4241548547424445,-5.66055230930663e-16,0.23033805191516876,0.0,PlanStatus.OK,26.014089584350586,43,0.1,51,-59.14752960205078,24.483720779418945,0.002924123048954207,6.0,-33.94763733821874,24.557408575241304,0.002924123048954207,6.0,1,"[{""id"": 78, ""x"": -110.23149108886719, ""y"": -2.916241407394409, ""vx"": -0.015674348920583725, ""vy"": 2.798227548599243, ""r"": 2.5906050205230713}]"
44,2.2,-58.92583465576172,24.48368263244629,0.002946907900510921,4.420311892201018,-4.2248478749739443e-16,0.2318752408027649,0.0,PlanStatus.OK,9.505748748779297,43,0.1,51,-58.92583465576172,24.48368263244629,0.002946907900510921,6.0,-33.72594407743641,24.557944604053944,0.002946907900510921,6.0,1,"[{""id"": 78, ""x"": -110.23209381103516, ""y"": -2.774667978286743, ""vx"": -0.013706463389098644, ""vy"": 2.9845170974731445, ""r"": 2.5906050205230713}]"
45,2.25,-58.704593658447266,24.4846134185791,0.0029499700156158616,4.421061661288628,-1.2993382708136113e-15,0.23157534003257751,0.0,PlanStatus.OK,23.526668548583984,43,0.1,51,-58.704593658447266,24.4846134185791,0.0029499700156158616,6.0,-33.50470330763865,24.55895255515201,0.0029499700156158616,6.0,1,"[{""id"": 78, ""x"": -110.23252868652344, ""y"": -2.6166796684265137, ""vx"": -0.0169928390532732, ""vy"": 3.269509792327881, ""r"": 2.5906050205230713}]"
46,2.3000000000000003,-58.48351287841797,24.485422134399414,0.002951490930269649,4.420008959518403,-2.335742268206437e-15,0.23199641704559326,0.0,PlanStatus.OK,15.012264251708984,43,0.1,51,-58.48351287841797,24.485422134399414,0.002951490930269649,6.0,-33.28362264070191,24.55979959785477,0.002951490930269649,6.0,1,"[{""id"": 78, ""x"": -110.23291015625, ""y"": -2.4470956325531006, ""vx"": -0.015992017462849617, ""vy"": 3.4336209297180176, ""r"": 2.5906050205230713}]"
47,2.35,-58.262454986572266,24.486135482788086,0.0029519127708251282,4.421733196237835,-2.553728738281173e-15,0.23130671679973602,0.0,PlanStatus.OK,19.01531219482422,43,0.1,51,-58.262454986572266,24.486135482788086,0.0029519127708251282,6.0,-33.06256478023411,24.560523576579136,0.0029519127708251282,6.0,1,"[{""id"": 78, ""x"": -110.23345184326172, ""y"": -2.266599416732788, ""vx"": -0.01719178631901741, ""vy"": 3.657376527786255, ""r"": 2.5906050205230713}]"
48,2.4000000000000004,-58.04140090942383,24.486806869506836,0.00295201081884573,4.420902407185252,2.8602624444750975e-16,0.2316390424966812,0.0,PlanStatus.OK,14.510154724121094,43,0.1,51,-58.04140090942383,24.486806869506836,0.00295201081884573,6.0,-32.841510710379254,24.561197434097174,0.00295201081884573,6.0,1,"[{""id"": 78, ""x"": -110.23477172851562, ""y"": -2.0738258361816406, ""vx"": -0.0371856763958931, ""vy"": 3.9280755519866943, ""r"": 2.5906050205230713}]"
49,2.45,-57.820316314697266,24.487464904785156,0.0029520300643457948,4.422618609914493,-6.95043790418712e-16,0.23095256090164185,0.0,PlanStatus.OK,11.507034301757812,43,0.1,51,-57.820316314697266,24.487464904785156,0.0029520300643457948,6.0,-32.62042611708455,24.561855954360006,0.0029520300643457948,6.0,1,"[{""id"": 78, ""x"": -110.23713684082031, ""y"": -1.868024230003357, ""vx"": -0.04090501368045807, ""vy"": 4.257586479187012, ""r"": 2.5906050205230713}]"
50,2.5,-57.59921646118164,24.48811912536621,0.0029520324050147217,4.421682560966896,5.78255562630669e-17,0.23132698237895966,0.0,PlanStatus.OK,38.43998908996582,43,0.1,51,-57.59921646118164,24.48811912536621,0.0029520324050147217,6.0,-32.39932626374291,24.562510233925643,0.0029520324050147217,6.0,1,"[{""id"": 78, ""x"": -110.23976135253906, ""y"": -1.6526741981506348, ""vx"": -0.041746094822883606, ""vy"": 4.357249736785889, ""r"": 2.5906050205230713}]"
51,2.5500000000000003,-57.37809371948242,24.488773345947266,0.0029520305844944455,4.423263831550519,-1.2410019470659051e-15,0.2306944727897644,0.0,PlanStatus.OK,9.507417678833008,43,0.1,51,-57.37809371948242,24.488773345947266,0.0029520305844944455,6.0,-32.1782035219082,24.563164408629817,0.0029520305844944455,6.0,1,"[{""id"": 78, ""x"": -110.24208068847656, ""y"": -1.4233779907226562, ""vx"": -0.04638697952032089, ""vy"": 4.744297981262207, ""r"": 2.5906050205230713}]"
52,2.6,-57.1569709777832,24.489425659179688,0.002952029024048494,4.422197697225307,3.9719870996970583e-16,0.23112091422080994,0.0,PlanStatus.OK,31.43477439880371,43,0.1,51,-57.1569709777832,24.489425659179688,0.002952029024048494,6.0,-31.957080780092898,24.563816682539134,0.002952029024048494,6.0,1,"[{""id"": 78, ""x"": -110.24432373046875, ""y"": -1.1803535223007202, ""vx"": -0.045368779450654984, ""vy"": 4.913813591003418, ""r"": 2.5906050205230713}]"
53,2.6500000000000004,-56.93581771850586,24.49007797241211,0.0029520277236768683,4.423659277045235,-1.4482536509627321e-15,0.23053628206253052,0.0,PlanStatus.OK,14.87112045288086,43,0.1,51,-56.93581771850586,24.49007797241211,0.0029520277236768683,6.0,-31.73592752071886,24.564468963002376,0.0029520277236768683,6.0,1,"[{""id"": 78, ""x"": -110.246337890625, ""y"": -0.9231560826301575, ""vx"": -0.048581864684820175, ""vy"": 5.303897380828857, ""r"": 2.5906050205230713}]"
54,2.7,-56.71467590332031,24.490726470947266,0.0029520259031565917,4.422493460441482,-2.7475601580408213e-15,0.23100261390209198,0.0,PlanStatus.OK,20.01667022705078,43,0.1,51,-56.71467590332031,24.490726470947266,0.0029520259031565917,6.0,-31.51478570539783,24.56511741566065,0.0029520259031565917,6.0,1,"[{""id"": 78, ""x"": -110.24829864501953, ""y"": -0.6519282460212708, ""vx"": -0.04882818087935448, ""vy"": 5.372264385223389, ""r"": 2.5906050205230713}]"
55,2.75,-56.49351501464844,24.491376876831055,0.0029520243427106404,4.4238710926568485,-1.1013837064249659e-15,0.2304515689611435,0.0,PlanStatus.OK,16.019344329833984,43,0.1,51,-56.49351501464844,24.491376876831055,0.0029520243427106404,6.0,-31.29362481660987,24.565767782221336,0.0029520243427106404,6.0,1,"[{""id"": 78, ""x"": -110.25057220458984, ""y"": -0.3782116174697876, ""vx"": -0.049712974578142166, ""vy"": 5.5381669998168945, ""r"": 2.5906050205230713}]"
