step,t,ego_x,ego_y,ego_yaw,ego_speed,cte_m,heading_err_rad,ref_idx,ref_x,ref_y,ref_yaw,v_ref,speed_err_mps,steer,throttle,brake,steer_sat,throttle_sat,brake_sat,d_steer,d_throttle,d_brake
0,0.0,-64.64485931396484,24.470977783203125,0.0027785056137527423,0.0,2.908263907475117e-15,0.0,4,-62.24486857807102,24.477646188096003,0.0027785056137527423,5.0,5.0,5.713071210772594e-15,0.6000000238418579,0.0,0,0,0,,,
1,0.05,-64.64485931396484,24.470977783203125,0.0027785056137527423,0.0019554865092117164,2.908263907475117e-15,0.0,4,-62.24486857807102,24.477646188096003,0.0027785056137527423,5.0,4.998044513490789,5.701921292571412e-15,0.6000000238418579,0.0,0,0,0,-1.1149918201181983e-17,0.0,0.0
2,0.1,-64.64485931396484,24.470977783203125,0.002778505353678417,0.0004210197973931449,-3.903995182685804e-15,0.0,4,-62.24486857806929,24.477646187471834,0.002778505353678417,5.0,4.999578980202607,-7.66588534187665e-15,0.6000000238418579,0.0,0,0,0,-1.3367806634448061e-14,0.0,0.0
3,0.15000000000000002,-64.64485931396484,24.470975875854492,0.002778505353678417,0.0013019564090247543,-3.903995182685804e-15,0.0,4,-62.24486857806929,24.4776442801232,0.002778505353678417,5.0,4.998698043590975,-7.659140418517663e-15,0.6000000238418579,0.0,0,0,0,6.7449233589859936e-18,0.0,0.0
4,0.2,-64.64485931396484,24.470975875854492,0.002778505353678417,0.0014678289068662707,-3.903995182685804e-15,0.0,4,-62.24486857806929,24.4776442801232,0.002778505353678417,5.0,4.998532171093133,-7.657872410195624e-15,0.6000000238418579,0.0,0,0,0,1.2680083220396876e-18,0.0,0.0
5,0.25,-64.64485931396484,24.470975875854492,0.002778505353678417,0.001330242234894109,-3.903995182685804e-15,0.0,4,-62.24486857806929,24.4776442801232,0.002778505353678417,5.0,4.998669757765106,-7.658924425116113e-15,0.6000000238418579,0.0,0,0,0,-1.052014920489841e-18,0.0,0.0
6,0.30000000000000004,-64.64485931396484,24.470975875854492,0.002778505353678417,0.0010913468016801092,-3.903995182685804e-15,0.0,4,-62.24486857806929,24.4776442801232,0.002778505353678417,5.0,4.99890865319832,-7.660752322216288e-15,0.6000000238418579,0.0,0,0,0,-1.82789710017478e-18,0.0,0.0
7,0.35000000000000003,-64.64485931396484,24.470975875854492,0.002778505353678417,0.0008459854164076385,-3.903995182685804e-15,0.0,4,-62.24486857806929,24.4776442801232,0.002778505353678417,5.0,4.999154014583592,-7.662630194260351e-15,0.6000000238418579,0.0,0,0,0,-1.877872044062784e-18,0.0,0.0
8,0.4,-64.64485931396484,24.470975875854492,0.002778505353678417,0.0006308937260465662,-3.903995182685804e-15,0.0,4,-62.24486857806929,24.4776442801232,0.002778505353678417,5.0,4.999369106273954,-7.664276826309813e-15,0.6000000238418579,0.0,0,0,0,-1.6466320494623599e-18,0.0,0.0
9,0.45,-64.64485931396484,24.470975875854492,0.002778505353678417,0.00020575526300054613,-3.903995182685804e-15,0.0,4,-62.24486857806929,24.4776442801232,0.002778505353678417,5.0,4.999794244736999,-7.667534515024953e-15,0.6000000238418579,0.0,0,0,0,-3.257688715140039e-18,0.0,0.0
