step,t,ego_x,ego_y,ego_yaw,ego_speed,cte_m,heading_err_rad,ref_idx,ref_x,ref_y,ref_yaw,v_ref,speed_err_mps,steer,throttle,brake,steer_sat,throttle_sat,brake_sat,d_steer,d_throttle,d_brake
0,0.0,-64.64486694335938,24.470966339111328,0.002778511075313572,0.0,3.829402073218802e-15,0.0,4,-62.24487620750197,24.4776347571119,0.002778511075313572,5.0,5.0,7.52258007269543e-15,0.6000000238418579,0.0,0,0,0,,,
1,0.05,-64.64486694335938,24.470966339111328,0.002778511075313572,0.0022430613113676385,3.829402073218802e-15,0.0,4,-62.24487620750197,24.4776347571119,0.002778511075313572,5.0,4.9977569386886325,7.505743598802857e-15,0.6000000238418579,0.0,0,0,0,-1.6836473892573728e-17,0.0,0.0
2,0.1,-64.64486694335938,24.470966339111328,0.002778511075313572,6.225576601665068e-05,3.829402073218802e-15,0.0,4,-62.24487620750197,24.4776347571119,0.002778511075313572,5.0,4.999937744233983,7.522111663475599e-15,0.6000000238418579,0.0,0,0,0,1.63680646727421e-17,0.0,0.0
3,0.15000000000000002,-64.64486694335938,24.470964431762695,0.002778511075313572,0.0009642986564773899,3.829402073218802e-15,0.0,4,-62.24487620750197,24.477632849763268,0.002778511075313572,5.0,4.999035701343523,7.515332858798723e-15,0.6000000238418579,0.0,0,0,0,-6.7788046768761656e-18,0.0,0.0
4,0.2,-64.64486694335938,24.470964431762695,0.002778511075313572,0.001186390174877677,3.829402073218802e-15,0.0,4,-62.24487620750197,24.477632849763268,0.002778511075313572,5.0,4.998813609825122,7.513665897958526e-15,0.6000000238418579,0.0,0,0,0,-1.666960840196463e-18,0.0,0.0
5,0.25,-64.6448745727539,24.470964431762695,0.002778511075313572,0.0011106301318372259,3.829402073218802e-15,0.0,4,-62.2448838368965,24.477632849763268,0.002778511075313572,5.0,4.998889369868163,7.514234257066134e-15,0.6000000238418579,0.0,0,0,0,5.683591076076355e-19,0.0,0.0
6,0.30000000000000004,-64.6448745727539,24.470964431762695,0.002778511075313572,0.0009256840328801612,3.829402073218802e-15,0.0,4,-62.2448838368965,24.477632849763268,0.002778511075313572,5.0,4.99907431596712,7.515622544066684e-15,0.6000000238418579,0.0,0,0,0,1.3882870005497983e-18,0.0,0.0
7,0.35000000000000003,-64.6448745727539,24.470964431762695,0.002778511075313572,0.0007251072197208874,3.829402073218802e-15,0.0,4,-62.2448838368965,24.477632849763268,0.002778511075313572,5.0,4.999274892780279,7.517129415679849e-15,0.6000000238418579,0.0,0,0,0,1.5068716131654003e-18,0.0,0.0
8,0.4,-64.6448745727539,24.470964431762695,0.002778511075313572,0.0005442810249070109,3.829402073218802e-15,0.0,4,-62.2448838368965,24.477632849763268,0.002778511075313572,5.0,4.999455718975093,7.518487209494298e-15,0.6000000238418579,0.0,0,0,0,1.3577938144486434e-18,0.0,0.0
9,0.45,-64.6448745727539,24.470964431762695,0.002778511075313572,0.00018013956542229872,3.829402073218802e-15,0.0,4,-62.2448838368965,24.477632849763268,0.002778511075313572,5.0,4.999819860434577,7.521224819979824e-15,0.6000000238418579,0.0,0,0,0,2.7376104855258987e-18,0.0,0.0
10,0.5,-64.6448745727539,24.470964431762695,0.002778511075313572,0.00024398809127661357,3.829402073218802e-15,0.0,4,-62.2448838368965,24.477632849763268,0.002778511075313572,5.0,4.999756011908723,7.52074455229873e-15,0.6000000238418579,0.0,0,0,0,-4.802676810931883e-19,0.0,0.0
11,0.55,-64.6448745727539,24.470964431762695,0.002778511075313572,0.00023572923894848234,3.829402073218802e-15,0.0,4,-62.2448838368965,24.477632849763268,0.002778511075313572,5.0,4.999764270761052,7.520807232736827e-15,0.6000000238418579,0.0,0,0,0,6.268043809681823e-20,0.0,0.0
12,0.6000000000000001,-64.6448745727539,24.470964431762695,0.002778511075313572,0.00019978525137634667,3.829402073218802e-15,0.0,4,-62.2448838368965,24.477632849763268,0.002778511075313572,5.0,4.999800214748624,7.521077436247001e-15,0.6000000238418579,0.0,0,0,0,2.702035101741218e-19,0.0,0.0
13,0.65,-64.63790130615234,24.470985412597656,0.002773640923499819,0.41884641437989256,4.646456830403878e-15,0.0,4,-62.23791053784719,24.477642142278913,0.002773640923499819,5.0,4.5811535856201075,6.433130531101686e-15,0.6000000238418579,0.0,0,0,0,-1.0879469051453157e-15,0.0,0.0
14,0.7000000000000001,-64.59215545654297,24.471113204956055,0.0027730690200586977,1.1537658330599372,5.105291189799743e-15,0.0,4,-62.192164684431205,24.47776856207433,0.0027730690200586977,5.0,3.8462341669400626,4.6564814653346324e-15,0.6000000238418579,0.0,0,0,0,-1.7766490657670532e-15,0.0,0.0
15,0.75,-64.5185546875,24.471317291259766,0.0027727176596453484,1.663437926517021,3.4035274598664955e-15,0.0,4,-62.118563913049954,24.477971805116294,0.0027727176596453484,5.0,3.336562073482979,2.510282089075895e-15,0.6000000238418579,0.0,0,0,0,-2.1461993762587374e-15,0.0,0.0
16,0.8,-64.42420959472656,24.471582412719727,0.002768577796536766,2.0105574958773884,-5.4279497563314294e-15,0.0,5,-61.42422109225374,24.47988813549874,0.002768577796536766,5.0,2.9894425041226116,-3.54180558850576e-15,0.6000000238418579,0.0,0,0,0,-6.052087677581655e-15,0.0,0.0
17,0.8500000000000001,-64.31542205810547,24.47188377380371,0.002767352586390735,2.2799414922557304,-4.047109869453891e-15,0.0,5,-61.315433545458646,24.480185820966366,0.002767352586390735,5.0,2.7200585077442696,-2.423900186807244e-15,0.6000000238418579,0.0,0,0,0,1.1179054016985162e-15,0.0,0.0
18,0.9,-64.19441223144531,24.472213745117188,0.0027722773538127795,2.5103038060975114,3.648123469979225e-15,0.0,5,-61.19442375972052,24.480530566525427,0.0027722773538127795,5.0,2.4896961939024886,2.0415529025484417e-15,0.6000000238418579,0.0,0,0,0,4.4654530893556855e-15,0.0,0.0
19,0.9500000000000001,-64.06220245361328,24.472579956054688,0.002771064627234358,2.7324628813466183,-2.6298407895808396e-15,0.0,5,-61.06221397180466,24.480893139297173,0.002771064627234358,5.0,2.2675371186533817,-1.3841074223506903e-15,0.6000000238418579,0.0,0,0,0,-3.425660324899132e-15,0.0,0.0
20,1.0,-63.91961669921875,24.472972869873047,0.0027707080653345045,2.9310732342339874,2.6315755130568164e-15,0.0,5,-60.919628214446156,24.481284983433934,0.0027707080653345045,5.0,2.0689267657660126,1.3150448027545478e-15,0.6000000238418579,0.0,0,0,0,2.699152225105238e-15,0.0,0.0
21,1.05,-63.767024993896484,24.473398208618164,0.002770515350259529,3.132561786010144,-4.930084118726086e-15,0.0,5,-60.76703650752208,24.481709744036053,0.002770515350259529,5.0,1.867438213989856,-2.3435315831893877e-15,0.6000000238418579,0.0,0,0,0,-3.6585763859439354e-15,0.0,0.0
22,1.1,-63.60483932495117,24.473846435546875,0.002770342140758944,3.3183408771984597,1.7277845820728999e-15,0.0,5,-60.60485083713717,24.48215745133825,0.002770342140758944,5.0,1.6816591228015403,7.859745772514741e-16,0.6000000238418579,0.0,0,0,0,3.1295061604408618e-15,0.0,0.0
23,1.1500000000000001,-63.43318176269531,24.474323272705078,0.0027701663305151067,3.5098730293840927,-6.1374516580059435e-15,0.0,5,-60.4331932734202,24.482633761067753,0.0027701663305151067,5.0,1.4901269706159073,-2.673373200872027e-15,0.5960507988929749,0.0,0,0,0,-3.459347778123501e-15,-0.003949224948883057,0.0
24,1.2000000000000002,-63.25227737426758,24.47482681274414,0.002769988959825318,3.6908527358003878,5.622238785640832e-15,0.0,5,-60.252288883518474,24.483136768996776,0.002769988959825318,5.0,1.3091472641996122,2.35447080194494e-15,0.5236589312553406,0.0,0,0,0,5.027844002816967e-15,-0.07239186763763428,0.0
25,1.25,-63.062400817871094,24.475351333618164,0.002769817050696359,3.8660648361177326,4.430483757644765e-15,0.0,5,-60.06241232569348,24.48366077414539,0.002769817050696359,5.0,1.1339351638822674,1.788582912960919e-15,0.4535740613937378,0.0,0,0,0,-5.658878889840211e-16,-0.07008486986160278,0.0
26,1.3,-62.86470413208008,24.47589874267578,0.0027696651672904403,4.0098992623011505,-8.413408858487514e-16,0.0,5,-59.86471563864043,24.484207727554544,0.0027696651672904403,5.0,0.9901007376988495,-3.2989736303848057e-16,0.39604029059410095,0.0,0,0,0,-2.1184802759993996e-15,-0.05753377079963684,0.0
27,1.35,-62.66011047363281,24.477035522460938,0.0027638197367571764,4.130660382347215,5.070596720280207e-15,0.0,5,-59.66012193167482,24.485326971115214,0.0027638197367571764,5.0,0.869339617652785,1.941429584776484e-15,0.34773585200309753,0.0,0,0,0,2.2713269478149645e-15,-0.04830443859100342,0.0
28,1.4000000000000001,-62.450462341308594,24.4768009185791,0.0025365678316920516,4.224527816028597,-1.8474805019152996e-15,0.0,5,-59.45047199256797,24.48441061391382,0.0025365678316920516,5.0,0.7754721839714032,-6.946541552629751e-16,0.3101888597011566,0.0,0,0,0,-2.636083740039459e-15,-0.03754699230194092,0.0
29,1.4500000000000002,-62.23695755004883,24.476837158203125,0.0022833763735054997,4.294548234303436,-3.52062129449493e-15,0.0,5,-59.23696537075693,24.483687281371104,0.0022833763735054997,5.0,0.705451765696564,-1.3062498479049695e-15,0.28218069672584534,0.0,0,0,0,-6.115956926419945e-16,-0.02800816297531128,0.0
30,1.5,-62.02115249633789,24.47667694091797,0.0023551945980386964,4.340987151668325,4.2327252813834093e-16,0.0,5,-59.02116081674644,24.483742518180023,0.0023551945980386964,5.0,0.6590128483316748,1.5568055288950214e-16,0.26360514760017395,0.0,0,0,0,1.4619304007944717e-15,-0.018575549125671387,0.0
31,1.55,-61.80324935913086,24.477462768554688,0.002381670424418692,4.37966874914136,-5.163404426244966e-15,0.0,5,-58.803257867657855,24.48460777307311,0.002381670424418692,5.0,0.6203312508586398,-1.885456165314262e-15,0.24813249707221985,0.0,0,0,0,-2.041136718203764e-15,-0.015472650527954102,0.0
32,1.6,-61.583656311035156,24.478281021118164,0.0023842095300556495,4.403249644339826,4.084406424187392e-15,0.0,5,-58.58366483771374,24.485433642931863,0.0023842095300556495,5.0,0.5967503556601743,1.4849428830730521e-15,0.23870013654232025,0.0,0,0,0,3.370399048387314e-15,-0.009432360529899597,0.0
33,1.6500000000000001,-61.36300277709961,24.478927612304688,0.0023843824794819095,4.420648659305873,7.693498615957139e-16,0.0,5,-58.363011305015284,24.486080752965194,0.0023843824794819095,5.0,0.5793513406941271,2.7881007960227475e-16,0.2317405343055725,0.0,0,0,0,-1.2061328034707774e-15,-0.006959602236747742,0.0
34,1.7000000000000002,-61.14171600341797,24.47949981689453,0.002384402765279275,4.429052226312382,-5.165139149720943e-15,0.0,5,-58.14172453147875,24.486653018412262,0.002384402765279275,5.0,0.5709477736876183,-1.868933517128646e-15,0.22837911546230316,0.0,0,0,0,-2.1477435967309208e-15,-0.003361418843269348,0.0
35,1.75,-60.92007064819336,24.480037689208984,0.002384409267137405,4.43545902242246,-3.415670524198333e-15,0.0,5,-57.920079176300646,24.487190910232233,0.002384409267137405,5.0,0.5645409775775398,-1.234455864691287e-15,0.22581638395786285,0.0,0,0,0,6.34477652437359e-16,-0.0025627315044403076,0.0
36,1.8,-60.69826889038086,24.48056983947754,0.002384408746988755,4.43631959408536,-7.233796894823286e-16,0.0,5,-57.69827741848443,24.487723058940343,0.002384408746988755,5.0,0.5636804059146403,-2.613949233880487e-16,0.22547216713428497,0.0,0,0,0,9.730609413032384e-16,-0.00034421682357788086,0.0
37,1.85,-60.47642135620117,24.48110008239746,0.0023844056260968523,4.437714874040926,-5.819997261902188e-15,0.0,5,-57.47642988428242,24.48825329249762,0.0023844056260968523,5.0,0.5622851259590744,-2.1025299573883315e-15,0.2249140441417694,0.0,0,0,0,-1.8411350340002828e-15,-0.000558122992515564,0.0
38,1.9000000000000001,-60.25460433959961,24.481632232666016,0.002384404585799552,4.435456639126748,3.15112519411187e-15,0.0,5,-57.25461286767341,24.488785439645284,0.002384404585799552,5.0,0.5645433608732517,1.1388472325281947e-15,0.22581733763217926,0.0,0,0,0,3.2413771899165262e-15,0.0009032934904098511,0.0
39,1.9500000000000002,-60.03284454345703,24.482162475585938,0.0023844030253536005,4.4351057511481216,5.854691731421724e-16,0.0,5,-57.032853071519675,24.489315677883884,0.0023844030253536005,5.0,0.5648942488518784,2.1160790170032725e-16,0.2259577065706253,0.0,0,0,0,-9.272393308278675e-16,0.00014036893844604492,0.0
40,2.0,-59.81118392944336,24.48269271850586,0.002384403545502251,4.432012554120753,-5.6604027021123215e-15,0.0,5,-56.81119245750972,24.489845922364253,0.002384403545502251,5.0,0.5679874458792469,-2.0470215590141522e-15,0.22719497978687286,0.0,0,0,0,-2.2586294607144795e-15,0.0012372732162475586,0.0
41,2.0500000000000003,-59.59007263183594,24.48340606689453,0.0024370503911531043,4.433766451974192,-1.844011054963346e-15,0.0,5,-56.59008154065344,24.490717210830912,0.0024370503911531043,5.0,0.5662335480258083,-6.666507695707151e-16,0.22649341821670532,0.0,0,0,0,1.3803707894434372e-15,-0.0007015615701675415,0.0
42,2.1,-59.36857604980469,24.483165740966797,0.0027053472262217747,4.4303740799548965,-3.29250515740398e-15,0.0,5,-56.368587028153414,24.49128177274538,0.0027053472262217747,5.0,0.5696259200451035,-1.1910569669684105e-15,0.22785036265850067,0.0,0,0,0,-5.244061973976955e-16,0.0013569444417953491,0.0
43,2.15,-59.14745330810547,24.483707427978516,0.0029238892421358494,4.4241535516270485,-2.465042059363043e-15,0.0,5,-56.14746613178878,24.49247908320658,0.0029238892421358494,5.0,0.5758464483729515,-8.92746574263786e-16,0.23033857345581055,0.0,0,0,0,2.9831039270462444e-16,0.0024882107973098755,0.0
44,2.2,-58.92576217651367,24.483671188354492,0.002946654588118173,4.42031047179434,6.543376951384516e-15,0.0,5,-55.92577520066414,24.49251113932628,0.002946654588118173,5.0,0.5796895282056598,2.371448095064995e-15,0.23187580704689026,0.0,0,0,0,3.264194669328781e-15,0.001537233591079712,0.0
