step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,debug_planner,debug_ms,debug_path_len,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
10,0.5,-64.64488220214844,24.470802307128906,0.002778615105043653,0.0002868848530456877,-5.82896607026419e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,2.008199691772461,31,0.1,51,-64.64488220214844,24.470802307128906,0.002778615105043653,5.0,-40.644974850511744,24.537488983838593,0.002778615105043653,5.0,1,"[{""id"": 78, ""x"": -110.2015380859375, ""y"": -8.294912338256836, ""vx"": -0.011552012525498867, ""vy"": 3.601491689682007, ""r"": 2.5906050205230713}]"
11,0.55,-64.64488220214844,24.470802307128906,0.002778615105043653,0.0002791980651811219,-5.8290109630103944e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.9984970092773438,31,0.1,51,-64.64488220214844,24.470802307128906,0.002778615105043653,5.0,-40.644974850511744,24.537488983838593,0.002778615105043653,5.0,1,"[{""id"": 78, ""x"": -110.20246124267578, ""y"": -8.10830307006836, ""vx"": -0.010200642980635166, ""vy"": 3.857579469680786, ""r"": 2.5906050205230713}]"
12,0.6000000000000001,-64.64488220214844,24.470802307128906,0.002778615105043653,0.00023543385810699747,-5.829265919927518e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.64488220214844,24.470802307128906,0.002778615105043653,5.0,-40.644974850511744,24.537488983838593,0.002778615105043653,5.0,1,"[{""id"": 78, ""x"": -110.20301818847656, ""y"": -7.91544246673584, ""vx"": -0.00954655185341835, ""vy"": 3.8454055786132812, ""r"": 2.5906050205230713}]"
13,0.65,-64.6379165649414,24.4708251953125,0.002773733770033917,0.4188405595069723,-2.6071278128584523e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,1.0077953338623047,31,0.1,51,-64.6379165649414,24.4708251953125,0.002773733770033917,5.0,-40.63800888807047,24.537394720433383,0.002773733770033917,5.0,1,"[{""id"": 78, ""x"": -110.2034912109375, ""y"": -7.70815896987915, ""vx"": -0.010859149508178234, ""vy"": 4.3146772384643555, ""r"": 2.5906050205230713}]"
14,0.7000000000000001,-64.5921859741211,24.470951080322266,0.0027731353390116247,1.153375786332959,-3.6128686881650805e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.5044937133789062,31,0.1,51,-64.5921859741211,24.470951080322266,0.0027731353390116247,5.0,-40.59227825741728,24.53750624315387,0.0027731353390116247,5.0,1,"[{""id"": 78, ""x"": -110.20413208007812, ""y"": -7.488492488861084, ""vx"": -0.010364625602960587, ""vy"": 4.392007827758789, ""r"": 2.5906050205230713}]"
15,0.75,-64.51860046386719,24.47115707397461,0.002772740286111641,1.6632847484007098,2.623024397816929e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.9996891021728516,31,0.1,51,-64.51860046386719,24.47115707397461,0.002772740286111641,5.0,-40.51869272087251,24.53770275557303,0.002772740286111641,5.0,1,"[{""id"": 78, ""x"": -110.20469665527344, ""y"": -7.253170013427734, ""vx"": -0.011932210996747017, ""vy"": 4.85681676864624, ""r"": 2.5906050205230713}]"
16,0.8,-64.42427825927734,24.47142219543457,0.0027685309831582297,2.0104077720543185,2.4513139846286556e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,1.5037059783935547,31,0.1,51,-64.42427825927734,24.47142219543457,0.0027685309831582297,5.0,-40.42437023638432,24.53786685414981,0.0027685309831582297,5.0,1,"[{""id"": 78, ""x"": -110.20613861083984, ""y"": -7.005208969116211, ""vx"": -0.03567536547780037, ""vy"": 5.082249164581299, ""r"": 2.5906050205230713}]"
17,0.8500000000000001,-64.31549835205078,24.471725463867188,0.0027671983623158893,2.279878790709916,3.6852713704304835e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.31549835205078,24.471725463867188,0.0027671983623158893,5.0,-40.31559024063337,24.538138139804722,0.0027671983623158893,5.0,1,"[{""id"": 78, ""x"": -110.20816802978516, ""y"": -6.7445220947265625, ""vx"": -0.03959573805332184, ""vy"": 5.326385498046875, ""r"": 2.5906050205230713}]"
18,0.9,-64.19448852539062,24.472055435180664,0.002772307522434503,2.5102592217539286,-1.1474780747442424e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.19448852539062,24.472055435180664,0.002772307522434503,5.0,-40.19458075359957,24.538590730490775,0.002772307522434503,5.0,1,"[{""id"": 78, ""x"": -110.21004486083984, ""y"": -6.479143142700195, ""vx"": -0.04133709520101547, ""vy"": 5.347087383270264, ""r"": 2.5906050205230713}]"
19,0.9500000000000001,-64.0622787475586,24.472421646118164,0.002771128865592683,2.732428550794207,-3.3187841428343077e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,1.5056133270263672,31,0.1,51,-64.0622787475586,24.472421646118164,0.002771128865592683,5.0,-40.06237089736199,24.53892865377275,0.002771128865592683,5.0,1,"[{""id"": 78, ""x"": -110.21214294433594, ""y"": -6.212429046630859, ""vx"": -0.04101165756583214, ""vy"": 5.324173927307129, ""r"": 2.5906050205230713}]"
20,1.0,-63.9196891784668,24.472814559936523,0.002770757739530618,2.9310441490516643,-2.9959316057577004e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-63.9196891784668,24.472814559936523,0.002770757739530618,5.0,-39.919781303589346,24.539312660599805,0.002770757739530618,5.0,1,"[{""id"": 78, ""x"": -110.21394348144531, ""y"": -5.979172229766846, ""vx"": -0.031558144837617874, ""vy"": 4.13757848739624, ""r"": 2.5906050205230713}]"
21,1.05,-63.76709747314453,24.47323989868164,0.002770573086759724,3.132535561442615,0.17142857611179352,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,24.030685424804688,41,0.1,51,-63.76709747314453,24.47323989868164,0.002770573086759724,5.0,-43.170824478856844,27.818971020310673,-0.9071550125787464,5.0,1,"[{""id"": 78, ""x"": -110.2152099609375, ""y"": -5.811532497406006, ""vx"": -0.021873043850064278, ""vy"": 2.8673019409179688, ""r"": 2.5906050205230713}]"
22,1.1,-63.60538101196289,24.478214263916016,0.006622976823917928,3.305178331050822,-2.9976021664879227e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,23.034334182739258,41,0.1,51,-63.60538101196289,24.478214263916016,0.006622976823917928,5.0,-42.97858887591165,21.32610002588536,0.9165485624894232,5.0,1,"[{""id"": 78, ""x"": -110.2159652709961, ""y"": -5.677103042602539, ""vx"": -0.021461505442857742, ""vy"": 2.960249185562134, ""r"": 2.5906050205230713}]"
23,1.1500000000000001,-63.43463897705078,24.485004425048828,0.010695474440488692,3.4949157068257493,-0.17142857611179352,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,23.019075393676758,41,0.1,51,-63.43463897705078,24.485004425048828,0.010695474440488692,5.0,-42.795180948641985,21.416918655874014,0.920621060105993,5.0,1,"[{""id"": 78, ""x"": -110.21719360351562, ""y"": -5.528721332550049, ""vx"": -0.021945247426629066, ""vy"": 2.94040584564209, ""r"": 2.5906050205230713}]"
24,1.2000000000000002,-63.25478744506836,24.484636306762695,0.008257765020995523,3.6650244511442565,-0.34285715222358704,0.533990204334259,0.0,PlanStatus.OK,hybrid_astar,22.532939910888672,41,0.1,51,-63.25478744506836,24.484636306762695,0.008257765020995523,5.0,-42.62286983503973,21.366246702102675,0.9181833506865006,5.0,1,"[{""id"": 78, ""x"": -110.21784973144531, ""y"": -5.368457317352295, ""vx"": -0.02636208012700081, ""vy"": 3.32989501953125, ""r"": 2.5906050205230713}]"
25,1.25,-63.06768798828125,24.47346305847168,-0.0021539645596189254,3.8089596636717737,-0.17142857611179352,0.47641614079475403,0.0,PlanStatus.OK,hybrid_astar,20.799875259399414,41,0.1,51,-63.06768798828125,24.47346305847168,-0.0021539645596189254,5.0,-42.455188622059495,27.717726899617908,-0.9120795502251252,5.0,1,"[{""id"": 78, ""x"": -110.21858215332031, ""y"": -5.197524070739746, ""vx"": -0.022640539333224297, ""vy"": 3.3709230422973633, ""r"": 2.5906050205230713}]"
26,1.3,-62.87377166748047,24.455812454223633,-0.015193867691417371,3.9618790978974183,-2.9976021664879227e-15,0.4152483642101288,0.0,PlanStatus.OK,hybrid_astar,24.027585983276367,41,0.1,51,-62.87377166748047,24.455812454223633,-0.015193867691417371,5.0,-42.22072105425704,27.431023095689817,-0.9251194533569248,5.0,1,"[{""id"": 78, ""x"": -110.22005462646484, ""y"": -5.015989303588867, ""vx"": -0.02747342735528946, ""vy"": 3.751927137374878, ""r"": 2.5906050205230713}]"
27,1.35,-62.6724853515625,24.44207191467285,-0.02229811101382624,4.0844619727985485,1.4423256908813729e-15,0.36621519923210144,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-62.6724853515625,24.44207191467285,-0.02229811101382624,5.0,-38.678451573410456,23.906961596234986,-0.02229811101382624,5.0,1,"[{""id"": 78, ""x"": -110.22146606445312, ""y"": -4.826903343200684, ""vx"": -0.029962534084916115, ""vy"": 3.8442726135253906, ""r"": 2.5906050205230713}]"
28,1.4000000000000001,-62.465301513671875,24.434818267822266,-0.023484287124536738,4.185380083493837,-5.783199503695501e-17,0.32584795355796814,0.0,PlanStatus.OK,hybrid_astar,1.0004043579101562,31,0.1,51,-62.465301513671875,24.434818267822266,-0.023484287124536738,5.0,-38.47191935041329,23.87124718284516,-0.023484287124536738,5.0,1,"[{""id"": 78, ""x"": -110.22306060791016, ""y"": -4.627809524536133, ""vx"": -0.03243551030755043, ""vy"": 4.122757911682129, ""r"": 2.5906050205230713}]"
29,1.4500000000000002,-62.253631591796875,24.429182052612305,-0.023653127376458558,4.266012823846365,1.7705177118992345e-15,0.2935948669910431,0.0,PlanStatus.OK,hybrid_astar,0.5035400390625,31,0.1,51,-62.253631591796875,24.429182052612305,-0.023653127376458558,5.0,-38.26034492401179,23.86155992699839,-0.023653127376458558,5.0,1,"[{""id"": 78, ""x"": -110.22472381591797, ""y"": -4.418525218963623, ""vx"": -0.03372061997652054, ""vy"": 4.197737693786621, ""r"": 2.5906050205230713}]"
30,1.5,-62.03862762451172,24.423913955688477,-0.023676563194051255,4.323409665440169,-1.208587796119496e-15,0.2706361413002014,0.0,PlanStatus.OK,hybrid_astar,1.0001659393310547,31,0.1,51,-62.03862762451172,24.423913955688477,-0.023676563194051255,5.0,-38.04535426600415,23.855729527940746,-0.023676563194051255,5.0,1,"[{""id"": 78, ""x"": -110.22686004638672, ""y"": -4.1985039710998535, ""vx"": -0.03610259294509888, ""vy"": 4.552392959594727, ""r"": 2.5906050205230713}]"
31,1.55,-61.821189880371094,24.41870880126953,-0.02367923051633054,4.366723506691289,-0.17142857611179352,0.25331059098243713,0.0,PlanStatus.OK,hybrid_astar,49.994468688964844,41,0.1,51,-61.821189880371094,24.41870880126953,-0.02367923051633054,5.0,-39.819388945213916,20.84175032300795,0.9921122243347673,5.0,1,"[{""id"": 78, ""x"": -110.2288818359375, ""y"": -3.9652791023254395, ""vx"": -0.038311541080474854, ""vy"": 4.659095287322998, ""r"": 2.5906050205230713}]"
32,1.6,-61.602508544921875,24.40960693359375,-0.027038011363733076,4.3832267154595135,-0.34285715222358704,0.24670931696891785,0.0,PlanStatus.OK,hybrid_astar,25.534868240356445,41,0.1,51,-61.602508544921875,24.40960693359375,-0.027038011363733076,5.0,-39.61284591234232,20.758769543237005,0.988753443487371,5.0,1,"[{""id"": 78, ""x"": -110.23072052001953, ""y"": -3.719666004180908, ""vx"": -0.04165548086166382, ""vy"": 5.001462936401367, ""r"": 2.5906050205230713}]"
33,1.6500000000000001,-61.384944915771484,24.389677047729492,-0.038494936615037764,4.367614353299823,-0.43849191069602966,0.25295424461364746,0.0,PlanStatus.OK,hybrid_astar,25.54035186767578,41,0.1,51,-61.384944915771484,24.389677047729492,-0.038494936615037764,5.0,-39.438551917497406,20.487150851686934,0.9772965182360643,5.0,1,"[{""id"": 78, ""x"": -110.2326431274414, ""y"": -3.472749948501587, ""vx"": -0.03913192078471184, ""vy"": 4.888783931732178, ""r"": 2.5906050205230713}]"
34,1.7000000000000002,-61.171112060546875,24.35614776611328,-0.05861458185717919,4.330746541452375,-0.6099205017089844,0.2677013874053955,0.0,PlanStatus.OK,hybrid_astar,28.490066528320312,41,0.1,51,-61.171112060546875,24.35614776611328,-0.05861458185717919,5.0,-40.202751411452375,22.729027528091226,0.48806873909957726,5.0,1,"[{""id"": 78, ""x"": -110.23442840576172, ""y"": -3.2450077533721924, ""vx"": -0.03270525485277176, ""vy"": 4.071171283721924, ""r"": 2.5906050205230713}]"
35,1.75,-60.96354675292969,24.30766487121582,-0.08717649768914223,4.275452525744184,-0.43849191069602966,0.28981900215148926,0.0,PlanStatus.OK,hybrid_astar,26.545286178588867,41,0.1,51,-60.96354675292969,24.30766487121582,-0.08717649768914223,5.0,-40.7359705935337,29.419857377520483,-1.0706357443994658,5.0,1,"[{""id"": 78, ""x"": -110.2358169555664, ""y"": -3.07909893989563, ""vx"": -0.023362400010228157, ""vy"": 2.8756682872772217, ""r"": 2.5906050205230713}]"
36,1.8,-60.76036834716797,24.247663497924805,-0.11928095456431789,4.288900696642201,-0.26706334948539734,0.28443971276283264,0.0,PlanStatus.OK,hybrid_astar,27.545690536499023,41,0.1,51,-60.76036834716797,24.247663497924805,-0.11928095456431789,5.0,-40.379119563280305,28.707937874570362,-1.1027402012746428,5.0,1,"[{""id"": 78, ""x"": -110.23661041259766, ""y"": -2.951106309890747, ""vx"": -0.021891508251428604, ""vy"": 2.6181936264038086, ""r"": 2.5906050205230713}]"
37,1.85,-60.555389404296875,24.185312271118164,-0.14646711882784882,4.339806727152589,-0.43849191069602966,0.2640773057937622,0.0,PlanStatus.OK,hybrid_astar,26.545286178588867,41,0.1,51,-60.555389404296875,24.185312271118164,-0.14646711882784882,5.0,-41.176257780646225,22.561610198890193,0.836992127882472,5.0,1,"[{""id"": 78, ""x"": -110.2376937866211, ""y"": -2.8204376697540283, ""vx"": -0.021791908890008926, ""vy"": 2.5979809761047363, ""r"": 2.5906050205230713}]"
38,1.9000000000000001,-60.34933853149414,24.120893478393555,-0.171072147362875,4.34231685322789,-0.26706334948539734,0.26307326555252075,0.0,PlanStatus.OK,hybrid_astar,1.005411148071289,31,0.1,51,-60.34933853149414,24.120893478393555,-0.171072147362875,5.0,-36.68980198593582,24.036863243537184,-0.1710721473628752,5.0,1,"[{""id"": 78, ""x"": -110.2389144897461, ""y"": -2.681514263153076, ""vx"": -0.026223747059702873, ""vy"": 2.9061696529388428, ""r"": 2.5906050205230713}]"
39,1.9500000000000002,-60.14371871948242,24.05213737487793,-0.1949383484324859,4.375646868324964,-0.43849191069602966,0.24974125623703003,0.0,PlanStatus.OK,hybrid_astar,20.58243751525879,41,0.1,51,-60.14371871948242,24.05213737487793,-0.1949383484324859,5.0,-40.86601990864301,21.4913797790297,0.7885208982778374,5.0,1,"[{""id"": 78, ""x"": -110.23995208740234, ""y"": -2.529141902923584, ""vx"": -0.02305387146770954, ""vy"": 3.136066436767578, ""r"": 2.5906050205230713}]"
40,2.0,-59.939144134521484,23.978788375854492,-0.21895531770930893,4.364320546906662,-0.43857094645500183,0.2542717754840851,0.0,PlanStatus.OK,hybrid_astar,26.947975158691406,41,0.1,51,-59.939144134521484,23.978788375854492,-0.21895531770930893,5.0,-39.48479884858509,21.345600724520427,1.2244203552647517,5.0,1,"[{""id"": 78, ""x"": -110.24134826660156, ""y"": -2.365220546722412, ""vx"": -0.026817284524440765, ""vy"": 3.411653995513916, ""r"": 2.5906050205230713}]"
41,2.0500000000000003,-59.7408332824707,23.89476776123047,-0.24866769000386177,4.338784014984475,-0.43918681144714355,0.2644864022731781,0.0,PlanStatus.OK,hybrid_astar,23.4377384185791,41,0.1,51,-59.7408332824707,23.89476776123047,-0.24866769000386177,5.0,-37.75180066337621,22.714312042772043,0.6612578956616447,5.0,1,"[{""id"": 78, ""x"": -110.2430419921875, ""y"": -2.190406322479248, ""vx"": -0.03275498375296593, ""vy"": 3.634287118911743, ""r"": 2.5906050205230713}]"
42,2.1,-59.54731369018555,23.80180549621582,-0.28069904310711474,4.3406314525299665,-0.4391420781612396,0.2637474238872528,0.0,PlanStatus.OK,hybrid_astar,23.967981338500977,41,0.1,51,-59.54731369018555,23.80180549621582,-0.28069904310711474,5.0,-37.614124014256156,21.926060069297893,0.6962419902575836,5.0,1,"[{""id"": 78, ""x"": -110.24620056152344, ""y"": -2.001356840133667, ""vx"": -0.03615754842758179, ""vy"": 3.8949453830718994, ""r"": 2.5906050205230713}]"
43,2.15,-59.357177734375,23.701581954956055,-0.3132837844401294,4.349621355379891,-0.43892472982406616,0.2601514458656311,0.0,PlanStatus.OK,hybrid_astar,22.025585174560547,41,0.1,51,-59.357177734375,23.701581954956055,-0.3132837844401294,5.0,-37.49674084296785,21.11227139349291,0.6636572489245681,5.0,1,"[{""id"": 78, ""x"": -110.24857330322266, ""y"": -1.7961229085922241, ""vx"": -0.03831595927476883, ""vy"": 4.279269218444824, ""r"": 2.5906050205230713}]"
44,2.2,-59.1701545715332,23.594730377197266,-0.34596859405110375,4.359163009343279,-0.26749616861343384,0.2563347816467285,0.0,PlanStatus.OK,hybrid_astar,26.823759078979492,41,0.1,51,-59.1701545715332,23.594730377197266,-0.34596859405110375,5.0,-37.71285492003078,28.4934450143628,-0.8256364673086655,5.0,1,"[{""id"": 78, ""x"": -110.25071716308594, ""y"": -1.576149582862854, ""vx"": -0.03516025468707085, ""vy"": 4.479151248931885, ""r"": 2.5906050205230713}]"
45,2.25,-58.98186492919922,23.48594856262207,-0.3736189639373923,4.400243473233331,-0.4377143383026123,0.23990261554718018,0.0,PlanStatus.OK,hybrid_astar,26.538610458374023,41,0.1,51,-58.98186492919922,23.48594856262207,-0.3736189639373923,5.0,-38.877276347316176,21.40218852660502,1.0724302033216517,5.0,1,"[{""id"": 78, ""x"": -110.25241088867188, ""y"": -1.3410470485687256, ""vx"": -0.037706755101680756, ""vy"": 4.8734517097473145, ""r"": 2.5906050205230713}]"
46,2.3000000000000003,-58.7933235168457,23.375301361083984,-0.39856146491680194,4.392807360785283,-0.4378907382488251,0.2428770512342453,0.0,PlanStatus.OK,hybrid_astar,23.030519485473633,41,0.1,51,-58.7933235168457,23.375301361083984,-0.39856146491680194,5.0,-38.74695722586289,20.79078274783492,1.0474877023422382,5.0,1,"[{""id"": 78, ""x"": -110.2538833618164, ""y"": -1.0923423767089844, ""vx"": -0.036834489554166794, ""vy"": 5.115259647369385, ""r"": 2.5906050205230713}]"
47,2.35,-58.612361907958984,23.256046295166016,-0.4286119754460108,4.365545866826744,-0.4385415315628052,0.25378164649009705,0.0,PlanStatus.OK,hybrid_astar,21.02375030517578,41,0.1,51,-58.612361907958984,23.256046295166016,-0.4286119754460108,5.0,-38.65270061799411,20.07038166680957,1.0174371918130332,5.0,1,"[{""id"": 78, ""x"": -110.25545501708984, ""y"": -0.8291295170783997, ""vx"": -0.03897954896092415, ""vy"": 5.341436862945557, ""r"": 2.5906050205230713}]"
48,2.4000000000000004,-58.43766403198242,23.129179000854492,-0.46080376736018425,4.363240463053653,-0.4385968744754791,0.2547038197517395,0.0,PlanStatus.OK,hybrid_astar,20.331382751464844,41,0.1,51,-58.43766403198242,23.129179000854492,-0.46080376736018425,5.0,-38.387539957854045,22.21898469515194,0.6220031351901076,5.0,1,"[{""id"": 78, ""x"": -110.2572021484375, ""y"": -0.5672401189804077, ""vx"": -0.03716464340686798, ""vy"": 5.171647071838379, ""r"": 2.5906050205230713}]"
49,2.45,-58.26774597167969,22.99593734741211,-0.49349373684577064,4.367619694299411,-0.4384917914867401,0.25295212864875793,0.0,PlanStatus.OK,hybrid_astar,23.656129837036133,41,0.1,51,-58.26774597167969,22.99593734741211,-0.49349373684577064,5.0,-38.25808299171454,21.430908117561096,0.5893131657045252,5.0,1,"[{""id"": 78, ""x"": -110.2589111328125, ""y"": -0.30370426177978516, ""vx"": -0.039719272404909134, ""vy"": 5.3521013259887695, ""r"": 2.5906050205230713}]"
50,2.5,-58.10226821899414,22.856847763061523,-0.5262557448388436,4.373071545879901,-0.4383612275123596,0.2507713735103607,0.0,PlanStatus.OK,hybrid_astar,21.53468132019043,41,0.1,51,-58.10226821899414,22.856847763061523,-0.5262557448388436,5.0,-38.15460728432253,20.63721889826204,0.5565511577114535,5.0,1,"[{""id"": 78, ""x"": -110.26070404052734, ""y"": -0.01069160457700491, ""vx"": -0.044756341725587845, ""vy"": 6.1898088455200195, ""r"": 2.5906050205230713}]"
51,2.5500000000000003,-57.94129180908203,22.712154388427734,-0.5591086997831429,4.378912382229264,-0.2669326364994049,0.24843505024909973,0.0,PlanStatus.OK,hybrid_astar,0.9980201721191406,31,0.1,51,-57.94129180908203,22.712154388427734,-0.5591086997831429,5.0,-34.66503488745408,23.82218684177823,-0.022985118189607398,5.0,1,"[{""id"": 78, ""x"": -110.26305389404297, ""y"": 0.31761714816093445, ""vx"": -0.05028628557920456, ""vy"": 6.777778148651123, ""r"": 2.5906050205230713}]"
52,2.6,-57.779598236083984,22.565473556518555,-0.5867975856366967,4.415451874188409,-0.09550406783819199,0.23381924629211426,0.0,PlanStatus.OK,hybrid_astar,15.52128791809082,41,0.1,51,-57.779598236083984,22.565473556518555,-0.5867975856366967,5.0,-36.7750451790895,23.010527194335864,0.826919373481568,5.0,1,"[{""id"": 78, ""x"": -110.26567077636719, ""y"": 0.6710128784179688, ""vx"": -0.05495839938521385, ""vy"": 7.236993789672852, ""r"": 2.5906050205230713}]"
53,2.6500000000000004,-57.61088180541992,22.423463821411133,-0.6035496678416222,4.42820924244476,1.6071243152200512e-15,0.22871629893779755,0.0,PlanStatus.OK,hybrid_astar,12.030839920043945,41,0.1,51,-57.61088180541992,22.423463821411133,-0.6035496678416222,5.0,-36.60182073066072,22.51660147044452,0.8101672912766369,5.0,1,"[{""id"": 78, ""x"": -110.2686996459961, ""y"": 1.0414384603500366, ""vx"": -0.06678274273872375, ""vy"": 7.513703346252441, ""r"": 2.5906050205230713}]"
