step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,debug_planner,debug_ms,debug_path_len,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
12,0.6000000000000001,-64.64485931396484,24.470983505249023,0.0027785147163541246,0.000192565926580409,-8.781751299996414e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.9996891021728516,31,0.1,51,-64.64485931396484,24.470983505249023,0.0027785147163541246,5.0,-40.64495195563356,24.53766777263946,0.0027785147163541246,5.0,1,"[{""id"": 101, ""x"": -110.19906616210938, ""y"": -9.130966186523438, ""vx"": 0.003430464304983616, ""vy"": 2.2416677474975586, ""r"": 2.5906050205230713}]"
13,0.65,-64.63790130615234,24.471004486083984,0.002773634421641689,0.4188502858094889,-2.835277195992582e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.63790130615234,24.471004486083984,0.002773634421641689,5.0,-40.637993622668034,24.537571626852632,0.002773634421641689,5.0,1,"[{""id"": 101, ""x"": -110.19918823242188, ""y"": -9.02083683013916, ""vx"": -0.0029120955150574446, ""vy"": 2.141619920730591, ""r"": 2.5906050205230713}]"
14,0.7000000000000001,-64.59214782714844,24.471132278442383,0.0027730432727005026,1.153993044547935,1.2340035226276737e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.59214782714844,24.471132278442383,0.0027730432727005026,5.0,-40.592240104317256,24.537685231690965,0.0027730432727005026,5.0,1,"[{""id"": 101, ""x"": -110.1998291015625, ""y"": -8.89988899230957, ""vx"": -0.005366489756852388, ""vy"": 2.564988374710083, ""r"": 2.5906050205230713}]"
15,0.75,-64.51854705810547,24.471338272094727,0.002772647699651869,1.6635182758108973,-1.2640590309231144e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,1.0051727294921875,31,0.1,51,-64.51854705810547,24.471338272094727,0.002772647699651869,5.0,-40.51863930894953,24.53788173162667,0.002772647699651869,5.0,1,"[{""id"": 101, ""x"": -110.20091247558594, ""y"": -8.770766258239746, ""vx"": -0.00785643421113491, ""vy"": 2.5728600025177, ""r"": 2.5906050205230713}]"
16,0.8,-64.4241943359375,24.471603393554688,0.002766734649794052,2.010558917387748,1.4981072573810417e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.4241943359375,24.471603393554688,0.002766734649794052,5.0,-40.424286193726374,24.538004940434334,0.002766734649794052,5.0,1,"[{""id"": 101, ""x"": -110.2017822265625, ""y"": -8.62829303741455, ""vx"": -0.01078500971198082, ""vy"": 2.999737501144409, ""r"": 2.5906050205230713}]"
17,0.8500000000000001,-64.3154067993164,24.471906661987305,0.0027648626348012405,2.2800983684123506,1.849784855048305e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.3154067993164,24.471906661987305,0.0027648626348012405,5.0,-40.31549853284265,24.538263280678954,0.0027648626348012405,5.0,1,"[{""id"": 101, ""x"": -110.20243835449219, ""y"": -8.468914985656738, ""vx"": -0.012320739217102528, ""vy"": 3.2855801582336426, ""r"": 2.5906050205230713}]"
18,0.9,-64.19438934326172,24.472238540649414,0.00277215589910291,2.510503106220979,4.542998214522988e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.5040168762207031,31,0.1,51,-64.19438934326172,24.472238540649414,0.00277215589910291,5.0,-40.19448156138252,24.538770197013527,0.00277215589910291,5.0,1,"[{""id"": 101, ""x"": -110.20317077636719, ""y"": -8.292874336242676, ""vx"": -0.01205967366695404, ""vy"": 3.6977128982543945, ""r"": 2.5906050205230713}]"
19,0.9500000000000001,-64.06217956542969,24.472604751586914,0.0027706734754492524,2.732588761875911,2.6503485160250502e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.06217956542969,24.472604751586914,0.0027706734754492524,5.0,-40.062271684948826,24.539100829919946,0.0027706734754492524,5.0,1,"[{""id"": 101, ""x"": -110.20408630371094, ""y"": -8.10132884979248, ""vx"": -0.010008535347878933, ""vy"": 3.9081578254699707, ""r"": 2.5906050205230713}]"
20,1.0,-63.91958999633789,24.472997665405273,0.0027702178252314966,2.9311590611402325,3.0530563547534776e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,1.0004043579101562,31,0.1,51,-63.91958999633789,24.472997665405273,0.0027702178252314966,5.0,-39.91968208556062,24.539482808175023,0.0027702178252314966,5.0,1,"[{""id"": 101, ""x"": -110.20504760742188, ""y"": -7.895264148712158, ""vx"": -0.010626785457134247, ""vy"": 4.274538040161133, ""r"": 2.5906050205230713}]"
21,1.05,-63.7669792175293,24.47342300415039,0.002770035253055204,3.132623055181213,4.2054305711004255e-17,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.99945068359375,31,0.1,51,-63.7669792175293,24.47342300415039,0.002770035253055204,5.0,-39.76707129461411,24.539903765204777,0.002770035253055204,5.0,1,"[{""id"": 101, ""x"": -110.20599365234375, ""y"": -7.677066326141357, ""vx"": -0.010384730994701385, ""vy"": 4.37215518951416, ""r"": 2.5906050205230713}]"
22,1.1,-63.604793548583984,24.4738712310791,0.0027698573622167654,3.318386649255357,-8.475178206770442e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,1.005411148071289,31,0.1,51,-63.604793548583984,24.4738712310791,0.0027698573622167654,5.0,-39.60488561384274,24.540347722769745,0.0027698573622167654,5.0,1,"[{""id"": 101, ""x"": -110.20684051513672, ""y"": -7.442575454711914, ""vx"": -0.010092402808368206, ""vy"": 4.837859153747559, ""r"": 2.5906050205230713}]"
23,1.1500000000000001,-63.43313980102539,24.474348068237305,0.002769676350486424,3.5099123641148666,1.598871779094071e-15,0.5960350632667542,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-63.43313980102539,24.474348068237305,0.002769676350486424,5.0,-39.43323185425153,24.540820215663054,0.002769676350486424,5.0,1,"[{""id"": 101, ""x"": -110.20726013183594, ""y"": -7.197629451751709, ""vx"": -0.009178276173770428, ""vy"": 4.9241228103637695, ""r"": 2.5906050205230713}]"
24,1.2000000000000002,-63.25223159790039,24.4748477935791,0.002769499760019611,3.690884441061523,-9.741821217578274e-16,0.5236462354660034,0.0,PlanStatus.OK,hybrid_astar,1.0006427764892578,31,0.1,51,-63.25223159790039,24.4748477935791,0.002769499760019611,5.0,-39.25232363938851,24.541315702849957,0.002769499760019611,5.0,1,"[{""id"": 101, ""x"": -110.2081298828125, ""y"": -6.938594818115234, ""vx"": -0.03560250252485275, ""vy"": 5.300861835479736, ""r"": 2.5906050205230713}]"
25,1.25,-63.06235122680664,24.475372314453125,0.002769326810593351,3.8660886731067134,3.1646698862131768e-15,0.45356452465057373,0.0,PlanStatus.OK,hybrid_astar,1.0006427764892578,31,0.1,51,-63.06235122680664,24.475372314453125,0.002769326810593351,5.0,-39.062443256799526,24.541836072953586,0.002769326810593351,5.0,1,"[{""id"": 101, ""x"": -110.20960998535156, ""y"": -6.672806262969971, ""vx"": -0.03679317608475685, ""vy"": 5.318437576293945, ""r"": 2.5906050205230713}]"
26,1.3,-62.86465072631836,24.475919723510742,0.0027691751872617578,4.009916899794386,1.3209451283860028e-15,0.39603322744369507,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-62.86465072631836,24.475919723510742,0.0027691751872617578,5.0,-38.864742746234185,24.542379843065206,0.0027691751872617578,5.0,1,"[{""id"": 101, ""x"": -110.2110595703125, ""y"": -6.40248441696167, ""vx"": -0.039151497185230255, ""vy"": 5.4517340660095215, ""r"": 2.5906050205230713}]"
27,1.35,-62.660057067871094,24.47705841064453,0.0027633521231204615,4.130672211102813,2.4249547428265754e-15,0.3477311134338379,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-62.660057067871094,24.47705841064453,0.0027633521231204615,5.0,-38.66014870119227,24.543378777194306,0.0027633521231204615,5.0,1,"[{""id"": 101, ""x"": -110.21248626708984, ""y"": -6.1444292068481445, ""vx"": -0.03443470224738121, ""vy"": 4.748162269592285, ""r"": 2.5906050205230713}]"
28,1.4000000000000001,-62.450408935546875,24.476823806762695,0.0025361009982783123,4.224535477959538,-1.7845736942633276e-15,0.31018581986427307,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-62.450408935546875,24.476823806762695,0.0025361009982783123,5.0,-38.45048611720472,24.53769016547458,0.0025361009982783123,5.0,1,"[{""id"": 101, ""x"": -110.2137680053711, ""y"": -5.946232795715332, ""vx"": -0.027074214071035385, ""vy"": 3.47505784034729, ""r"": 2.5906050205230713}]"
29,1.4500000000000002,-62.23690414428711,24.476858139038086,0.00228291552180124,4.294551619341818,1.605859192103988e-16,0.2821793556213379,0.0,PlanStatus.OK,hybrid_astar,1.0001659393310547,31,0.1,51,-62.23690414428711,24.476858139038086,0.00228291552180124,5.0,-38.2369666846993,24.531648063969826,0.00228291552180124,5.0,1,"[{""id"": 101, ""x"": -110.2149887084961, ""y"": -5.7862420082092285, ""vx"": -0.02560286968946457, ""vy"": 3.363253116607666, ""r"": 2.5906050205230713}]"
30,1.5,-62.02109909057617,24.476696014404297,0.0023547548123547778,4.340988595266112,-1.9782272371040525e-15,0.2636045515537262,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-62.02109909057617,24.476696014404297,0.0023547548123547778,5.0,-38.02116562898816,24.53321007767363,0.0023547548123547778,5.0,1,"[{""id"": 101, ""x"": -110.21575927734375, ""y"": -5.618572235107422, ""vx"": -0.024820638820528984, ""vy"": 3.3424627780914307, ""r"": 2.5906050205230713}]"
31,1.55,-61.80319595336914,24.477481842041016,0.0023812379208158793,4.379669713060353,2.06282105282105e-15,0.2481321096420288,0.0,PlanStatus.OK,hybrid_astar,1.0004043579101562,31,0.1,51,-61.80319595336914,24.477481842041016,0.0023812379208158793,5.0,-37.8032639968654,24.534631498131283,0.0023812379208158793,5.0,1,"[{""id"": 101, ""x"": -110.2165298461914, ""y"": -5.438361644744873, ""vx"": -0.026361536234617233, ""vy"": 3.7348504066467285, ""r"": 2.5906050205230713}]"
32,1.6,-61.58360290527344,24.478300094604492,0.0023837780667501376,4.403249165693445,1.1421668605276027e-15,0.23870033025741577,0.0,PlanStatus.OK,hybrid_astar,0.9999275207519531,31,0.1,51,-61.58360290527344,24.478300094604492,0.0023837780667501376,5.0,-37.58367109401564,24.535510714024184,0.0023837780667501376,5.0,1,"[{""id"": 101, ""x"": -110.21766662597656, ""y"": -5.245572566986084, ""vx"": -0.028256068006157875, ""vy"": 3.950972557067871, ""r"": 2.5906050205230713}]"
33,1.6500000000000001,-61.36294937133789,24.478946685791016,0.002383950235953422,4.4206481782583005,3.1181466545247935e-16,0.23174072802066803,0.0,PlanStatus.OK,hybrid_astar,0.99945068359375,31,0.1,51,-61.36294937133789,24.478946685791016,0.002383950235953422,5.0,-37.36301756993035,24.536161437259864,0.002383950235953422,5.0,1,"[{""id"": 101, ""x"": -110.2191162109375, ""y"": -5.041903018951416, ""vx"": -0.03067159652709961, ""vy"": 4.188945770263672, ""r"": 2.5906050205230713}]"
34,1.7000000000000002,-61.14166259765625,24.47951889038086,0.0023839715620480885,4.429051744858585,9.07005593072314e-17,0.22837930917739868,0.0,PlanStatus.OK,hybrid_astar,1.0006427764892578,31,0.1,51,-61.14166259765625,24.47951889038086,0.0023839715620480885,5.0,-37.14173079746885,24.53673415367453,0.0023839715620480885,5.0,1,"[{""id"": 101, ""x"": -110.22078704833984, ""y"": -4.830329418182373, ""vx"": -0.03238334134221077, ""vy"": 4.279983043670654, ""r"": 2.5906050205230713}]"
35,1.75,-60.92001724243164,24.480058670043945,0.0023839778038318936,4.435458541097848,-1.354829622649727e-15,0.22581657767295837,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-60.92001724243164,24.480058670043945,0.0023839778038318936,5.0,-36.92008544260129,24.537274083140026,0.0023839778038318936,5.0,1,"[{""id"": 101, ""x"": -110.22261810302734, ""y"": -4.608509063720703, ""vx"": -0.03638547286391258, ""vy"": 4.5657877922058105, ""r"": 2.5906050205230713}]"
36,1.8,-60.69821548461914,24.480587005615234,0.0023839765034602673,4.436318635954097,-1.9745664136455786e-16,0.22547253966331482,0.0,PlanStatus.OK,hybrid_astar,1.0004043579101562,31,0.1,51,-60.69821548461914,24.480587005615234,0.0023839765034602673,5.0,-36.6982836847144,24.537802387502467,0.0023839765034602673,5.0,1,"[{""id"": 101, ""x"": -110.22480010986328, ""y"": -4.37630033493042, ""vx"": -0.03911355882883072, ""vy"": 4.673570156097412, ""r"": 2.5906050205230713}]"
37,1.85,-60.47636413574219,24.481115341186523,0.0023839739027170155,4.4377139161056585,2.1163173244290266e-15,0.22491443157196045,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-60.47636413574219,24.481115341186523,0.0023839739027170155,5.0,-36.476432335688656,24.538330660656058,0.0023839739027170155,5.0,1,"[{""id"": 101, ""x"": -110.22716522216797, ""y"": -4.134274005889893, ""vx"": -0.04269184172153473, ""vy"": 4.934543132781982, ""r"": 2.5906050205230713}]"
38,1.9000000000000001,-60.25455093383789,24.481647491455078,0.002383971822122414,4.435455681119871,2.1692331667098972e-15,0.2258177250623703,0.0,PlanStatus.OK,hybrid_astar,0.9999275207519531,31,0.1,51,-60.25455093383789,24.481647491455078,0.002383971822122414,5.0,-36.254619133665415,24.538862760990476,0.002383971822122414,5.0,1,"[{""id"": 101, ""x"": -110.2294692993164, ""y"": -3.8901243209838867, ""vx"": -0.03942978009581566, ""vy"": 4.83545446395874, ""r"": 2.5906050205230713}]"
39,1.9500000000000002,-60.03279113769531,24.482177734375,0.0023839715620480885,4.435104316216712,9.059955062827132e-17,0.22595827281475067,0.0,PlanStatus.OK,hybrid_astar,0.99945068359375,31,0.1,51,-60.03279113769531,24.482177734375,0.0023839715620480885,5.0,-36.032859337507915,24.53939299766867,0.0023839715620480885,5.0,1,"[{""id"": 101, ""x"": -110.2314224243164, ""y"": -3.664853811264038, ""vx"": -0.03181219846010208, ""vy"": 4.024752616882324, ""r"": 2.5906050205230713}]"
40,2.0,-59.81113052368164,24.48270606994629,0.0023839715620480885,4.432011119333016,9.065114022871503e-17,0.22719554603099823,0.0,PlanStatus.OK,hybrid_astar,0.9984970092773438,31,0.1,51,-59.81113052368164,24.48270606994629,0.0023839715620480885,5.0,-35.81119872349424,24.53992133323996,0.0023839715620480885,5.0,1,"[{""id"": 101, ""x"": -110.23271942138672, ""y"": -3.4997637271881104, ""vx"": -0.022500114515423775, ""vy"": 2.81770658493042, ""r"": 2.5906050205230713}]"
41,2.0500000000000003,-59.59001922607422,24.48341941833496,0.0024366046237597064,4.433764511389316,2.652179801257014e-15,0.2264941930770874,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-59.59001922607422,24.48341941833496,0.0024366046237597064,5.0,-35.59009047054404,24.541897871440263,0.0024366046237597064,5.0,1,"[{""id"": 101, ""x"": -110.23411560058594, ""y"": -3.359790325164795, ""vx"": -0.01934991590678692, ""vy"": 2.865307331085205, ""r"": 2.5906050205230713}]"
42,2.1,-59.36852264404297,24.48318099975586,0.00270492512559197,4.430372651002181,-2.079016322772552e-15,0.22785094380378723,0.0,PlanStatus.OK,hybrid_astar,0.9989738464355469,31,0.1,51,-59.36852264404297,24.48318099975586,0.00270492512559197,5.0,-35.368610443428736,24.548099123606505,0.00270492512559197,5.0,1,"[{""id"": 101, ""x"": -110.23503875732422, ""y"": -3.2066688537597656, ""vx"": -0.025064503774046898, ""vy"": 3.146716356277466, ""r"": 2.5906050205230713}]"
43,2.15,-59.14739990234375,24.483722686767578,0.0029234759840331016,4.424152166310127,-9.926389696784986e-16,0.2303391396999359,0.0,PlanStatus.OK,hybrid_astar,1.0001659393310547,31,0.1,51,-59.14739990234375,24.483722686767578,0.0029234759840331016,5.0,-35.14750246281275,24.55388601044001,0.0029234759840331016,5.0,1,"[{""id"": 101, ""x"": -110.23606872558594, ""y"": -3.045238971710205, ""vx"": -0.023855825886130333, ""vy"": 3.2541942596435547, ""r"": 2.5906050205230713}]"
44,2.2,-58.92570495605469,24.483686447143555,0.002946230406893767,4.420308584629585,-1.452292409934359e-15,0.23187656700611115,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-58.92570495605469,24.483686447143555,0.002946230406893767,5.0,-34.92580911926275,24.55439587461273,0.002946230406893767,5.0,1,"[{""id"": 101, ""x"": -110.23661041259766, ""y"": -2.87196946144104, ""vx"": -0.026641858741641045, ""vy"": 3.5772347450256348, ""r"": 2.5906050205230713}]"
45,2.25,-58.7044677734375,24.484615325927734,0.0029492862802149027,4.421058803078365,-2.0304135722591004e-15,0.23157647252082825,0.0,PlanStatus.OK,hybrid_astar,1.0001659393310547,31,0.1,51,-58.7044677734375,24.484615325927734,0.0029492862802149027,5.0,-34.704572152836576,24.55539809403799,0.0029492862802149027,5.0,1,"[{""id"": 101, ""x"": -110.23766326904297, ""y"": -2.6913838386535645, ""vx"": -0.026013650000095367, ""vy"": 3.7262356281280518, ""r"": 2.5906050205230713}]"
46,2.3000000000000003,-58.4833869934082,24.48542594909668,0.0029508077150173406,4.420007523377746,2.2980188088675196e-15,0.23199698328971863,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-58.4833869934082,24.48542594909668,0.0029508077150173406,5.0,-34.48349148052634,24.55624523148323,0.0029508077150173406,5.0,1,"[{""id"": 101, ""x"": -110.23882293701172, ""y"": -2.5010476112365723, ""vx"": -0.030947670340538025, ""vy"": 3.888481378555298, ""r"": 2.5906050205230713}]"
47,2.35,-58.2623291015625,24.48613739013672,0.0029512300757214703,4.42173223355511,-1.4104278065163152e-15,0.23130710422992706,0.0,PlanStatus.OK,hybrid_astar,0.9996891021728516,31,0.1,51,-58.2623291015625,24.48613739013672,0.0029512300757214703,5.0,-34.2624336185942,24.5569668091361,0.0029512300757214703,5.0,1,"[{""id"": 101, ""x"": -110.24040985107422, ""y"": -2.296835422515869, ""vx"": -0.033285610377788544, ""vy"": 4.162429332733154, ""r"": 2.5906050205230713}]"
48,2.4000000000000004,-58.0412712097168,24.486806869506836,0.002951327863667747,4.420901921507203,-1.2956047613403511e-15,0.23163923621177673,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-58.0412712097168,24.486806869506836,0.002951327863667747,5.0,-34.0413757336748,24.557638635406704,0.002951327863667747,5.0,1,"[{""id"": 101, ""x"": -110.2421646118164, ""y"": -2.080319404602051, ""vx"": -0.03599170595407486, ""vy"": 4.473071098327637, ""r"": 2.5906050205230713}]"
49,2.45,-57.8201904296875,24.487464904785156,0.0029513463289448363,4.42261860097755,1.8061082363978473e-15,0.23095256090164185,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-57.8201904296875,24.487464904785156,0.0029513463289448363,5.0,-33.82029495495347,24.558297113849676,0.0029513463289448363,5.0,1,"[{""id"": 101, ""x"": -110.244140625, ""y"": -1.8531162738800049, ""vx"": -0.03724605217576027, ""vy"": 4.606636047363281, ""r"": 2.5906050205230713}]"
50,2.5,-57.599090576171875,24.48811912536621,0.0029513486696137628,4.421682552179994,-1.3029607130916627e-15,0.23132698237895966,0.0,PlanStatus.OK,hybrid_astar,0.9996891021728516,31,0.1,51,-57.599090576171875,24.48811912536621,0.0029513486696137628,5.0,-33.599195101603684,24.558951390606595,0.0029513486696137628,5.0,1,"[{""id"": 101, ""x"": -110.24616241455078, ""y"": -1.6156302690505981, ""vx"": -0.03951933979988098, ""vy"": 4.857936382293701, ""r"": 2.5906050205230713}]"
51,2.5500000000000003,-57.377967834472656,24.488773345947266,0.002951347109167812,4.423263822677867,1.6305822574195486e-15,0.2306944727897644,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-57.377967834472656,24.488773345947266,0.002951347109167812,5.0,-33.37807235979383,24.559605573737073,0.002951347109167812,5.0,1,"[{""id"": 101, ""x"": -110.2482681274414, ""y"": -1.3684402704238892, ""vx"": -0.04092178866267204, ""vy"": 4.976166725158691, ""r"": 2.5906050205230713}]"
52,2.6,-57.15684509277344,24.489425659179688,0.0029513455487218607,4.422197688244114,-1.879152122604322e-15,0.23112092912197113,0.0,PlanStatus.OK,hybrid_astar,1.001119613647461,31,0.1,51,-57.15684509277344,24.489425659179688,0.0029513455487218607,5.0,-33.156949617984196,24.560257849519026,0.0029513455487218607,5.0,1,"[{""id"": 101, ""x"": -110.25031280517578, ""y"": -1.1084239482879639, ""vx"": -0.044297803193330765, ""vy"": 5.348758220672607, ""r"": 2.5906050205230713}]"
53,2.6500000000000004,-56.935691833496094,24.49007797241211,0.002951343468127259,4.42365926762101,1.5990479619470998e-15,0.2305362969636917,0.0,PlanStatus.OK,hybrid_astar,1.0008811950683594,31,0.1,51,-56.935691833496094,24.49007797241211,0.002951343468127259,5.0,-32.935796358559344,24.56091011281731,0.002951343468127259,5.0,1,"[{""id"": 101, ""x"": -110.25244903564453, ""y"": -0.8349834084510803, ""vx"": -0.043777380138635635, ""vy"": 5.483644485473633, ""r"": 2.5906050205230713}]"
