step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,num_candidates,ego_s0,ego_l0,best_valid,best_min_clearance_m,best_max_curvature,best_max_yaw_rate,best_cost_total,best_l_target,best_v_target,best_collision,timing_plan_total_ms,debug_num_candidates,debug_ego_s0,debug_ego_l0,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
10,0.5,-64.64485931396484,24.47098159790039,0.0027785082144959946,0.0002109050915605134,8.22097490527085e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.18120512024478977,-0.03342262937986634,True,52.85929017950286,2.432208896056624e-06,1.2161044764171652e-05,1.216104448028312e-06,-0.03342262937986634,5.0,False,4.80919994879514,25,0.18120512024478977,-0.03342262937986634,0.1,40,-64.64485931396484,24.47098159790039,0.0027790104050863457,5.0,-45.14493460745698,24.525163302372793,0.002777103063957949,5.0,1,"[{""id"": 218, ""x"": -110.20037078857422, ""y"": -9.370501518249512, ""vx"": -0.002276531420648098, ""vy"": 1.6062357425689697, ""r"": 2.5906050205230713}]"
11,0.55,-64.64485931396484,24.47098159790039,0.0027785082144959946,0.0002037430027119576,8.22097490527085e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.18120512024478977,-0.03342262937986634,True,52.81283852544048,2.432208896056624e-06,1.2161044764171652e-05,1.216104448028312e-06,-0.03342262937986634,5.0,False,4.958600038662553,25,0.18120512024478977,-0.03342262937986634,0.1,40,-64.64485931396484,24.47098159790039,0.0027790104050863457,5.0,-45.14493460745698,24.525163302372793,0.002777103063957949,5.0,1,"[{""id"": 218, ""x"": -110.20051574707031, ""y"": -9.292351722717285, ""vx"": -0.005253657698631287, ""vy"": 1.630346655845642, ""r"": 2.5906050205230713}]"
12,0.6000000000000001,-64.64485931396484,24.47098159790039,0.0027785082144959946,0.00017436982105929047,8.22097490527085e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.18120512024478977,-0.03342262937986634,True,52.76207371626738,2.432208896056624e-06,1.2161044764171652e-05,1.216104448028312e-06,-0.03342262937986634,5.0,False,4.7648000763729215,25,0.18120512024478977,-0.03342262937986634,0.1,40,-64.64485931396484,24.47098159790039,0.0027790104050863457,5.0,-45.14493460745698,24.525163302372793,0.002777103063957949,5.0,1,"[{""id"": 218, ""x"": -110.20127868652344, ""y"": -9.20599365234375, ""vx"": -0.004621385596692562, ""vy"": 1.8382830619812012, ""r"": 2.5906050205230713}]"
13,0.65,-64.63789367675781,24.47100257873535,0.0027736359820876404,0.4188482245744384,8.798050657787826e-06,0.6000000238418579,0.0,PlanStatus.OK,25,0.18817078886026625,-0.03342100617927994,True,52.70949987064806,2.3790652657723766e-06,1.189532661712879e-05,1.1895326328861883e-06,-0.03342100617927994,5.0,False,4.747400060296059,25,0.18817078886026625,-0.03342100617927994,0.1,40,-64.63789367675781,24.47100257873535,0.002779010405093451,5.0,-45.13796896976557,24.525184269923145,0.002777103063959526,5.0,1,"[{""id"": 218, ""x"": -110.20204162597656, ""y"": -9.10697078704834, ""vx"": -0.012815858237445354, ""vy"": 2.168910264968872, ""r"": 2.5906050205230713}]"
14,0.7000000000000001,-64.5921630859375,24.47113037109375,0.0027731798117212342,1.1534665133980315,9.544811291561928e-06,0.6000000238418579,0.0,PlanStatus.OK,25,0.23390155823016573,-0.03342029993848743,True,52.67859312651615,2.0301685226780054e-06,1.015084291872137e-05,1.0150842613390027e-06,-0.03342029993848743,5.0,False,4.662699997425079,25,0.23390155823016573,-0.03342029993848743,0.1,40,-64.5921630859375,24.47113037109375,0.00277901040509353,5.0,-45.09223837577128,24.52531197506584,0.0027771030639561697,5.0,1,"[{""id"": 218, ""x"": -110.20341491699219, ""y"": -8.990607261657715, ""vx"": -0.014339323155581951, ""vy"": 2.4866833686828613, ""r"": 2.5906050205230713}]"
15,0.75,-64.51856994628906,24.47133445739746,0.0027730521152275595,1.6633008642300593,9.753853191796225e-06,0.6000000238418579,0.0,PlanStatus.OK,25,0.30749498085983157,-0.03342073026042985,True,52.65789012322705,2.3459904746273266e-06,1.17299520852477e-05,1.1729952373136633e-06,-0.03342073026042985,5.0,False,5.443000001832843,25,0.30749498085983157,-0.03342073026042985,0.1,40,-64.51856994628906,24.47133445739746,0.00277901040509353,5.0,-45.01864523101587,24.525515921015437,0.0027771030639752365,5.0,1,"[{""id"": 218, ""x"": -110.20436096191406, ""y"": -8.853443145751953, ""vx"": -0.010457689873874187, ""vy"": 2.745088815689087, ""r"": 2.5906050205230713}]"
16,0.8,-64.42424774169922,24.471601486206055,0.0027704388884079193,2.0104049506348214,1.4031764294486493e-05,0.6000000238418579,0.0,PlanStatus.OK,25,0.40181756330437024,-0.03341582453355079,True,52.646721926434346,3.0656118939090618e-06,1.532805927770102e-05,1.5328059469545309e-06,-0.03341582453355079,5.0,False,4.676199983805418,25,0.40181756330437024,-0.03341582453355079,0.1,40,-64.42424774169922,24.471601486206055,0.0027790104050864246,5.0,-44.924323019879395,24.52578276993618,0.002777103063987112,5.0,1,"[{""id"": 218, ""x"": -110.2049789428711, ""y"": -8.70359992980957, ""vx"": -0.004633711185306311, ""vy"": 3.1947264671325684, ""r"": 2.5906050205230713}]"
17,0.8500000000000001,-64.31546783447266,24.47190284729004,0.0027700240698592207,2.279824493424351,1.4596223991247825e-05,0.6000000238418579,0.0,PlanStatus.OK,25,0.510597887967604,-0.033416764718195185,True,52.64137261139952,3.7338339130526505e-06,1.866916959385699e-05,1.8669169565263253e-06,-0.033416764718195185,5.0,False,4.955300013534725,25,0.510597887967604,-0.033416764718195185,0.1,40,-64.31546783447266,24.47190284729004,0.00277901040509353,5.0,-44.815543105847894,24.526083943881552,0.002777143712778366,5.0,1,"[{""id"": 218, ""x"": -110.20491790771484, ""y"": -8.543591499328613, ""vx"": -0.005102507304400206, ""vy"": 3.215276002883911, ""r"": 2.5906050205230713}]"
18,0.9,-64.1944580078125,24.472238540649414,0.0027741314236771524,2.5101710937852086,2.336568968530628e-06,0.6000000238418579,0.0,PlanStatus.OK,25,0.6316081802488743,-0.03341735978963898,True,52.64093829496061,2.8106021092762883e-06,1.4053010785291913e-05,1.4053010546381442e-06,-0.03341735978963898,5.0,False,4.831199999898672,25,0.6316081802488743,-0.03341735978963898,0.1,40,-64.1944580078125,24.472238540649414,0.002779010405086385,5.0,-44.69453327927704,24.526419638523524,0.0027776078942561527,5.0,1,"[{""id"": 218, ""x"": -110.20516204833984, ""y"": -8.373316764831543, ""vx"": -0.007137381471693516, ""vy"": 3.5590474605560303, ""r"": 2.5906050205230713}]"
19,0.9500000000000001,-64.062255859375,24.472606658935547,0.002773542095256242,2.732375660468065,3.5845346246787813e-06,0.6000000238418579,0.0,PlanStatus.OK,25,0.7638108411980248,-0.033416633598171826,True,52.63912899789457,2.0238887166249193e-06,1.0119444058694603e-05,1.0119443583124596e-06,-0.033416633598171826,5.0,False,4.90259996149689,25,0.7638108411980248,-0.033416633598171826,0.1,40,-64.062255859375,24.472606658935547,0.002779010405086385,5.0,-44.5623311309371,24.526787758210887,0.002778115008374469,5.0,1,"[{""id"": 218, ""x"": -110.20542907714844, ""y"": -8.183455467224121, ""vx"": -0.0064121573232114315, ""vy"": 3.807544469833374, ""r"": 2.5906050205230713}]"
20,1.0,-63.919681549072266,24.472999572753906,0.0027734169995058196,2.9310100947324553,4.038646693516057e-06,0.6000000238418579,0.0,PlanStatus.OK,25,0.9063856928678102,-0.033419936278866774,True,52.641995990880936,3.117689976481811e-06,1.5588450471043687e-05,1.5588449882409054e-06,-0.033419936278866774,5.0,False,5.265300045721233,25,0.9063856928678102,-0.033419936278866774,0.1,40,-63.919681549072266,24.472999572753906,0.0027790104050934906,5.0,-44.41975682073958,24.527180673540414,0.0027786619090336296,5.0,1,"[{""id"": 218, ""x"": -110.20613861083984, ""y"": -7.984647750854492, ""vx"": -0.006146351341158152, ""vy"": 4.090354919433594, ""r"": 2.5906050205230713}]"
21,1.05,-63.767093658447266,24.473424911499023,0.00277346901437086,3.1325134343862167,4.824773441214347e-06,0.6000000238418579,0.0,PlanStatus.OK,25,1.0589741763020453,-0.03341864196610389,True,52.65015826510019,3.3834550620943693e-06,1.691727578198056e-05,1.6917275310471847e-06,-0.03341864196610389,5.0,False,4.816300002858043,25,1.0589741763020453,-0.03341864196610389,0.1,40,-63.767093658447266,24.473424911499023,0.0027790104050934906,5.0,-44.267168930227186,24.52760601390283,0.002779021006198407,5.0,1,"[{""id"": 218, ""x"": -110.20682525634766, ""y"": -7.778850078582764, ""vx"": -0.008361679501831532, ""vy"": 4.141942501068115, ""r"": 2.5906050205230713}]"
22,1.1,-63.60490417480469,24.473873138427734,0.0027735699232090388,3.3183008782831522,6.580987246707082e-06,0.6000000238418579,0.0,PlanStatus.OK,25,1.221164279284235,-0.033421142450686926,True,52.66120638305888,2.1391701702475867e-06,1.0695851036940374e-05,1.0695850851237933e-06,-0.033421142450686926,5.0,False,4.890299984253943,25,1.221164279284235,-0.033421142450686926,0.1,40,-63.60490417480469,24.473873138427734,0.002779010405086385,5.0,-44.10497944670432,24.52805424255061,0.0027790210061986046,5.0,1,"[{""id"": 218, ""x"": -110.20750427246094, ""y"": -7.562122821807861, ""vx"": -0.011180504225194454, ""vy"": 4.47093391418457, ""r"": 2.5906050205230713}]"
23,1.1500000000000001,-63.433250427246094,24.474349975585938,0.0027737785028178518,3.509839246817213,8.191948836611118e-06,0.5960643291473389,0.0,PlanStatus.OK,25,1.3928186891447107,-0.03342133407029697,True,52.67621944544857,3.0136070771448888e-06,1.506803596798556e-05,1.5068035385724444e-06,-0.03342133407029697,5.0,False,5.314199952408671,25,1.3928186891447107,-0.03342133407029697,0.1,40,-63.433250427246094,24.474349975585938,0.002779010405086385,5.0,-43.933325699272416,24.528531081528197,0.00277902100620571,5.0,1,"[{""id"": 218, ""x"": -110.20845794677734, ""y"": -7.335799217224121, ""vx"": -0.009723294526338577, ""vy"": 4.5543389320373535, ""r"": 2.5906050205230713}]"
24,1.2000000000000002,-63.25235366821289,24.474853515625,0.0027741220610014447,3.690822309630702,8.801086551102344e-06,0.5236710906028748,0.0,PlanStatus.OK,25,1.5737161489958855,-0.03342050930415912,True,52.68995195219886,3.2703580821845742e-06,1.635179085108119e-05,1.6351790410922871e-06,-0.03342050930415912,5.0,False,4.894400015473366,25,1.5737161489958855,-0.03342050930415912,0.1,40,-63.25235366821289,24.474853515625,0.002779010405090931,5.0,-43.752428940263904,24.529034621921905,0.0027790178801983204,5.0,1,"[{""id"": 218, ""x"": -110.20930480957031, ""y"": -7.09101676940918, ""vx"": -0.007640026044100523, ""vy"": 5.061662673950195, ""r"": 2.5906050205230713}]"
25,1.25,-63.06247329711914,24.475379943847656,0.0027745634071313146,3.866039908754659,8.04983119451208e-06,0.45358404517173767,0.0,PlanStatus.OK,25,1.7635972498242847,-0.033421761962067253,True,52.70518446324817,2.0222500884430405e-06,1.0111250917615826e-05,1.0111250442215202e-06,-0.033421761962067253,5.0,False,7.105999975465238,25,1.7635972498242847,-0.033421761962067253,0.1,40,-63.06247329711914,24.475379943847656,0.0027790104051006546,5.0,-43.56254856903002,24.52956104813201,0.0027790098284284992,5.0,1,"[{""id"": 218, ""x"": -110.21060180664062, ""y"": -6.831765651702881, ""vx"": -0.036578219383955, ""vy"": 5.310851097106934, ""r"": 2.5906050205230713}]"
26,1.3,-62.86478042602539,24.475929260253906,0.0027750297203964036,4.009879825606727,7.264357918757014e-06,0.39604806900024414,0.0,PlanStatus.OK,25,1.9612908840915484,-0.033421837515607976,True,52.7221055485325,3.5389099176401705e-06,1.7694550193446748e-05,1.7694549588200853e-06,-0.033421837515607976,5.0,False,4.991800058633089,25,1.9612908840915484,-0.033421837515607976,0.1,40,-62.86478042602539,24.475929260253906,0.002779010405120929,5.0,-43.36485569779036,24.5301103624429,0.0027790014453762555,5.0,1,"[{""id"": 218, ""x"": -110.21212005615234, ""y"": -6.55999231338501, ""vx"": -0.03932562842965126, ""vy"": 5.530613422393799, ""r"": 2.5906050205230713}]"
27,1.35,-62.66018295288086,24.477067947387695,0.0027696690684053185,4.130647492040198,1.6022260751924478e-05,0.3477410078048706,0.0,PlanStatus.OK,25,2.1658907316131146,-0.03285173255367421,True,52.746101450583765,2.5632160401003014e-06,1.2816080464353626e-05,1.2816080200501507e-06,-0.03285173255367421,5.0,False,4.995399969629943,25,2.1658907316131146,-0.03285173255367421,0.1,40,-62.66018296327544,24.47706794735881,0.002779010405141568,5.0,-43.16025822449683,24.531249047408128,0.0027789998040646316,5.0,1,"[{""id"": 218, ""x"": -110.2138671875, ""y"": -6.285955905914307, ""vx"": -0.03818861022591591, ""vy"": 5.441311359405518, ""r"": 2.5906050205230713}]"
28,1.4000000000000001,-62.45053482055664,24.47683334350586,0.002543302976491835,4.224515322512083,0.0003865754697471857,0.31019386649131775,0.0,PlanStatus.OK,25,2.3755374024264064,-0.03366894912081771,True,52.7771659437403,2.8810290426268634e-06,1.4405145790158044e-05,1.4405145213134317e-06,-0.03366894912081771,5.0,False,4.967999993823469,25,2.3755374024264064,-0.03366894912081771,0.1,40,-62.450534844672866,24.47683334343886,0.0027790104051673824,5.0,-42.9506100920139,24.53101444130426,0.0027789998040591234,5.0,1,"[{""id"": 218, ""x"": -110.21558380126953, ""y"": -6.014745235443115, ""vx"": -0.039988502860069275, ""vy"": 5.410583972930908, ""r"": 2.5906050205230713}]"
29,1.4500000000000002,-62.237030029296875,24.476896286010742,0.002310041794068569,4.2945387014479754,0.0007684197626076639,0.28218451142311096,0.0,PlanStatus.OK,25,2.589041544166402,-0.03419933813171369,True,52.831484835194196,3.1527851808521416e-06,1.5763926322462547e-05,1.5763925904260708e-06,-0.03419933813171369,5.0,False,5.910899955779314,25,2.589041544166402,-0.03419933813171369,0.1,40,-62.237030067719786,24.476896285904008,0.0027786707404633387,5.0,-42.73710530653126,24.531077383417585,0.0027790035797543547,5.0,1,"[{""id"": 218, ""x"": -110.21702575683594, ""y"": -5.777285099029541, ""vx"": -0.03060578927397728, ""vy"": 4.21991491317749, ""r"": 2.5906050205230713}]"
30,1.5,-62.02122497558594,24.4768009185791,0.002431714186148588,4.340979684486884,0.0005692331469617784,0.2636081278324127,0.0,PlanStatus.OK,25,2.804845499530834,-0.034894428912878465,True,52.923957549746284,2.3386971197421804e-06,1.1693486140101385e-05,1.1693485598710902e-06,-0.034894428912878465,5.0,False,4.903399967588484,25,2.804845499530834,-0.034894428912878465,0.1,40,-62.02122502915268,24.47680091843032,0.0027778475168631963,5.0,-42.521300267461235,24.530982018233054,0.0027790127307874444,5.0,1,"[{""id"": 218, ""x"": -110.21810913085938, ""y"": -5.6056671142578125, ""vx"": -0.021397924050688744, ""vy"": 2.9456400871276855, ""r"": 2.5906050205230713}]"
31,1.55,-61.80332565307617,24.47766876220703,0.002508799435915797,4.379662578879171,0.00044302199967205524,0.24813497066497803,0.0,PlanStatus.OK,25,3.022746458432548,-0.03463208895628314,True,53.037063739106145,3.6613857293254233e-06,1.830692921993629e-05,1.8306928646627116e-06,-0.03463208895628314,5.0,False,5.494399927556515,25,3.022746458432548,-0.03463208895628314,0.1,40,-61.803325651573665,24.477668762211206,0.002777103063935686,5.0,-42.30340089342544,24.531849907699243,0.002779021006234295,5.0,1,"[{""id"": 218, ""x"": -110.21873474121094, ""y"": -5.467408180236816, ""vx"": -0.02147025801241398, ""vy"": 3.033465623855591, ""r"": 2.5906050205230713}]"
32,1.6,-61.58373260498047,24.47856903076172,0.002552172291204235,4.403243285926506,0.0003718644438777119,0.2387026846408844,0.0,PlanStatus.OK,25,3.242341159880254,-0.034341655615972085,True,53.14628538206044,1.9767060245263593e-06,9.883530285017747e-06,9.883530122631796e-07,-0.034341655615972085,5.0,False,4.980999976396561,25,3.242341159880254,-0.034341655615972085,0.1,40,-61.58373258910689,24.478569030805808,0.0027771030639677646,5.0,-42.08380786130758,24.532750597381142,0.0027790210062693193,5.0,1,"[{""id"": 218, ""x"": -110.21968841552734, ""y"": -5.31657600402832, ""vx"": -0.021143490448594093, ""vy"": 2.9727394580841064, ""r"": 2.5906050205230713}]"
33,1.6500000000000001,-61.36307907104492,24.47930145263672,0.0025859062718519973,4.420643810447315,0.0003164869558531791,0.2317424714565277,0.0,PlanStatus.OK,25,3.462995876951484,-0.034222013382790094,True,53.254583202234514,3.55199023224205e-06,1.7759951781233692e-05,1.775995116121025e-06,-0.034222013382790094,5.0,False,5.02699997741729,25,3.462995876951484,-0.034222013382790094,0.1,40,-61.36307904082389,24.479301452720673,0.0027771030639904284,5.0,-41.863154343168745,24.533483442416923,0.0027790210062959915,5.0,1,"[{""id"": 218, ""x"": -110.22077941894531, ""y"": -5.160159587860107, ""vx"": -0.024721717461943626, ""vy"": 3.224742889404297, ""r"": 2.5906050205230713}]"
34,1.7000000000000002,-61.14179611206055,24.479955673217773,0.002614273618799195,4.429048160959668,0.00026989568141289055,0.2283807396888733,0.0,PlanStatus.OK,25,3.684279799471612,-0.03418232011797332,True,53.36288245577764,2.4221393767883994e-06,1.2110697128601446e-05,1.2110696883941997e-06,-0.03418232011797332,5.0,False,5.038900068029761,25,3.684279799471612,-0.03418232011797332,0.1,40,-61.1417960674475,24.479955673341728,0.0027778060321478,5.0,-41.641871374669556,24.53413773203891,0.002778310215069381,5.0,1,"[{""id"": 218, ""x"": -110.2221450805664, ""y"": -5.000226974487305, ""vx"": -0.017198989167809486, ""vy"": 3.228396415710449, ""r"": 2.5906050205230713}]"
35,1.75,-60.92015075683594,24.480575561523438,0.0026384402452457128,4.435454748784651,0.0002301813365193084,0.22581809759140015,0.0,PlanStatus.OK,25,3.905926021490376,-0.03417796540657007,True,53.46623844772229,3.1313933786913768e-06,1.5656966699294575e-05,1.5656966893456884e-06,-0.03417796540657007,5.0,False,4.799999995157123,25,3.905926021490376,-0.03417796540657007,0.1,40,-60.92015069777973,24.480575561687544,0.002778651542050603,5.0,-41.420226004830575,24.534757618037116,0.0027774553096102847,5.0,1,"[{""id"": 218, ""x"": -110.22286987304688, ""y"": -4.828968524932861, ""vx"": -0.02568337693810463, ""vy"": 3.5618247985839844, ""r"": 2.5906050205230713}]"
36,1.8,-60.69834899902344,24.481191635131836,0.002659045673957225,4.4363157133569935,0.0001951471494976431,0.22547371685504913,0.0,PlanStatus.OK,25,4.127728569711054,-0.03417810334501656,True,53.566543776626425,2.8717340551101206e-06,1.435867051731779e-05,1.4358670275550603e-06,-0.03417810334501656,5.0,False,4.891399992629886,25,4.127728569711054,-0.03417810334501656,0.1,40,-60.69834899902344,24.481191635131836,0.00277901040509353,5.0,-41.19842429690399,24.535373445534592,0.002777092470203599,5.0,1,"[{""id"": 218, ""x"": -110.22396850585938, ""y"": -4.648466110229492, ""vx"": -0.028361476957798004, ""vy"": 3.7208592891693115, ""r"": 2.5906050205230713}]"
37,1.85,-60.476497650146484,24.4818058013916,0.002676568441692106,4.437711434043752,0.00016431235417257994,0.22491542994976044,0.0,PlanStatus.OK,25,4.349580768693026,-0.03418046587017459,True,53.66053493792609,2.696738009233882e-06,1.3483689778777397e-05,1.348369004616941e-06,-0.03418046587017459,5.0,False,4.894200013950467,25,4.349580768693026,-0.03418046587017459,0.1,40,-60.476497650146484,24.4818058013916,0.002779010405086385,5.0,-40.97657293222265,24.53598718633854,0.0027770924702264967,5.0,1,"[{""id"": 218, ""x"": -110.22479248046875, ""y"": -4.453309059143066, ""vx"": -0.030383972451090813, ""vy"": 3.9233434200286865, ""r"": 2.5906050205230713}]"
38,1.9000000000000001,-60.25468063354492,24.4824161529541,0.002691365890573184,4.435453158376548,0.0001386795483995229,0.22581873834133148,0.0,PlanStatus.OK,25,4.57139862493111,-0.03418654766823462,True,53.748294898682,3.3062714699013135e-06,1.6531357505144596e-05,1.6531357349506568e-06,-0.03418654766823462,5.0,False,5.478000035509467,25,4.57139862493111,-0.03418654766823462,0.1,40,-60.25468063354493,24.4824161529541,0.0027790104050934906,5.0,-40.75475590495806,24.536597250190066,0.0027773678556567713,5.0,1,"[{""id"": 218, ""x"": -110.22566223144531, ""y"": -4.2428998947143555, ""vx"": -0.031100794672966003, ""vy"": 4.33779764175415, ""r"": 2.5906050205230713}]"
