step,t,x,y,yaw,speed_mps
101,5.050000000000001,-44.59157943725586,83.97419738769531,-1.608134244751971,7.184715865013256
102,5.1000000000000005,-44.59116744995117,83.61428833007812,-1.5948159092985392,7.207728789195309
103,5.15,-44.59076690673828,83.25357055664062,-1.586356511253957,7.219374669771376
104,5.2,-44.58073043823242,82.89342498779297,-1.5707558467463274,7.204979113933635
105,5.25,-44.55975341796875,82.53423309326172,-1.551167631138522,7.20546221171633
106,5.300000000000001,-44.53697204589844,82.17461395263672,-1.5348200831031797,7.2138594636655995
107,5.3500000000000005,-44.523494720458984,81.81452178955078,-1.533423521427542,7.199375382857682
108,5.4,-44.52384567260742,81.45594024658203,-1.5445653884801067,7.163095663684341
109,5.45,-44.535614013671875,81.09878540039062,-1.5646003493607727,7.151104597368009
110,5.5,-44.55758285522461,80.74226379394531,-1.587023633107022,7.158679443431019
111,5.550000000000001,-44.58152770996094,80.38492584228516,-1.6055705527286062,7.175074823318179
112,5.6000000000000005,-44.59663391113281,80.02651977539062,-1.6089445115136276,7.1716641724471195
113,5.65,-44.60628890991211,79.66775512695312,-1.6068319589789222,7.185574332860789
114,5.7,-44.61782455444336,79.30810546875,-1.6051989085984857,7.203777498028231
115,5.75,-44.62955093383789,78.94754028320312,-1.6052841297533682,7.222215726829235
116,5.800000000000001,-44.64186096191406,78.58613586425781,-1.604570402581227,7.238321602570113
117,5.8500000000000005,-44.65391540527344,78.22398376464844,-1.605027534182339,7.252069984092015
118,5.9,-44.6663818359375,77.86125946044922,-1.6044654740342779,7.26284662147854
119,5.95,-44.67851638793945,77.49807739257812,-1.6049854562371157,7.2706779778850725
120,6.0,-44.69102096557617,77.13459777832031,-1.6044485629613559,7.2757127435042
121,6.050000000000001,-44.70317840576172,76.77092742919922,-1.6049789314924452,7.2782456890139
122,6.1000000000000005,-44.71569061279297,76.40721130371094,-1.6044458998002658,7.278717086720791
123,6.15,-44.72785568237305,76.04351043701172,-1.6049789314924452,7.277541970952524
124,6.2,-44.74036407470703,75.67991638183594,-1.6044458998002658,7.275210767234027
125,6.25,-44.75251388549805,75.31645202636719,-1.6049799967568812,7.272115769762041
126,6.300000000000001,-44.765018463134766,74.95317077636719,-1.6044458998002658,7.268670892768414
127,6.3500000000000005,-44.77717208862305,74.59004974365234,-1.6049807957052082,7.265150875498395
128,6.4,-44.78965759277344,74.22710418701172,-1.6044470982227563,7.261844363959082
129,6.45,-44.801780700683594,73.86431121826172,-1.6049817278115897,7.258888805815422
130,6.5,-44.814266204833984,73.50164794921875,-1.6044470982227563,7.256433512825643
131,6.550000000000001,-44.82638931274414,73.13909149169922,-1.6049821272857532,7.254497524276767
132,6.6000000000000005,-44.83887481689453,72.77662658691406,-1.6044478971710834,7.253120087550163
133,6.65,-44.85100173950195,72.41419982910156,-1.6049827930760256,7.252237082083893
134,6.7,-44.86348342895508,72.05181884765625,-1.6044489624355194,7.251824878640521
135,6.75,-44.87025451660156,71.6898193359375,-1.6000819108800075,7.230052930431833
136,6.800000000000001,-44.862953186035156,71.33043670654297,-1.5829914740585875,7.1675834507632565
137,6.8500000000000005,-44.83561325073242,70.97710418701172,-1.5533981617095178,7.062438392310851
138,6.9,-44.78514099121094,70.6336669921875,-1.5097987525555037,6.926533512919952
139,6.95,-44.708290100097656,70.30426788330078,-1.454855342422188,6.765792994550028
140,7.0,-44.60443115234375,69.99225616455078,-1.388910946457973,6.618710605605104
141,7.050000000000001,-44.47611618041992,69.69247436523438,-1.3202454656499694,6.662597650657739
142,7.1000000000000005,-44.333274841308594,69.39108276367188,-1.2597906436407347,6.815464179451109
143,7.15,-44.18499755859375,69.08081817626953,-1.2172965794971577,6.982411632064039
144,7.2,-44.04184341430664,68.76004028320312,-1.1946558486479035,7.064082613933064
145,7.25,-43.9107666015625,68.43062591552734,-1.1934322592850668,7.103183679807847
146,7.300000000000001,-43.79637908935547,68.09501647949219,-1.2083572798241433,7.08914183991434
147,7.3500000000000005,-43.69465637207031,67.75469207763672,-1.2325731373001247,7.134908079878791
148,7.4,-43.60032272338867,67.40956115722656,-1.2563220094789609,7.1885720605537555
149,7.45,-43.51313018798828,67.06029510498047,-1.2812089835496423,7.225665841116137
150,7.5,-43.43404769897461,66.7071533203125,-1.3051159143391746,7.263339674749985
151,7.550000000000001,-43.36272430419922,66.35108947753906,-1.3300557521574943,7.2810021245682774
152,7.6000000000000005,-43.300086975097656,65.99242401123047,-1.3540018314150508,7.300590078417429
153,7.65,-43.245521545410156,65.63201141357422,-1.3788725602030827,7.302066166891234
154,7.7,-43.19985580444336,65.27013397216797,-1.4026358134518053,7.308215668581794
155,7.75,-43.16251754760742,64.90750122070312,-1.4273784441914044,7.298094118025921
156,7.800000000000001,-43.12723159790039,64.54440307617188,-1.444624143304376,7.302128431754653
157,7.8500000000000005,-43.0821418762207,64.183349609375,-1.4480246005422437,7.2593038119159345
158,7.9,-43.02463912963867,63.82674789428711,-1.4364375861134724,7.207996623986882
159,7.95,-42.955692291259766,63.47431182861328,-1.417772022665325,7.182159270774161
160,8.0,-42.8843994140625,63.122684478759766,-1.4009112834879245,7.179786003449428
161,8.05,-42.82177734375,62.76967239379883,-1.3983664999082992,7.162098626996991
162,8.1,-42.772621154785156,62.416316986083984,-1.408142165321653,7.1259813379439825
163,8.15,-42.73452377319336,62.06275177001953,-1.4267844261102622,7.1164451034957725
164,8.200000000000001,-42.70612716674805,61.708251953125,-1.4478064876489662,7.12765283468086
165,8.25,-42.68603515625,61.35264587402344,-1.4713047563692259,7.138973362548375
166,8.3,-42.674774169921875,60.99567794799805,-1.4943987572360116,7.1637751555629245
167,8.35,-42.664634704589844,60.63718795776367,-1.5124070525271274,7.186057843083108
168,8.4,-42.645042419433594,60.27838134765625,-1.5147393158517641,7.184031842535703
169,8.450000000000001,-42.611785888671875,59.92179870605469,-1.5041762868621285,7.157308802558754
170,8.5,-42.56725311279297,59.5672607421875,-1.484520426962635,7.1534896293267085
171,8.55,-42.51946258544922,59.21223449707031,-1.4687908654582456,7.180906124982807
172,8.6,-42.48108673095703,58.855491638183594,-1.4653382102630124,7.171215231972687
173,8.65,-42.45547103881836,58.498626708984375,-1.4762348001791805,7.151163270444319
174,8.700000000000001,-42.4416389465332,58.141761779785156,-1.493949748276224,7.151825085565717
175,8.75,-42.43684005737305,57.78446960449219,-1.5160621079652066,7.15929927843992
176,8.8,-42.43412399291992,57.42586898803711,-1.5321565225389369,7.188569497118089
177,8.85,-42.42128372192383,57.06700134277344,-1.5351045087076,7.175715507330496
178,8.9,-42.39542770385742,56.71004867553711,-1.523371686209147,7.1525303882748075
179,8.950000000000001,-42.3575439453125,56.35496520996094,-1.5046597837580322,7.151360716280034
180,9.0,-42.31710433959961,55.99934387207031,-1.4878444514772176,7.170718991451446
181,9.05,-42.28538513183594,55.64215850830078,-1.485393411167963,7.170217679589588
182,9.1,-42.26712417602539,55.28506088256836,-1.4952811956632093,7.146896221869238
183,9.15,-42.259925842285156,54.92820739746094,-1.5140069465519923,7.145721890421323
184,9.200000000000001,-42.262489318847656,54.57097625732422,-1.5350949213276759,7.161235842287663
185,9.25,-42.2733154296875,54.213226318359375,-1.5585276762851195,7.174182893948491
186,9.3,-42.28593063354492,53.85404968261719,-1.5750071839524753,7.204308744499974
187,9.35,-42.288299560546875,53.49424362182617,-1.5779442511606692,7.189406197176164
188,9.4,-42.277488708496094,53.13590621948242,-1.56605070689043,7.163793210026153
189,9.450000000000001,-42.25461196899414,52.7790412902832,-1.5472119048133728,7.1609307203483485
190,9.5,-42.22926330566406,52.42161560058594,-1.5303279961344884,7.177959020964401
191,9.55,-42.212703704833984,52.0631103515625,-1.5278359431444468,7.1751498766619015
192,9.600000000000001,-42.201622009277344,51.70418930053711,-1.5304302615203476,7.189785143870796
193,9.65,-42.1885986328125,51.34439468383789,-1.5322661116177936,7.207878259074607
194,9.700000000000001,-42.175384521484375,50.983680725097656,-1.5322655789855757,7.226120520710977
195,9.75,-42.16160202026367,50.62215805053711,-1.5330145930421604,7.241716587943263
196,9.8,-42.14807891845703,50.25992202758789,-1.5325730409334253,7.254892974121889
197,9.850000000000001,-42.134159088134766,49.89712905883789,-1.5331412263519937,7.264998848301333
198,9.9,-42.120567321777344,49.53390121459961,-1.532625771523009,7.272201212151788
199,9.950000000000001,-42.106605529785156,49.17041778564453,-1.533163463747096,7.276620503754976
200,10.0,-42.09299087524414,48.80677795410156,-1.5326348262707152,7.278652915484203
201,10.05,-42.079017639160156,48.443115234375,-1.5331685237531671,7.278679904045573
202,10.100000000000001,-42.06540298461914,48.079471588134766,-1.5326357583770966,7.277196891902202
203,10.15,-42.05144119262695,47.71595764160156,-1.533170121649821,7.274623884441576
204,10.200000000000001,-42.03784942626953,47.352577209472656,-1.5326369567995872,7.271409307049776
205,10.25,-42.02389907836914,46.9893798828125,-1.5331710537562027,7.267888597838528
206,10.3,-42.010311126708984,46.6263427734375,-1.5326369567995872,7.264397853237738
207,10.350000000000001,-41.99637985229492,46.26349639892578,-1.5331710537562027,7.26112768324942
208,10.4,-41.98281478881836,45.900779724121094,-1.5326373562737508,7.258282120446052
209,10.450000000000001,-41.96889114379883,45.538211822509766,-1.5331722521786932,7.255920519943814
210,10.5,-41.955326080322266,45.17572784423828,-1.5326382883801322,7.254121334016273
211,10.55,-41.94139862060547,44.813323974609375,-1.5331731842850747,7.252842971097496
212,10.600000000000001,-41.92783737182617,44.45096206665039,-1.5326382883801322,7.252086412183104
213,10.65,-41.913909912109375,44.08863830566406,-1.5331731842850747,7.25175198775201
214,10.700000000000001,-41.90034484863281,43.72630310058594,-1.5326394868026227,7.251797038704052
215,10.75,-41.88642120361328,43.363975524902344,-1.5331743827075652,7.252100158708216
216,10.8,-41.87285614013672,43.00160598754883,-1.5326400194348409,7.252613283328383
217,10.850000000000001,-41.85892868041992,42.63922882080078,-1.5331743827075652,7.253221365688171
218,10.9,-41.84536361694336,42.27680206298828,-1.5326412178573314,7.2538953083905895
219,10.950000000000001,-41.83143997192383,41.91435623168945,-1.5331754479720012,7.254541517164814
220,11.0,-41.817874908447266,41.55186080932617,-1.5326417504895493,7.25515576021769
221,11.05,-41.80394744873047,41.18935012817383,-1.5331758474461648,7.25567459589218
222,11.100000000000001,-41.79038619995117,40.82680892944336,-1.5326421499637128,7.256111854944031
223,11.15,-41.776458740234375,40.46426010131836,-1.5331763800783829,7.256429808584241
224,11.200000000000001,-41.76289367675781,40.1016845703125,-1.5326428157539853,7.256663316389015
225,11.25,-41.74897003173828,39.73911666870117,-1.5331775785008732,7.256785122465788
226,11.3,-41.73540115356445,39.37652587890625,-1.5326438810184215,7.256843966657091
227,11.350000000000001,-41.72160720825195,39.01395034790039,-1.5332883660022205,7.256802423842686
228,11.4,-41.708309173583984,38.6513557434082,-1.532963460349231,7.256770343504807
229,11.450000000000001,-41.69477081298828,38.28877258300781,-1.5337474949741503,7.256610991685542
230,11.5,-41.68168258666992,37.92618179321289,-1.5334799804426518,7.256566248721719
231,11.55,-41.66834259033203,37.56360626220703,-1.534287983517382,7.256367004697485
232,11.600000000000001,-41.65545654296875,37.20101547241211,-1.5340307221560803,7.256322954353216
233,11.65,-41.6423225402832,36.83843994140625,-1.534842586814391,7.25613673136237
234,11.700000000000001,-41.629638671875,36.47585678100586,-1.5345867901916888,7.2561186986081765
235,11.75,-41.61669921875,36.11328887939453,-1.535399586956381,7.255964549283041
236,11.8,-41.60422134399414,35.75070571899414,-1.5351441898078424,7.255984176384956
237,11.850000000000001,-41.59148025512695,35.38813018798828,-1.5359567202564255,7.255868796832928
238,11.9,-41.57387924194336,35.02629470825195,-1.5308418530668193,7.235246469563403
239,11.950000000000001,-41.54376220703125,34.66708755493164,-1.5168819621067875,7.203794016001575
240,12.0,-41.51062774658203,34.308650970458984,-1.5029618854050524,7.201470037735126
241,12.05,-41.48648452758789,33.9499397277832,-1.5026443034450603,7.180731600009348
242,12.100000000000001,-41.47611618041992,33.5925178527832,-1.5142504926336802,7.142071111146562
243,12.15,-41.470882415771484,33.23537063598633,-1.5287530026658156,7.152514316635302
244,12.200000000000001,-41.46452713012695,32.87725830078125,-1.536903340865894,7.172620800112599
245,12.25,-41.45850372314453,32.51823806762695,-1.543868971855051,7.188742656170876
246,12.3,-41.45425796508789,32.158233642578125,-1.5488597357378595,7.208701220102567
247,12.350000000000001,-41.45130157470703,31.797348022460938,-1.5545455846651786,7.224593656475188
248,12.4,-41.45045852661133,31.435630798339844,-1.5590260868831278,7.24107078669268
249,12.450000000000001,-41.45102310180664,31.073246002197266,-1.5645131308350726,7.252572215888028
250,12.5,-41.4537353515625,30.710304260253906,-1.5689207955972082,7.263660746453304
251,12.55,-41.45787048339844,30.346981048583984,-1.5743857353121053,7.269522270832308
252,12.600000000000001,-41.46415328979492,29.983402252197266,-1.57878834006817,7.275155636328979
253,12.65,-41.47187423706055,29.619718551635742,-1.584255676628048,7.27603431845365
254,12.700000000000001,-41.48174285888672,29.256027221679688,-1.588660811387148,7.277430055187056
255,12.75,-41.4930419921875,28.892433166503906,-1.5941297458436803,7.274879814509362
256,12.8,-41.506492614746094,28.528993606567383,-1.5985346142866714,7.273737863168233
257,12.850000000000001,-41.52136993408203,28.16576385498047,-1.6040032824270947,7.269469539167362
258,12.9,-41.53623962402344,27.80267333984375,-1.6064563201071667,7.267214756713706
259,12.950000000000001,-41.550010681152344,27.439701080322266,-1.6082269227579058,7.263223041264967
260,13.0,-41.5639533996582,27.076887130737305,-1.6082070822077847,7.260622112752348
261,13.05,-41.5775146484375,26.71419334411621,-1.6089571615288054,7.257898397204169
262,13.100000000000001,-41.59143829345703,26.35163116455078,-1.6085130794170348,7.255844560146078
263,13.15,-41.60501480102539,25.989139556884766,-1.6090856590514018,7.2541949454140475
264,13.200000000000001,-41.61896896362305,25.626731872558594,-1.6085678073774359,7.253084451722133
265,13.25,-41.63257598876953,25.26435661315918,-1.609109494343158,7.252399760595713
266,13.3,-41.64654541015625,24.902015686035156,-1.6085780605476327,7.25213532375989
267,13.350000000000001,-41.660160064697266,24.53966522216797,-1.6091142880331202,7.2521748701628015
268,13.4,-41.674129486083984,24.177316665649414,-1.6085809900248318,7.252479899774995
269,13.450000000000001,-41.687747955322266,23.81493377685547,-1.6091158859297743,7.252937283095295
270,13.5,-41.701717376708984,23.45254135131836,-1.6085821884473224,7.253513211969711
271,13.55,-41.71533203125,23.090105056762695,-1.6091172175103192,7.254109604106444
272,13.600000000000001,-41.729305267333984,22.72764778137207,-1.6085827210795405,7.254716848728765
273,13.65,-41.742919921875,22.365150451660156,-1.6091176169844827,7.255254414692114
274,13.700000000000001,-41.756893157958984,22.002643585205078,-1.6085831205537038,7.255738505557684
275,13.75,-41.7705078125,21.640100479125977,-1.6091176169844827,7.2561157525374504
276,13.8,-41.784481048583984,21.27755355834961,-1.6085837863439765,7.25641710887639
277,13.850000000000001,-41.798095703125,20.914981842041016,-1.6091180164586463,7.256607800348218
278,13.9,-41.81206512451172,20.55241584777832,-1.6085843189761944,7.256731156458442
279,13.950000000000001,-41.82369613647461,20.189830780029297,-1.6073139911362266,7.254859953747458
280,14.0,-41.83311080932617,19.827260971069336,-1.6031478750849613,7.253514072414279
281,14.05,-41.842220306396484,19.46468734741211,-1.6011334600364253,7.254254426600445
282,14.100000000000001,-41.85224151611328,19.102134704589844,-1.5993857605710606,7.253828473350982
283,14.15,-41.86199188232422,18.739551544189453,-1.5992536677809928,7.254461275496366
284,14.200000000000001,-41.872039794921875,18.376964569091797,-1.5982801492445142,7.2546371544838175
285,14.25,-41.88164138793945,18.014345169067383,-1.5984687010496919,7.255090275781757
286,14.3,-41.89148712158203,17.651716232299805,-1.5976282074096628,7.255351577272453
287,14.350000000000001,-41.9008674621582,17.2890567779541,-1.597872685597732,7.2557201262822115
288,14.4,-41.91050720214844,16.9263916015625,-1.5970549619850234,7.255915705558214
289,14.450000000000001,-41.91967010498047,16.563703536987305,-1.5973086280788533,7.256178303668019
290,14.5,-41.92909622192383,16.201013565063477,-1.5964959644722156,7.256268494137133
291,14.55,-41.934288024902344,15.838528633117676,-1.5932881869392153,7.243939288044399
292,14.600000000000001,-41.92780685424805,15.477859497070312,-1.5791916758152624,7.198436045312992
293,14.65,-41.91130828857422,15.118783950805664,-1.5612578158766144,7.199595630770857
294,14.700000000000001,-41.89639663696289,14.75921630859375,-1.5488902289323407,7.200404518458767
295,14.75,-41.8843879699707,14.399105072021484,-1.5445189163190847,7.210132190227199
296,14.8,-41.8736572265625,14.038558006286621,-1.541960816934009,7.2173215477599895
297,14.850000000000001,-41.86277389526367,13.677555084228516,-1.541656950253631,7.227082620845633
298,14.9,-41.852256774902344,13.316083908081055,-1.540776509197251,7.235950511019865
299,14.950000000000001,-41.84131622314453,12.954190254211426,-1.5411649312422389,7.244364163339144
300,15.0,-41.830692291259766,12.591906547546387,-1.5405714457933148,7.251557932830207
301,15.05,-41.819671630859375,12.229313850402832,-1.541078511664866,7.257420192035228
302,15.100000000000001,-41.80898666381836,11.866461753845215,-1.5405353599605442,7.261836011310878
303,15.15,-41.79792404174805,11.50344467163086,-1.541064263753034,7.26483845595726
304,15.200000000000001,-41.78721618652344,11.140304565429688,-1.540529501006146,7.266567987235361
305,15.25,-41.776145935058594,10.77712345123291,-1.541061600591944,7.26717907391429
306,15.3,-41.76542282104492,10.413928985595703,-1.540527903109492,7.266913975083859
307,15.350000000000001,-41.75812911987305,10.05097770690918,-1.5445130573646866,7.254101310579164
308,15.4,-41.75434875488281,9.6884126663208,-1.549269463071568,7.252401669491221
309,15.450000000000001,-41.74845504760742,9.325927734375,-1.552003597404698,7.250127716220302
310,15.5,-41.742401123046875,8.963457107543945,-1.5523799020667262,7.250481471502253
311,15.55,-41.73585891723633,8.60099983215332,-1.55329296684646,7.250382197866379
312,15.600000000000001,-41.72964859008789,8.238515853881836,-1.552916795342486,7.250995020262466
313,15.65,-41.72309112548828,7.876005172729492,-1.55351707185219,7.251676047231743
314,15.700000000000001,-41.71689224243164,7.5134477615356445,-1.5530106717709113,7.252552528020291
315,15.75,-41.71036148071289,7.150852680206299,-1.553557019268541,7.253430991258637
316,15.8,-41.704193115234375,6.788207054138184,-1.553028781266324,7.25430308865649
317,15.850000000000001,-41.69766616821289,6.425526142120361,-1.5535644761195935,7.2550759163305685
318,15.9,-41.69149398803711,6.062803745269775,-1.5530323765337954,7.255752802951088
319,15.950000000000001,-41.685096740722656,5.700057029724121,-1.5536769946756492,7.2562588801278425
320,16.0,-41.6791877746582,5.337278842926025,-1.553352488496823,7.256685459401288
321,16.05,-41.67304611206055,4.974490165710449,-1.554136656279797,7.256885694305381
322,16.1,-41.6673469543457,4.6116838455200195,-1.5538694080644075,7.2570977130244625
323,16.150000000000002,-41.66140365600586,4.248878479003906,-1.5546771448230285,7.257063712446634
324,16.2,-41.65591049194336,3.88606595993042,-1.5544198834617269,7.257099511422992
325,16.25,-41.65016555786133,3.5232622623443604,-1.555231614961983,7.256919675582919
326,16.3,-41.64487075805664,3.160456418991089,-1.5549755520231718,7.256856929753311
327,16.35,-41.63932418823242,2.7976632118225098,-1.555787816155646,7.256618125759851
