step,t,steer,throttle,brake
110,5.5,0.009920877404510975,0.4206602871417999,0.0
111,5.550000000000001,0.18987932801246643,0.41246259212493896,0.0
112,5.6000000000000005,-4.885868575362938e-15,0.4141679108142853,0.0
113,5.65,1.1871736385426048e-15,0.4072128236293793,0.0
114,5.7,9.235398429623294e-15,0.3981112539768219,0.0
115,5.75,-9.445582032187923e-15,0.38889214396476746,0.0
116,5.800000000000001,7.140818935236128e-15,0.38083919882774353,0.0
117,5.8500000000000005,1.1370275939992557e-15,0.37396499514579773,0.0
118,5.9,1.2093218983990576e-14,0.36857667565345764,0.0
119,5.95,-3.2912926297399853e-15,0.36466100811958313,0.0
120,6.0,-2.1643542569337124e-15,0.3621436357498169,0.0
121,6.050000000000001,1.1000266961159934e-14,0.3608771562576294,0.0
122,6.1000000000000005,-8.779551555432395e-15,0.3606414496898651,0.0
123,6.15,1.10002161391831e-14,0.3612290024757385,0.0
124,6.2,-8.779719267955951e-15,0.36239463090896606,0.0
125,6.25,-7.91729573205004e-15,0.36394211649894714,0.0
126,6.300000000000001,-8.780031823113488e-15,0.365664541721344,0.0
127,6.3500000000000005,-5.181566930216467e-15,0.36742454767227173,0.0
128,6.4,2.014517304937979e-15,0.3690778315067291,0.0
129,6.45,-6.06487025178867e-15,0.3705556094646454,0.0
130,6.5,2.0146390659241467e-15,0.3717832565307617,0.0
131,6.550000000000001,-2.64861866298852e-15,0.37275123596191406,0.0
132,6.6000000000000005,4.091977204669951e-15,0.3734399676322937,0.0
133,6.65,-4.346329340269156e-15,0.373881459236145,0.0
134,6.7,0.2142857164144516,0.3740875720977783,0.0
135,6.75,0.4285714328289032,0.38497352600097656,0.0
136,6.800000000000001,0.6428571343421936,0.41620826721191406,0.0
137,6.8500000000000005,0.8571428656578064,0.4687808156013489,0.0
138,6.9,0.7796249389648438,0.5367332696914673,0.0
139,6.95,0.7809461951255798,0.6171035170555115,0.0
140,7.0,0.566660463809967,0.6906446814537048,0.0
141,7.050000000000001,0.35237473249435425,0.668701171875,0.0
142,7.1000000000000005,0.14303268492221832,0.5922679305076599,0.0
143,7.15,-0.07125303149223328,0.5087941884994507,0.0
144,7.2,-0.28553876280784607,0.4679586887359619,0.0
145,7.25,-0.32219475507736206,0.4484081566333771,0.0
146,7.300000000000001,-0.19798393547534943,0.4554290771484375,0.0
147,7.3500000000000005,-0.19724273681640625,0.4325459599494934,0.0
148,7.4,-0.19428586959838867,0.4057139754295349,0.0
149,7.45,-0.19370131194591522,0.3871670663356781,0.0
150,7.5,-0.19311264157295227,0.3683301508426666,0.0
151,7.550000000000001,-0.19283807277679443,0.3594989478588104,0.0
152,7.6000000000000005,-0.19041034579277039,0.34970495104789734,0.0
153,7.65,-0.19038769602775574,0.34896692633628845,0.0
154,7.7,-0.190293088555336,0.34589216113090515,0.0
155,7.75,0.02399262599647045,0.35095295310020447,0.0
156,7.800000000000001,0.20252884924411774,0.3489357829093933,0.0
157,7.8500000000000005,0.20245204865932465,0.37034809589385986,0.0
158,7.9,0.20235875248908997,0.3960016965866089,0.0
159,7.95,-0.011926960200071335,0.40892037749290466,0.0
160,8.0,-0.19229018688201904,0.41010698676109314,0.0
161,8.05,-0.1925697922706604,0.4189506769180298,0.0
162,8.1,-0.1931442767381668,0.437009334564209,0.0
163,8.15,-0.19329676032066345,0.44177743792533875,0.0
164,8.200000000000001,-0.19311726093292236,0.43617358803749084,0.0
165,8.25,-0.1929367482662201,0.43051332235336304,0.0
166,8.3,0.021348966285586357,0.4181124269962311,0.0
167,8.35,0.2023189514875412,0.4069710671901703,0.0
168,8.4,0.20231524109840393,0.40798407793045044,0.0
169,8.450000000000001,0.20226609706878662,0.421345591545105,0.0
170,8.5,-0.012019624002277851,0.42325517535209656,0.0
171,8.55,-0.19227220118045807,0.40954694151878357,0.0
172,8.6,-0.1924252212047577,0.4143923819065094,0.0
173,8.65,-0.19274289906024933,0.4244183599948883,0.0
174,8.700000000000001,-0.19273239374160767,0.4240874648094177,0.0
175,8.75,0.021553318947553635,0.4203503727912903,0.0
176,8.8,0.2023235559463501,0.4057152569293976,0.0
177,8.85,0.20229998230934143,0.41214224696159363,0.0
178,8.9,0.20225727558135986,0.4237348139286041,0.0
179,8.950000000000001,-0.01202844362705946,0.42431965470314026,0.0
180,9.0,-0.19243305921554565,0.41464051604270935,0.0
181,9.05,-0.19244098663330078,0.41489115357398987,0.0
182,9.1,-0.19281069934368134,0.426551878452301,0.0
183,9.15,-0.19282937049865723,0.4271390438079834,0.0
184,9.200000000000001,-0.1900969296693802,0.4193820655345917,0.0
185,9.25,0.02418879233300686,0.41290855407714844,0.0
186,9.3,0.20445813238620758,0.39784562587738037,0.0
187,9.35,0.20443211495876312,0.4052968919277191,0.0
188,9.4,0.20227839052677155,0.4181033968925476,0.0
189,9.450000000000001,-0.012007324025034904,0.4195346534252167,0.0
190,9.5,-0.18983407318592072,0.4110204875469208,0.0
191,9.55,5.2281999056110785e-15,0.41242507100105286,0.0
192,9.600000000000001,5.519172451893639e-16,0.40510743856430054,0.0
193,9.65,-1.0409062527931903e-14,0.39606088399887085,0.0
194,9.700000000000001,-7.881275655968051e-15,0.38693973422050476,0.0
195,9.75,-2.3216330286457854e-15,0.3791417181491852,0.0
196,9.8,6.1586041882812515e-15,0.3725535273551941,0.0
197,9.850000000000001,8.462126487844438e-16,0.36750057339668274,0.0
198,9.9,-3.0426052387337804e-15,0.3638993799686432,0.0
199,9.950000000000001,-1.0823029552111708e-14,0.3616897463798523,0.0
200,10.0,-5.207930830699757e-15,0.36067354679107666,0.0
201,10.05,-8.623092711613264e-15,0.36066004633903503,0.0
202,10.100000000000001,8.368199533719e-16,0.3614015579223633,0.0
203,10.15,-7.320600831257906e-15,0.3626880645751953,0.0
204,10.200000000000001,2.792199853152307e-15,0.3642953336238861,0.0
205,10.25,2.3016244163657443e-15,0.3660556972026825,0.0
206,10.3,2.7926888029211096e-15,0.36780107021331787,0.0
207,10.350000000000001,-8.385892146163011e-15,0.3694361448287964,0.0
208,10.4,-1.8633566098522764e-14,0.37085893750190735,0.0
209,10.450000000000001,-4.193144702307637e-15,0.3720397353172302,0.0
210,10.5,-5.066586019274958e-15,0.3729393184185028,0.0
211,10.55,-1.211840296757834e-14,0.3735785186290741,0.0
212,10.600000000000001,-5.067341572663909e-15,0.3739567995071411,0.0
213,10.65,-1.2118962856356476e-14,0.37412402033805847,0.0
214,10.700000000000001,-8.509124110922842e-16,0.3741014897823334,0.0
215,10.75,-2.369782701235751e-14,0.37394991517066956,0.0
216,10.8,-2.171996442293725e-14,0.3736933469772339,0.0
217,10.850000000000001,-2.369683937194101e-14,0.3733893036842346,0.0
218,10.9,-3.084026616306801e-07,0.37305235862731934,0.0
219,10.950000000000001,-3.0839476039545843e-07,0.37272924184799194,0.0
220,11.0,-3.083872286424594e-07,0.37242212891578674,0.0
221,11.05,-3.0838086217954697e-07,0.37216269969940186,0.0
222,11.100000000000001,-3.0837551889817405e-07,0.3719440698623657,0.0
223,11.15,-3.083716251239821e-07,0.37178510427474976,0.0
224,11.200000000000001,-3.08367987145175e-07,0.37166833877563477,0.0
225,11.25,-3.083672481807298e-07,0.3716074526309967,0.0
226,11.3,-0.0020941533148288727,0.37157800793647766,0.0
227,11.350000000000001,-0.002094156574457884,0.3715987801551819,0.0
228,11.4,-0.002094159135594964,0.37161481380462646,0.0
229,11.450000000000001,-0.0020941721741110086,0.37169450521469116,0.0
230,11.5,-0.0020941756665706635,0.3717168867588043,0.0
231,11.55,-0.0020941917318850756,0.371816486120224,0.0
232,11.600000000000001,-0.002094195457175374,0.3718385100364685,0.0
233,11.65,-0.002093860413879156,0.37193164229393005,0.0
234,11.700000000000001,-0.002093861810863018,0.37194064259529114,0.0
235,11.75,-0.0020938743837177753,0.3720177114009857,0.0
236,11.8,-0.0020938727539032698,0.37200790643692017,0.0
237,11.850000000000001,0.18862228095531464,0.37206560373306274,0.0
238,11.9,0.1889408528804779,0.3823767602443695,0.0
239,11.950000000000001,-0.025344863533973694,0.3981029987335205,0.0
240,12.0,-0.20445318520069122,0.39926499128341675,0.0
241,12.05,-0.20441724359989166,0.40963420271873474,0.0
242,12.100000000000001,-0.03741879761219025,0.42896443605422974,0.0
243,12.15,-0.03741879761219025,0.4237428307533264,0.0
244,12.200000000000001,-0.03741879761219025,0.41368961334228516,0.0
245,12.25,-0.03741879761219025,0.40562868118286133,0.0
246,12.3,-0.03741879761219025,0.39564940333366394,0.0
247,12.350000000000001,-0.03741879761219025,0.38770318031311035,0.0
248,12.4,-0.03741879761219025,0.37946459650993347,0.0
249,12.450000000000001,-0.03741879761219025,0.373713880777359,0.0
250,12.5,-0.03741879761219025,0.3681696355342865,0.0
251,12.55,-0.03741879761219025,0.36523887515068054,0.0
252,12.600000000000001,-0.03741879761219025,0.3624221682548523,0.0
253,12.65,-0.03741879761219025,0.3619828522205353,0.0
254,12.700000000000001,-0.03741879761219025,0.3612849712371826,0.0
255,12.75,-0.03741879761219025,0.36256009340286255,0.0
256,12.8,-0.03741879761219025,0.3631310760974884,0.0
257,12.850000000000001,-9.450791284813537e-15,0.36526522040367126,0.0
258,12.9,-3.634919496880952e-15,0.3663926124572754,0.0
259,12.950000000000001,3.63491960276007e-16,0.36838847398757935,0.0
260,13.0,-7.633331324614825e-15,0.3696889579296112,0.0
261,13.05,-1.0177775099486433e-14,0.37105080485343933,0.0
262,13.100000000000001,6.17936327175256e-15,0.37207773327827454,0.0
263,13.15,-3.63491960276007e-16,0.372902512550354,0.0
264,13.200000000000001,1.0541266583306407e-14,0.37345775961875916,0.0
265,13.25,9.814282768633512e-15,0.373800128698349,0.0
266,13.3,2.1809518675351604e-15,0.3739323318004608,0.0
267,13.350000000000001,3.634919496880952e-15,0.3739125728607178,0.0
268,13.4,-1.453967841104028e-15,0.37376004457473755,0.0
269,13.450000000000001,7.269838993761903e-15,0.37353137135505676,0.0
270,13.5,-8.723807470140642e-15,0.37324339151382446,0.0
271,13.55,-3.634919496880952e-15,0.3729451894760132,0.0
272,13.600000000000001,-3.9984114042173995e-15,0.37264156341552734,0.0
273,13.65,8.723807470140642e-15,0.3723728060722351,0.0
274,13.700000000000001,-7.26983920552014e-16,0.37213075160980225,0.0
275,13.75,8.723807470140642e-15,0.3719421327114105,0.0
276,13.8,-1.453967841104028e-15,0.37179145216941833,0.0
277,13.850000000000001,1.0904758914159329e-14,0.3716961145401001,0.0
278,13.9,0.03741879761219025,0.37163442373275757,0.0
279,13.950000000000001,0.03741879761219025,0.3725700378417969,0.0
280,14.0,0.0020940727554261684,0.37324297428131104,0.0
281,14.05,0.0020940129179507494,0.37287279963493347,0.0
282,14.100000000000001,0.00209404737688601,0.37308576703071594,0.0
283,14.15,0.0020939961541444063,0.3727693557739258,0.0
284,14.200000000000001,0.0020939817186444998,0.3726814091205597,0.0
285,14.25,0.002093945164233446,0.37245485186576843,0.0
286,14.3,0.0020939239766448736,0.3723241984844208,0.0
287,14.350000000000001,0.002093894174322486,0.37213993072509766,0.0
288,14.4,0.0020938783418387175,0.37204214930534363,0.0
289,14.450000000000001,0.002093857154250145,0.37191084027290344,0.0
290,14.5,0.2163795679807663,0.37186574935913086,0.0
291,14.55,0.3373476564884186,0.37803035974502563,0.0
292,14.600000000000001,0.12306193262338638,0.4007819890975952,0.0
293,14.65,3.489480763463836e-15,0.4002021849155426,0.0
294,14.700000000000001,8.889388858801701e-15,0.3997977375984192,0.0
295,14.75,-2.236089223126795e-14,0.39493390917778015,0.0
296,14.8,-1.9722215193981353e-14,0.3913392126560211,0.0
297,14.850000000000001,-5.866113123682501e-15,0.38645869493484497,0.0
298,14.9,-3.086228446136374e-07,0.38202473521232605,0.0
299,14.950000000000001,-3.0851947485643905e-07,0.37781792879104614,0.0
300,15.0,-3.084312822920765e-07,0.3742210268974304,0.0
301,15.05,-3.0835951747576473e-07,0.3712899088859558,0.0
302,15.100000000000001,-3.0830551622784697e-07,0.3690820038318634,0.0
303,15.15,-3.082687953792629e-07,0.367580771446228,0.0
304,15.200000000000001,-3.082477064708655e-07,0.3667159974575043,0.0
305,15.25,-3.0824023156128533e-07,0.3664104640483856,0.0
306,15.3,-0.21428602933883667,0.3665430247783661,0.0
307,15.350000000000001,-3.084001320985408e-07,0.3729493319988251,0.0
308,15.4,-3.0842093678984384e-07,0.3737991750240326,0.0
309,15.450000000000001,-3.0844881848679506e-07,0.37493613362312317,0.0
310,15.5,-3.0844449838696164e-07,0.3747592568397522,0.0
311,15.55,-3.0844489629089367e-07,0.3748089075088501,0.0
312,15.600000000000001,-3.0843739295960404e-07,0.3745024800300598,0.0
313,15.65,-3.084290369770315e-07,0.3741619884967804,0.0
314,15.700000000000001,-3.084182935708668e-07,0.37372374534606934,0.0
315,15.75,-3.084075501647021e-07,0.3732845187187195,0.0
316,15.8,-3.083968636019563e-07,0.3728484511375427,0.0
317,15.850000000000001,-3.0838739917271596e-07,0.37246203422546387,0.0
318,15.9,-0.002093891380354762,0.3721235990524292,0.0
319,15.950000000000001,-0.0020938506349921227,0.3718705475330353,0.0
320,16.0,-0.002092640148475766,0.37165728211402893,0.0
321,16.05,-0.0020926238503307104,0.3715571463108063,0.0
322,16.1,-0.0020926068536937237,0.37145113945007324,0.0
323,16.150000000000002,-0.0020926096476614475,0.3714681565761566,0.0
324,16.2,-0.00209260662086308,0.3714502453804016,0.0
325,16.25,-0.0020926212891936302,0.3715401589870453,0.0
326,16.3,-0.002092626178637147,0.37157154083251953,0.0
327,16.35,-0.2163783460855484,0.37169092893600464,0.0
328,16.400000000000002,-0.3351728320121765,0.3779788315296173,0.0
329,16.45,-0.3357135057449341,0.4008471667766571,0.0
330,16.5,-0.12142780423164368,0.4360584020614624,0.0
331,16.55,0.09285791218280792,0.4323159158229828,0.0
332,16.6,0.3071436285972595,0.43032267689704895,0.0
333,16.650000000000002,0.33695948123931885,0.4526490867137909,0.0
334,16.7,0.3376983404159546,0.48279011249542236,0.0
335,16.75,0.1234126165509224,0.4993257522583008,0.0
336,16.8,-7.633331324614825e-15,0.47781914472579956,0.0
337,16.85,-0.03741879761219025,0.4539170265197754,0.0
338,16.900000000000002,-0.03741879761219025,0.4382069408893585,0.0
339,16.95,-0.03741879761219025,0.41800031065940857,0.0
340,17.0,-0.03741879761219025,0.3995288610458374,0.0
341,17.05,-0.03741879761219025,0.3836536407470703,0.0
342,17.1,-0.03741879761219025,0.3699398934841156,0.0
343,17.150000000000002,-0.03741879761219025,0.36049404740333557,0.0
