step,t,steer,throttle,brake
110,5.5,-0.08036556839942932,0.39571017026901245,0.0
111,5.550000000000001,-0.08036556839942932,0.38852977752685547,0.0
112,5.6000000000000005,-0.08036556839942932,0.3799959719181061,0.0
113,5.65,-0.08036556839942932,0.37501588463783264,0.0
114,5.7,-0.03741879761219025,0.36897170543670654,0.0
115,5.75,-0.03741879761219025,0.3654853403568268,0.0
116,5.800000000000001,-0.03741879761219025,0.3616693913936615,0.0
117,5.8500000000000005,-0.03741879761219025,0.3611609637737274,0.0
118,5.9,-0.03741879761219025,0.3603018820285797,0.0
119,5.95,-0.03741879761219025,0.36162787675857544,0.0
120,6.0,-0.03741879761219025,0.36227574944496155,0.0
121,6.050000000000001,-1.453967841104028e-15,0.36454370617866516,0.0
122,6.1000000000000005,1.235872654350512e-14,0.36581844091415405,0.0
123,6.15,1.0177775099486433e-14,0.36796659231185913,0.0
124,6.2,-8.723807470140642e-15,0.3694113492965698,0.0
125,6.25,-6.542855179089008e-15,0.37090572714805603,0.0
126,6.300000000000001,-1.0177775099486433e-14,0.372044175863266,0.0
127,6.3500000000000005,7.633331324614825e-15,0.3729569613933563,0.0
128,6.4,8.723807470140642e-15,0.3735772669315338,0.0
129,6.45,4.725395642406769e-15,0.37396225333213806,0.0
130,6.5,7.996822808434799e-15,0.3741163909435272,0.0
131,6.550000000000001,0.03741879761219025,0.37410250306129456,0.0
132,6.6000000000000005,0.03741879761219025,0.3749890923500061,0.0
133,6.65,0.03741879761219025,0.37501344084739685,0.0
134,6.7,0.0,0.37527957558631897,0.0
135,6.75,0.0,0.3744228482246399,0.0
136,6.800000000000001,0.0,0.374242901802063,0.0
137,6.8500000000000005,0.0,0.37352439761161804,0.0
138,6.9,0.0,0.37304264307022095,0.0
139,6.95,0.0,0.37253665924072266,0.0
140,7.0,0.0,0.3721291422843933,0.0
141,7.050000000000001,0.0,0.3718021512031555,0.0
142,7.1000000000000005,0.0,0.371558278799057,0.0
143,7.15,0.0,0.3714052140712738,0.0
144,7.2,0.0,0.3713187575340271,0.0
145,7.25,0.0,0.37130454182624817,0.0
146,7.300000000000001,0.0,0.3713315427303314,0.0
147,7.3500000000000005,0.0,0.3714042901992798,0.0
148,7.4,0.0,0.3714912533760071,0.0
149,7.45,0.0,0.3715987503528595,0.0
150,7.5,0.0,0.371700644493103,0.0
151,7.550000000000001,0.0,0.37180590629577637,0.0
152,7.6000000000000005,0.0,0.3718915581703186,0.0
153,7.65,0.0,0.3719710111618042,0.0
154,7.7,0.0,0.37202560901641846,0.0
155,7.75,0.2142857164144516,0.37207305431365967,0.0
156,7.800000000000001,0.4285714328289032,0.3780165910720825,0.0
157,7.8500000000000005,0.6428571343421936,0.40094757080078125,0.0
158,7.9,0.8571428656578064,0.44080018997192383,0.0
159,7.95,1.0,0.4950694143772125,0.0
160,8.0,1.0,0.5609933137893677,0.0
161,8.05,0.7857142686843872,0.6360391974449158,0.0
162,8.1,0.7823204398155212,0.6975148916244507,0.0
163,8.15,0.5680347084999084,0.7190955281257629,0.0
164,8.200000000000001,0.35374900698661804,0.6600117683410645,0.0
165,8.25,0.14339692890644073,0.5540933012962341,0.0
166,8.3,-0.07088878750801086,0.470284640789032,0.0
167,8.35,-0.28517451882362366,0.3980043828487396,0.0
168,8.4,-0.31990236043930054,0.39488911628723145,0.0
169,8.450000000000001,-0.32047054171562195,0.4082759618759155,0.0
170,8.5,-0.3209330439567566,0.4191135764122009,0.0
171,8.55,-0.3209950029850006,0.42056137323379517,0.0
172,8.6,-0.32063761353492737,0.412197083234787,0.0
173,8.65,-0.1943914294242859,0.40904638171195984,0.0
174,8.700000000000001,-0.19356495141983032,0.382817804813385,0.0
175,8.75,-0.1932329535484314,0.3722028434276581,0.0
176,8.8,-0.1907433122396469,0.3605250418186188,0.0
177,8.85,-0.19069725275039673,0.35903143882751465,0.0
178,8.9,0.023588458076119423,0.3547576367855072,0.0
179,8.950000000000001,0.20250453054904938,0.3556552827358246,0.0
180,9.0,0.20245446264743805,0.36959558725357056,0.0
181,9.05,-0.011831250041723251,0.39530155062675476,0.0
182,9.1,-0.19190827012062073,0.39796900749206543,0.0
183,9.15,-0.1922176629304886,0.407807320356369,0.0
184,9.200000000000001,-0.19281500577926636,0.4266771972179413,0.0
185,9.25,-0.19302621483802795,0.43332070112228394,0.0
186,9.3,-0.19291181862354279,0.4297303557395935,0.0
187,9.35,0.021373897790908813,0.4262460768222809,0.0
188,9.4,0.20230036973953247,0.4120331406593323,0.0
189,9.450000000000001,0.20227505266666412,0.41891562938690186,0.0
190,9.5,0.2022329866886139,0.4303010404109955,0.0
191,9.55,-0.012052731588482857,0.4302959740161896,0.0
192,9.600000000000001,-0.19259250164031982,0.4196777045726776,0.0
193,9.65,-0.1925666332244873,0.418850839138031,0.0
194,9.700000000000001,-0.19290144741535187,0.42940443754196167,0.0
195,9.75,-0.19288645684719086,0.4289337396621704,0.0
196,9.8,-0.1926107108592987,0.4202520251274109,0.0
197,9.850000000000001,0.021675007417798042,0.413318932056427,0.0
198,9.9,0.202353835105896,0.39743107557296753,0.0
199,9.950000000000001,0.20232950150966644,0.4040897488594055,0.0
200,10.0,0.20228438079357147,0.41638273000717163,0.0
201,10.05,-0.012001335620880127,0.41800883412361145,0.0
202,10.100000000000001,-0.19227221608161926,0.4095475673675537,0.0
203,10.15,-0.19232065975666046,0.41108259558677673,0.0
204,10.200000000000001,-0.19272929430007935,0.42398980259895325,0.0
205,10.25,-0.1927843540906906,0.4257231056690216,0.0
206,10.3,0.021501360461115837,0.4189285933971405,0.0
207,10.350000000000001,0.20230941474437714,0.4095732271671295,0.0
208,10.4,0.20230208337306976,0.41157007217407227,0.0
209,10.450000000000001,0.20225179195404053,0.42522022128105164,0.0
210,10.5,-0.012033930979669094,0.4271663427352905,0.0
211,10.55,-0.19238872826099396,0.4132380187511444,0.0
212,10.600000000000001,-3.0950664609008527e-07,0.41767051815986633,0.0
213,10.65,-0.1922103315591812,0.4075848162174225,0.0
214,10.700000000000001,-0.19202856719493866,0.40180957317352295,0.0
215,10.75,-0.19221802055835724,0.4078286588191986,0.0
216,10.8,-0.18968521058559418,0.40627098083496094,0.0
217,10.850000000000001,-0.18960295617580414,0.4036532938480377,0.0
218,10.9,0.02468276396393776,0.39542528986930847,0.0
219,10.950000000000001,0.2044883519411087,0.38915741443634033,0.0
220,11.0,0.2044667750597,0.3953627943992615,0.0
221,11.05,0.2044038027524948,0.41337862610816956,0.0
222,11.100000000000001,0.2022734433412552,0.419446736574173,0.0
223,11.15,-0.012012274004518986,0.41573357582092285,0.0
224,11.200000000000001,-0.19223210215568542,0.40827518701553345,0.0
225,11.25,-0.19231939315795898,0.4110426902770996,0.0
226,11.3,-1.6483302446424863e-15,0.4252172112464905,0.0
227,11.350000000000001,-0.19003401696681976,0.4173838794231415,0.0
228,11.4,-0.189779132604599,0.40926894545555115,0.0
229,11.450000000000001,-0.18990352749824524,0.41324421763420105,0.0
230,11.5,0.024382194504141808,0.4095534384250641,0.0
231,11.55,0.20444481074810028,0.401662677526474,0.0
232,11.600000000000001,0.20443160831928253,0.4054398238658905,0.0
233,11.65,0.20437823235988617,0.4206474721431732,0.0
234,11.700000000000001,-0.009907480329275131,0.4242265522480011,0.0
235,11.75,-0.1898483783006668,0.41147661209106445,0.0
236,11.8,-0.19001828134059906,0.416883647441864,0.0
237,11.850000000000001,-0.19033759832382202,0.42702150344848633,0.0
238,11.9,0.02394811250269413,0.4266596734523773,0.0
239,11.950000000000001,0.20438939332962036,0.41747787594795227,0.0
240,12.0,0.20438432693481445,0.41891607642173767,0.0
241,12.05,0.20434080064296722,0.4312482178211212,0.0
242,12.100000000000001,0.20222723484039307,0.4319448471069336,0.0
243,12.15,-0.012058475986123085,0.423370897769928,0.0
244,12.200000000000001,-0.1923353374004364,0.4115474820137024,0.0
245,12.25,7.845753317621692e-16,0.4107972979545593,0.0
246,12.3,-5.601646144143659e-15,0.4020162522792816,0.0
247,12.350000000000001,1.1814194472703748e-14,0.39191734790802,0.0
248,12.4,-1.0842618036049911e-14,0.3823135197162628,0.0
249,12.450000000000001,5.8522158541169e-15,0.3744504153728485,0.0
250,12.5,-1.0754470705360945e-14,0.36814409494400024,0.0
251,12.55,-2.1077298502998783e-14,0.3636051416397095,0.0
252,12.600000000000001,-1.0275781893681439e-14,0.3606640696525574,0.0
253,12.65,-1.148654518804684e-14,0.35917896032333374,0.0
254,12.700000000000001,-2.987796913090507e-14,0.3588893413543701,0.0
255,12.75,-1.3542637199376664e-14,0.3595525026321411,0.0
256,12.8,-3.191099050585053e-14,0.36088794469833374,0.0
257,12.850000000000001,-4.084533902645954e-15,0.3626662492752075,0.0
258,12.9,-2.1956427222690443e-14,0.3646535873413086,0.0
259,12.950000000000001,-1.8174972296483918e-14,0.3666824400424957,0.0
260,13.0,-2.1963752363618298e-14,0.36859479546546936,0.0
261,13.05,-1.4608342078118266e-15,0.3703036308288574,0.0
262,13.100000000000001,-3.0837023246022e-07,0.37172749638557434,0.0
263,13.15,-3.083977162532392e-07,0.3728492856025696,0.0
264,13.200000000000001,-3.084173272327462e-07,0.37365084886550903,0.0
265,13.25,-3.084299464717333e-07,0.37416547536849976,0.0
266,13.3,-3.084358581872948e-07,0.37440866231918335,0.0
267,13.350000000000001,-3.084367108385777e-07,0.3744414746761322,0.0
268,13.4,-3.0843310128148005e-07,0.3742947280406952,0.0
269,13.450000000000001,-3.084267063968582e-07,0.3740333020687103,0.0
270,13.5,-0.21428602933883667,0.3736865818500519,0.0
271,13.55,-3.085541209202347e-07,0.3792276084423065,0.0
272,13.600000000000001,-3.085486923737335e-07,0.3790060877799988,0.0
273,13.65,-3.0854769761390344e-07,0.3789675831794739,0.0
274,13.700000000000001,-3.085145010572887e-07,0.3776133954524994,0.0
275,13.75,-3.084886941451259e-07,0.37656211853027344,0.0
276,13.8,-3.0845748710817134e-07,0.37528902292251587,0.0
277,13.850000000000001,-3.084294917243824e-07,0.3741491138935089,0.0
278,13.9,-0.21428602933883667,0.37309539318084717,0.0
279,13.950000000000001,-3.085272908265324e-07,0.378134548664093,0.0
280,14.0,-3.0851413157506613e-07,0.37760013341903687,0.0
281,14.05,-3.0850964094497613e-07,0.37741610407829285,0.0
282,14.100000000000001,-0.002094528404995799,0.37605375051498413,0.0
283,14.15,-0.0020943742711097,0.3751029074192047,0.0
284,14.200000000000001,-0.0020941938273608685,0.3739907443523407,0.0
285,14.25,-3.0840374165563844e-07,0.3730965852737427,0.0
286,14.3,-0.002093913499265909,0.3722599148750305,0.0
287,14.350000000000001,-0.002093816176056862,0.37165898084640503,0.0
288,14.4,-0.0020937365479767323,0.37116581201553345,0.0
289,14.450000000000001,-3.0834982567284897e-07,0.37089407444000244,0.0
290,14.5,-0.002093661343678832,0.3707019090652466,0.0
291,14.55,-0.002093660645186901,0.3706967532634735,0.0
292,14.600000000000001,-0.0020936657674610615,0.3707285225391388,0.0
293,14.65,-0.0020936918444931507,0.37088996171951294,0.0
294,14.700000000000001,-0.0020937141962349415,0.37102755904197693,0.0
295,14.75,-0.002093752147629857,0.3712622821331024,0.0
296,14.8,-0.0020937782246619463,0.3714241087436676,0.0
297,14.850000000000001,-0.002093815477564931,0.37165355682373047,0.0
298,14.9,-0.002093836897984147,0.371785968542099,0.0
299,14.950000000000001,-0.002093866467475891,0.3719683289527893,0.0
300,15.0,-0.002093878574669361,0.3720434606075287,0.0
301,15.05,-0.002093898132443428,0.37216469645500183,0.0
302,15.100000000000001,-0.0020939004607498646,0.37217870354652405,0.0
303,15.15,-0.002093910938128829,0.3722437918186188,0.0
304,15.200000000000001,-0.21637962758541107,0.3722088634967804,0.0
305,15.25,-0.33735355734825134,0.3782798945903778,0.0
306,15.3,-0.12306784838438034,0.4013455808162689,0.0
307,15.350000000000001,1.3751824691195322e-14,0.4028782546520233,0.0
308,15.4,1.2268721669562825e-14,0.3980911076068878,0.0
309,15.450000000000001,3.0897209057911823e-07,0.39618080854415894,0.0
310,15.5,3.0884626767146983e-07,0.3910914659500122,0.0
311,15.55,3.0873721357238537e-07,0.3866722583770752,0.0
312,15.600000000000001,0.002095486270263791,0.3819514513015747,0.0
313,15.65,0.002094806404784322,0.37776702642440796,0.0
314,15.700000000000001,0.0020942140836268663,0.3741149604320526,0.0
315,15.75,0.002093733986839652,0.3711509704589844,0.0
316,15.8,0.0020933793857693672,0.3689577877521515,0.0
317,15.850000000000001,0.002093132585287094,0.3674311339855194,0.0
318,15.9,0.0020929998718202114,0.3666093051433563,0.0
319,15.950000000000001,0.002092947717756033,0.3662874102592468,0.0
320,16.0,0.0020929777529090643,0.366472989320755,0.0
321,16.05,0.21637868881225586,0.3669354021549225,0.0
322,16.1,0.3372492790222168,0.37374159693717957,0.0
323,16.150000000000002,0.122963547706604,0.3977132737636566,0.0
324,16.2,3.4408801305327525e-15,0.40016016364097595,0.0
325,16.25,2.8705756000035106e-15,0.39626890420913696,0.0
326,16.3,9.213048618277042e-15,0.3951609134674072,0.0
327,16.35,7.566896836495775e-15,0.3907747268676758,0.0
328,16.400000000000002,-9.45339421706045e-15,0.38690561056137085,0.0
329,16.45,-8.487126135887056e-15,0.3826080858707428,0.0
330,16.5,6.924537118967742e-15,0.3786887228488922,0.0
331,16.55,2.136811710104318e-15,0.37517932057380676,0.0
332,16.6,-5.836856182167864e-15,0.37227100133895874,0.0
333,16.650000000000002,9.919260855742657e-16,0.37001246213912964,0.0
334,16.7,6.8228410727709694e-15,0.3684030771255493,0.0
335,16.75,6.745170057331881e-16,0.3674111068248749,0.0
336,16.8,-1.4701852397912773e-15,0.36694759130477905,0.0
337,16.85,-1.0904758914159329e-14,0.3669355511665344,0.0
338,16.900000000000002,-1.817459748440476e-15,0.36725765466690063,0.0
339,16.95,3.63491960276007e-16,0.36783111095428467,0.0
340,17.0,-1.817459748440476e-15,0.3685438334941864,0.0
341,17.05,7.633331324614825e-15,0.369330495595932,0.0
342,17.1,2.1809518675351604e-15,0.37010759115219116,0.0
343,17.150000000000002,9.814282768633512e-15,0.3708415627479553,0.0
