step,t,x,y,yaw,speed_mps
74,3.7,-44.41926956176758,93.63652801513672,-1.594289002876867,7.162675091228911
75,3.75,-44.40401840209961,93.27861785888672,-1.5719820992702545,7.183689392067708
76,3.8000000000000003,-44.38762664794922,92.91947174072266,-1.5544807366926352,7.202270796258373
77,3.85,-44.38075256347656,92.55951690673828,-1.5525535401697994,7.195881031275708
78,3.9000000000000004,-44.387752532958984,92.20098114013672,-1.5634566548306381,7.165332500927421
79,3.95,-44.40623092651367,91.84385681152344,-1.5834022666567322,7.157914888708261
80,4.0,-44.434818267822266,91.48734283447266,-1.6057091702633448,7.169120159628724
81,4.05,-44.46528244018555,91.12989807128906,-1.6240684701861332,7.186998558268855
82,4.1000000000000005,-44.486820220947266,90.7712173461914,-1.6272137965915712,7.183472451902417
83,4.15,-44.49489212036133,90.41320037841797,-1.6176450587949165,7.156273418916894
84,4.2,-44.49205017089844,90.05587005615234,-1.5991737729482904,7.152700746146546
85,4.25,-44.4796028137207,89.69857025146484,-1.5783664953515013,7.165721720680904
86,4.3,-44.45888900756836,89.34110260009766,-1.5551092427098938,7.17577992877605
87,4.3500000000000005,-44.43631362915039,88.9823989868164,-1.5387040372369511,7.203785647780774
88,4.4,-44.423954010009766,88.62287139892578,-1.5357979958554568,7.187437097675845
89,4.45,-44.42478942871094,88.26451110839844,-1.5477019264539476,7.160840075333925
90,4.5,-44.43782043457031,87.90733337402344,-1.5666331402208302,7.156722606078061
91,4.55,-44.460350036621094,87.55067443847656,-1.590051380950333,7.160052296253396
92,4.6000000000000005,-44.48555374145508,87.19295501708984,-1.607529707184523,7.189286418848472
93,4.65,-44.50121307373047,86.83415985107422,-1.6119004871655611,7.177461388455404
94,4.7,-44.50422668457031,86.47610473632812,-1.601568087926326,7.156015436263551
95,4.75,-44.49560546875,86.11886596679688,-1.5842657966401903,7.155072878802172
96,4.800000000000001,-44.478065490722656,85.7618408203125,-1.5624981831543188,7.16130533634054
97,4.8500000000000005,-44.45849609375,85.40370178222656,-1.5467277421271965,7.18879746629987
98,4.9,-44.44913101196289,85.0447769165039,-1.544092277912454,7.17436851538105
99,4.95,-44.45295333862305,84.68701171875,-1.5561079281186736,7.15003335869883
100,5.0,-44.46897888183594,84.33042907714844,-1.5750766924569264,7.148366828229803
101,5.050000000000001,-44.49440383911133,83.9742660522461,-1.598403719919094,7.154791980533937
102,5.1000000000000005,-44.52239227294922,83.61695861816406,-1.6156827085456915,7.185943156471354
103,5.15,-44.54072952270508,83.25840759277344,-1.6198090103386604,7.175514727456274
104,5.2,-44.54631423950195,82.90045928955078,-1.6092165534189793,7.155017265905312
105,5.25,-44.54025650024414,82.54318237304688,-1.5917462166680594,7.15584583582902
106,5.300000000000001,-44.52532196044922,82.18595886230469,-1.5699049667780471,7.163175589635337
107,5.3500000000000005,-44.50836944580078,81.82756805419922,-1.5541023015017348,7.191299048505848
108,5.4,-44.50164031982422,81.46843719482422,-1.5514556520104141,7.177121565992846
109,5.45,-44.50259780883789,81.10919952392578,-1.558457768306505,7.191034518665256
110,5.5,-44.5079231262207,80.7492446899414,-1.5666873355490134,7.208579647648183
111,5.550000000000001,-44.51664352416992,80.38858032226562,-1.5769310515239485,7.222940429312526
112,5.6000000000000005,-44.52939987182617,80.02723693847656,-1.5865274861959402,7.240008037038756
113,5.65,-44.54549026489258,79.66539001464844,-1.5973585623492925,7.249968237198475
114,5.7,-44.56566619873047,79.30318450927734,-1.6072182504950383,7.262056581065752
115,5.75,-44.58681869506836,78.94053649902344,-1.6159905699677048,7.269029313726323
116,5.800000000000001,-44.60928726196289,78.57756042480469,-1.6217584442565984,7.27666123455449
117,5.8500000000000005,-44.632957458496094,78.21449279785156,-1.6277919688642275,7.277678097287001
118,5.9,-44.65874099731445,77.85149383544922,-1.6324346575925626,7.279396260747834
119,5.95,-44.68595504760742,77.48863983154297,-1.6380037269060816,7.276744263135986
120,6.0,-44.7153205871582,77.12604522705078,-1.642450140662078,7.275448518092914
121,6.050000000000001,-44.74612808227539,76.76374053955078,-1.6479379835623498,7.2709125731102855
122,6.1000000000000005,-44.77691650390625,76.4015884399414,-1.6503996765159645,7.268363120502994
123,6.15,-44.80662536621094,76.0395278930664,-1.6521740075922298,7.2640667954170075
124,6.2,-44.83649444580078,75.6776351928711,-1.6521565638870899,7.261177325217587
125,6.25,-44.86597442626953,75.31587219238281,-1.6529067763661651,7.258188561025761
126,6.300000000000001,-44.89581298828125,74.95426177978516,-1.652463360044667,7.255911675409445
127,6.3500000000000005,-44.92530822753906,74.59272003173828,-1.653035939679034,7.254086066114592
128,6.4,-44.95515823364258,74.23129272460938,-1.6525179548470137,7.252845446742695
129,6.45,-44.98466873168945,73.869873046875,-1.6530597749707903,7.252075474769173
130,6.5,-45.014530181884766,73.50851440429688,-1.6525286074913739,7.2517672070201336
131,6.550000000000001,-45.04404067993164,73.1471176147461,-1.653064701818807,7.251795002071985
132,6.6000000000000005,-45.07193374633789,72.7856674194336,-1.650729509016971,7.250021841504795
133,6.65,-45.09689712524414,72.4240493774414,-1.6476318531950451,7.249973094847663
134,6.7,-45.1202392578125,72.06233978271484,-1.6427133941358323,7.249440832022099
135,6.75,-45.14356231689453,71.70057678222656,-1.6404969783186139,7.251154305491705
136,6.800000000000001,-45.16798782348633,71.33883666992188,-1.6388294400020609,7.25151418598229
137,6.8500000000000005,-45.1922607421875,70.9770278930664,-1.6388932227101682,7.25295122230754
138,6.9,-45.21694564819336,70.61519622802734,-1.638163649729541,7.253914688146875
139,6.95,-45.24126434326172,70.25328826904297,-1.6386162539567999,7.254926666272487
140,7.0,-45.26594543457031,69.89134979248047,-1.6380483348543406,7.255741687972354
141,7.050000000000001,-45.29025650024414,69.52936553955078,-1.6385684502152331,7.256395696165317
142,7.1000000000000005,-45.3149299621582,69.16736602783203,-1.638028627462274,7.256883461290047
143,7.15,-45.33922576904297,68.80532836914062,-1.6385604607319628,7.257189569716542
144,7.2,-45.3638801574707,68.44329833984375,-1.638025697985075,7.2573624940815495
145,7.25,-45.38818359375,68.08125305175781,-1.6385592623094722,7.257390927641652
146,7.300000000000001,-45.41282653808594,67.71923065185547,-1.638025697985075,7.257336913674453
147,7.3500000000000005,-45.43711471557617,67.357177734375,-1.6385592623094722,7.257191394940298
148,7.4,-45.46175765991211,66.99515533447266,-1.638026230617293,7.257017479622562
149,7.45,-45.48603820800781,66.63313293457031,-1.6385604607319628,7.256802517257574
150,7.5,-45.51068115234375,66.27113342285156,-1.638027295881729,7.256598720012311
151,7.550000000000001,-45.53496551513672,65.90912628173828,-1.6385615259963988,7.256388196257157
152,7.6000000000000005,-45.559608459472656,65.54714965820312,-1.638027828513947,7.256216904807332
153,7.65,-45.58388900756836,65.18515014648438,-1.638562058628617,7.2560579632815445
154,7.7,-45.60853576660156,64.82318878173828,-1.6380282279881104,7.255948774720108
155,7.75,-45.632816314697266,64.46121978759766,-1.638563123893053,7.2558538653527105
156,7.800000000000001,-45.65367126464844,64.09931182861328,-1.6345801001667304,7.243966796705187
157,7.8500000000000005,-45.66215896606445,63.738685607910156,-1.6217302147490436,7.198104861979928
158,7.9,-45.65355682373047,63.381874084472656,-1.5958542758075611,7.118399630026853
159,7.95,-45.6231575012207,63.03195571899414,-1.558589861096573,7.009861147575251
160,8.0,-45.56858444213867,62.69233322143555,-1.5088554608973976,6.8780134181821095
161,8.05,-45.48695373535156,62.366859436035156,-1.4491536476863829,6.727921647768058
162,8.1,-45.3779296875,62.05851364135742,-1.3796981401410073,6.6049701580890146
163,8.15,-45.24201202392578,61.76630783081055,-1.305090081676601,6.561808889081319
164,8.200000000000001,-45.083377838134766,61.4827995300293,-1.2306860213516946,6.679976424916294
165,8.25,-44.90959930419922,61.195316314697266,-1.1688295776607511,6.8918133670418005
166,8.3,-44.730403900146484,60.89744567871094,-1.1242397388973364,7.059430728557947
167,8.35,-44.55429458618164,60.58649826049805,-1.1015061968840931,7.203991222051034
168,8.4,-44.39020538330078,60.26548385620117,-1.098821930242375,7.210221774763873
169,8.450000000000001,-44.242088317871094,59.93780517578125,-1.114402621041829,7.183448072355096
170,8.5,-44.11208724975586,59.604774475097656,-1.141818599462677,7.16177284801451
171,8.55,-43.9968147277832,59.267147064208984,-1.1763904251535406,7.158877268371337
172,8.6,-43.89556121826172,58.92475509643555,-1.212786649349163,7.175605805187588
173,8.65,-43.80730438232422,58.57830810546875,-1.2513588093134347,7.181907211234731
174,8.700000000000001,-43.72742462158203,58.22773742675781,-1.2848343447415673,7.234364393676375
175,8.75,-43.65251541137695,57.87397384643555,-1.3137289767786544,7.2555942934310265
176,8.8,-43.58542251586914,57.517337799072266,-1.3393073074683206,7.278949906376183
177,8.85,-43.52615737915039,57.15875244140625,-1.3648526149604696,7.281937104815158
178,8.9,-43.4757080078125,56.7984619140625,-1.3888895080111978,7.290484728100242
179,8.950000000000001,-43.42654800415039,56.43754196166992,-1.40733229803416,7.288689438123557
180,9.0,-43.368309020996094,56.078548431396484,-1.409803844683808,7.260808799232881
181,9.05,-43.297088623046875,55.72443771362305,-1.399247873071061,7.20939692373103
182,9.1,-43.22174072265625,55.37228012084961,-1.3858504417332538,7.204061970945528
183,9.15,-43.15456771850586,55.01893615722656,-1.384811009959796,7.184385333134519
184,9.200000000000001,-43.10078048706055,54.66518020629883,-1.3952613872353212,7.1466455777123095
185,9.25,-43.05805206298828,54.31121826171875,-1.4141961962696756,7.133358599775189
186,9.3,-43.02505874633789,53.95639419555664,-1.4353423611151774,7.140539266661608
187,9.35,-43.00040054321289,53.60056686401367,-1.4588960235861106,7.147507844957715
188,9.4,-42.97757339477539,53.24330139160156,-1.4755972394142156,7.1759337235855
189,9.450000000000001,-42.94464111328125,52.88638687133789,-1.4788292517131358,7.16216872825493
190,9.5,-42.89885330200195,52.532108306884766,-1.467242903074637,7.139397909564535
191,9.55,-42.841190338134766,52.180320739746094,-1.4486135586173148,7.139408048738845
192,9.600000000000001,-42.78096008300781,51.828060150146484,-1.43185055745192,7.160644563900789
193,9.65,-42.72935485839844,51.4736328125,-1.42943187454991,7.162298301485624
194,9.700000000000001,-42.69118881225586,51.11844253540039,-1.4393405648597133,7.141191148540861
195,9.75,-42.664085388183594,50.76277160644531,-1.4580793652378379,7.142132508810434
196,9.8,-42.64670944213867,50.40607833862305,-1.4791755958129005,7.159495945078784
197,9.850000000000001,-42.63767623901367,50.04833221435547,-1.5027261956485802,7.173362144266966
198,9.9,-42.63050079345703,49.689002990722656,-1.5194340693794104,7.205137864649216
199,9.950000000000001,-42.613162994384766,49.32950973510742,-1.5226393169093753,7.191820475115339
200,10.0,-42.58282470703125,48.972137451171875,-1.5110078276903998,7.167234541747959
201,10.05,-42.54048156738281,48.616878509521484,-1.4923204263213137,7.163982313393085
202,10.100000000000001,-42.4955940246582,48.261234283447266,-1.4754960392927925,7.180904891369587
203,10.15,-42.45941162109375,47.90403366088867,-1.4730288868589432,7.17783482208782
204,10.200000000000001,-42.436702728271484,47.546878814697266,-1.4829013581779213,7.152020385305731
205,10.25,-42.425052642822266,47.189964294433594,-1.5016157906320717,7.14855376905864
206,10.3,-42.42315673828125,46.83264923095703,-1.5226961753986485,7.1621428010995
207,10.350000000000001,-42.42266082763672,46.47420120239258,-1.5398513270345573,7.180853516622885
208,10.4,-42.41277313232422,46.11533737182617,-1.5418055546424576,7.176859865341002
209,10.450000000000001,-42.38914489746094,45.75836944580078,-1.531081138090763,7.149559587132798
210,10.5,-42.35418701171875,45.40315246582031,-1.5113673544375603,7.145667306799186
211,10.55,-42.31599044799805,45.04734802246094,-1.495623811337448,7.1735239922739735
212,10.600000000000001,-42.28723907470703,44.69003677368164,-1.4921700908777786,7.164658934041379
213,10.65,-42.26323699951172,44.33200454711914,-1.4958399268599079,7.184830367862719
214,10.700000000000001,-42.24177551269531,43.97299575805664,-1.5001120367225584,7.1963808546405765
215,10.75,-42.230804443359375,43.61389923095703,-1.5139393022603045,7.184342652911295
216,10.8,-42.23117446899414,43.25504684448242,-1.5329265755681334,7.187458040531596
217,10.850000000000001,-42.240360260009766,42.89613342285156,-1.5554788894691969,7.192693441531271
218,10.9,-42.2585334777832,42.5369873046875,-1.5780300049477698,7.209149439749655
219,10.950000000000001,-42.277889251708984,42.1768798828125,-1.5956418887106274,7.221685154527172
220,11.0,-42.287757873535156,41.81621551513672,-1.5976090326498145,7.209274430935218
221,11.05,-42.28377914428711,41.45713806152344,-1.5867172364236084,7.1732427606412905
222,11.100000000000001,-42.26836013793945,41.099613189697266,-1.5667758856552585,7.16110653127673
223,11.15,-42.24283981323242,40.742820739746094,-1.5444724441580628,7.168532869576831
224,11.200000000000001,-42.21548080444336,40.38526153564453,-1.5261106142322391,7.183449614263041
225,11.25,-42.19704055786133,40.02665328979492,-1.5229567657113128,7.177914605668565
226,11.3,-42.19205093383789,39.668888092041016,-1.5325124540186261,7.149565606404341
227,11.350000000000001,-42.19139862060547,39.311092376708984,-1.5449764473943604,7.165232219510368
228,11.4,-42.19099044799805,38.95233917236328,-1.5530723239501467,7.181462091583441
229,11.450000000000001,-42.20022964477539,38.593868255615234,-1.5684930919261415,7.173511548306505
230,11.5,-42.22041320800781,38.236000061035156,-1.5880019453334626,7.180893098308672
231,11.55,-42.24239730834961,37.87733840942383,-1.6043139401682525,7.196674627528711
232,11.600000000000001,-42.25505828857422,37.51787185668945,-1.6057061076280912,7.189120331240059
233,11.65,-42.25386047363281,37.159610748291016,-1.5945645068916359,7.158705040122303
234,11.700000000000001,-42.241214752197266,36.80256271362305,-1.5745258175854435,7.151546894454079
235,11.75,-42.22527313232422,36.44485855102539,-1.5584849325496237,7.177046778726054
236,11.8,-42.21875762939453,36.086341857910156,-1.554741992795572,7.166232682190144
237,11.850000000000001,-42.224853515625,35.72886276245117,-1.5653581518489548,7.145957012040204
238,11.9,-42.242557525634766,35.37241744995117,-1.5827837474935613,7.146680681202969
239,11.950000000000001,-42.262245178222656,35.015254974365234,-1.598206645998428,7.165044225104523
240,12.0,-42.272605895996094,34.65715789794922,-1.5992229082704024,7.162167838904957
241,12.05,-42.26909637451172,34.30009078979492,-1.5879373636770282,7.137503568960517
242,12.100000000000001,-42.25410079956055,33.94401931762695,-1.5678548653709041,7.136110288982418
243,12.15,-42.228973388671875,33.588157653808594,-1.545520664363118,7.153258198785119
244,12.200000000000001,-42.20197677612305,33.2310676574707,-1.5271832023612684,7.17690503100217
245,12.25,-42.18391418457031,32.87255096435547,-1.5240726302080558,7.178405402769329
246,12.3,-42.17136764526367,32.513423919677734,-1.526414214596508,7.1959674821235735
247,12.350000000000001,-42.156864166259766,32.15330123901367,-1.5281442040406235,7.2161653258139165
248,12.4,-42.14215087890625,31.79219627380371,-1.5280999955665282,7.2353729456421405
249,12.450000000000001,-42.12685012817383,31.430265426635742,-1.528830234337428,7.251099182686253
250,12.5,-42.11180114746094,31.067628860473633,-1.5283810922195862,7.263711815270736
251,12.55,-42.09634017944336,30.704486846923828,-1.528946215002901,7.27278968724062
252,12.600000000000001,-42.081214904785156,30.34097671508789,-1.5284287628030986,7.278671831849124
253,12.65,-42.06572723388672,29.97727394104004,-1.5289664550271855,7.2816420841711995
254,12.700000000000001,-42.050575256347656,29.613483428955078,-1.5284367522863687,7.282221328443369
255,12.75,-42.03506851196289,29.249740600585938,-1.5289707160849297,7.280895011677619
256,12.8,-42.019935607910156,28.886091232299805,-1.5284380838669138,7.2782241033813575
257,12.850000000000001,-42.00444793701172,28.52261734008789,-1.5289728466138017,7.274667526005958
258,12.9,-41.98931884765625,28.159320831298828,-1.5284392822894044,7.270692831377625
259,12.950000000000001,-41.97385787963867,27.796239852905273,-1.5289733792460196,7.26663509436485
260,13.0,-41.95874786376953,27.433340072631836,-1.5284392822894044,7.262810392660679
261,13.05,-41.94329071044922,27.070636749267578,-1.5289740450362923,7.259392729421516
262,13.100000000000001,-41.92819595336914,26.70806884765625,-1.5284398149216223,7.2565449918856775
263,13.15,-41.91276168823242,26.34564208984375,-1.5289751103007283,7.2543014210218795
264,13.200000000000001,-41.89767837524414,25.98328971862793,-1.528440747028004,7.252698315159007
265,13.25,-41.88224411010742,25.621015548706055,-1.5289755097748918,7.251669024800501
266,13.3,-41.86716079711914,25.25876235961914,-1.5284414128182764,7.251182695893688
267,13.350000000000001,-41.85172653198242,24.896535873413086,-1.5289761755651643,7.251117059092828
268,13.4,-41.83664321899414,24.534286499023438,-1.5284424780827124,7.251410532520817
269,13.450000000000001,-41.82120895385742,24.172027587890625,-1.5289767081973824,7.251933415051959
270,13.5,-41.80612564086914,23.80972671508789,-1.528443676505203,7.2526268125195354
271,13.55,-41.794471740722656,23.447553634643555,-1.532426567073471,7.2415447774125825
272,13.600000000000001,-41.786338806152344,23.085622787475586,-1.537177779616227,7.241987841824812
273,13.65,-41.77607345581055,22.723684310913086,-1.5399057886788494,7.242064819855482
274,13.700000000000001,-41.765647888183594,22.361644744873047,-1.540279563337842,7.244773199073025
275,13.75,-41.75472640991211,21.999507904052734,-1.5411904975887036,7.246875759093176
276,13.8,-41.7441291809082,21.63724136352539,-1.540813260820294,7.2494219497477985
277,13.850000000000001,-41.73318099975586,21.27486801147461,-1.5414130046977799,7.25170175176174
278,13.9,-41.72260665893555,20.912370681762695,-1.5409070040906647,7.253809229189875
279,13.950000000000001,-41.71546173095703,20.54998779296875,-1.5449038762546556,7.24373092975675
280,14.0,-41.711830139160156,20.18785285949707,-1.5496616135420822,7.244799757526331
281,14.05,-41.706077575683594,19.825666427612305,-1.5523926852399585,7.245167793427651
282,14.100000000000001,-41.70016860961914,19.463367462158203,-1.5527683241117143,7.247892495361437
283,14.15,-41.693885803222656,19.10097312927246,-1.5537897795478142,7.249794190033743
284,14.200000000000001,-41.68807601928711,18.738462448120117,-1.5536218672410846,7.2520185122336605
285,14.25,-41.68202590942383,18.375856399536133,-1.554471681944929,7.253806841555162
286,14.3,-41.676326751708984,18.013160705566406,-1.554121609419638,7.255480188630041
287,14.350000000000001,-41.67036056518555,17.6503963470459,-1.554842393968668,7.256682054835328
288,14.4,-41.66489028930664,17.287572860717773,-1.5545498457229228,7.257668351533879
289,14.450000000000001,-41.6591796875,16.92471694946289,-1.555346796679129,7.258211830003044
290,14.5,-41.65380859375,16.561832427978516,-1.5549748862328994,7.258596158857401
291,14.55,-41.648155212402344,16.198945999145508,-1.555686083402005,7.258606475481228
292,14.600000000000001,-41.64298629760742,15.836054801940918,-1.5553894072565702,7.258542943010117
293,14.65,-41.6375732421875,15.473179817199707,-1.5561850266322315,7.25822006451427
294,14.700000000000001,-41.632625579833984,15.110310554504395,-1.5559229715809675,7.257944857154758
295,14.75,-41.62742233276367,14.747465133666992,-1.5567327057104061,7.257475436423748
296,14.8,-41.62267303466797,14.38463306427002,-1.5564759769813226,7.257151776243454
297,14.850000000000001,-41.61766815185547,14.021824836730957,-1.5572886405879602,7.256692878127119
298,14.9,-41.613128662109375,13.659025192260742,-1.5570336429135851,7.256428060993367
299,14.950000000000001,-41.60832977294922,13.296247482299805,-1.5578459070460593,7.256063319303946
300,15.0,-41.60398864746094,12.933475494384766,-1.5575906430555753,7.255913082573235
301,15.05,-41.59939193725586,12.57071590423584,-1.5584037061363765,7.255670623069685
302,15.100000000000001,-41.59525680541992,12.20795726776123,-1.5581479095136743,7.255642589877352
303,15.15,-41.59086227416992,11.845207214355469,-1.558961372068639,7.25551240686577
304,15.200000000000001,-41.58693313598633,11.482452392578125,-1.5587061080781548,7.255582261188122
305,15.25,-41.58651351928711,11.119977951049805,-1.5629623721323196,7.243440201367758
306,15.3,-41.59846115112305,10.759481430053711,-1.5760724483885071,7.197308866487881
307,15.350000000000001,-41.61969757080078,10.400748252868652,-1.5950392153559425,7.194243510858381
308,15.4,-41.640052795410156,10.041440963745117,-1.6063278225845703,7.203817790135659
309,15.450000000000001,-41.65679168701172,9.68157958984375,-1.6117606712083319,7.207638381372192
310,15.5,-41.67296600341797,9.321242332458496,-1.6132496445737952,7.217817089976309
311,15.55,-41.6885986328125,8.960426330566406,-1.6146202404288046,7.2266554769487135
312,15.600000000000001,-41.704593658447266,8.599156379699707,-1.6144347512588806,7.236097077651328
313,15.65,-41.72016525268555,8.237428665161133,-1.6150026703613398,7.244465937678733
314,15.700000000000001,-41.73601150512695,7.8753252029418945,-1.6143214337544975,7.251770088234623
315,15.75,-41.75143051147461,7.512880802154541,-1.6146308930731648,7.257698047205092
316,15.8,-41.76713180541992,7.150197505950928,-1.6138425973905013,7.262084444880698
317,15.850000000000001,-41.78239059448242,6.787317276000977,-1.6141071824448008,7.265137745544068
318,15.9,-41.79792022705078,6.42434024810791,-1.6132997120022887,7.2667813995875505
319,15.950000000000001,-41.81299591064453,6.0612921714782715,-1.6135565738894269,7.267425171638259
320,16.0,-41.828330993652344,5.698253631591797,-1.6127453750213887,7.267053994981519
321,16.05,-41.84320831298828,5.335232257843018,-1.613000905327982,7.2661292030203
322,16.1,-41.85456085205078,4.972451210021973,-1.6087442417996536,7.2525167995711275
323,16.150000000000002,-41.853485107421875,4.611360549926758,-1.595630170801831,7.204573431423937
324,16.2,-41.84306716918945,4.2518463134765625,-1.5766578111961065,7.199679699543003
325,16.25,-41.83354949951172,3.8918750286102295,-1.5653644102775164,7.2074621894616415
326,16.3,-41.82764434814453,3.531540870666504,-1.559925835857411,7.209678168872567
327,16.35,-41.82231521606445,3.170820951461792,-1.5584339330147488,7.218450519347913
