step,t,ego_x,ego_y,ego_yaw,ego_speed,cte_m,heading_err_rad,ref_idx,ref_x,ref_y,ref_yaw,v_ref,speed_err_mps,steer,throttle,brake,steer_sat,throttle_sat,brake_sat,d_steer,d_throttle,d_brake
0,0.0,-64.64482879638672,24.470754623413086,0.002778721475442661,0.0,0.0,0.0,0,-64.64482879638672,24.470754623413086,0.002778721475442661,5.0,5.0,0.0,0.6000000238418579,0.0,0,0,0,,,
1,0.05,-64.64483642578125,24.470748901367188,0.002778721735516986,0.0019568948362990446,0.0,0.0,0,-64.64483642578125,24.470748901367188,0.002778721735516986,5.0,4.998043105163701,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
2,0.1,-64.64483642578125,24.470746994018555,0.002778721475442661,0.000418254910548181,0.0,0.0,0,-64.64483642578125,24.470746994018555,0.002778721475442661,5.0,4.9995817450894515,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
3,0.15000000000000002,-64.64484405517578,24.47074317932129,0.002778721475442661,0.0012993521126165265,0.0,0.0,0,-64.64484405517578,24.47074317932129,0.002778721475442661,5.0,4.998700647887383,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
4,0.2,-64.64484405517578,24.470741271972656,0.002778721475442661,0.0014652873183702867,0.0,0.0,0,-64.64484405517578,24.470741271972656,0.002778721475442661,5.0,4.9985347126816295,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
5,0.25,-64.64484405517578,24.470741271972656,0.002778721475442661,0.0013287289451178817,0.0,0.0,0,-64.64484405517578,24.470741271972656,0.002778721475442661,5.0,4.998671271054882,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
6,0.30000000000000004,-64.64484405517578,24.470739364624023,0.002778721475442661,0.001090156827098341,0.0,0.0,0,-64.64484405517578,24.470739364624023,0.002778721475442661,5.0,4.9989098431729015,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
7,0.35000000000000003,-64.64484405517578,24.470739364624023,0.002778721475442661,0.0008450523344158466,0.0,0.0,0,-64.64484405517578,24.470739364624023,0.002778721475442661,5.0,4.999154947665584,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
8,0.4,-64.64484405517578,24.470739364624023,0.002778721475442661,0.0006306564560372584,0.0,0.0,0,-64.64484405517578,24.470739364624023,0.002778721475442661,5.0,4.999369343543963,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
9,0.45,-64.64484405517578,24.47073745727539,0.002778721475442661,0.00020584180572095486,0.0,0.0,0,-64.64484405517578,24.47073745727539,0.002778721475442661,5.0,4.999794158194279,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
10,0.5,-64.64484405517578,24.47073745727539,0.002778721475442661,0.0002795132143146186,0.0,0.0,0,-64.64484405517578,24.47073745727539,0.002778721475442661,5.0,4.9997204867856855,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
11,0.55,-64.64485168457031,24.47073745727539,0.002778721475442661,0.00027069157868797106,0.0,0.0,0,-64.64485168457031,24.47073745727539,0.002778721475442661,5.0,4.999729308421312,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
12,0.6000000000000001,-64.64485168457031,24.47073745727539,0.002778721475442661,0.00022981694344166085,0.0,0.0,0,-64.64485168457031,24.47073745727539,0.002778721475442661,5.0,4.999770183056558,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
13,0.65,-64.63788604736328,24.47075843811035,0.002773848202737006,0.41884288341204295,0.0,0.0,0,-64.63788604736328,24.47075843811035,0.002773848202737006,5.0,4.581157116587957,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
