step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,debug_planner,debug_ms,debug_path_len,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
0,0.0,-64.6448745727539,24.470834732055664,0.0027786299292801896,0.0,7.019938545696112e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.9996891021728516,31,0.1,51,-64.6448745727539,24.470834732055664,0.0027786299292801896,6.0,-40.64496722210565,24.53752176454561,0.0027786299292801896,6.0,1,"[{""id"": 50, ""x"": -110.1988754272461, ""y"": -9.509662628173828, ""vx"": -0.0004952895687893033, ""vy"": 1.1497889757156372, ""r"": 2.5906050205230713}]"
1,0.05,-64.6448745727539,24.47083282470703,0.002778629149057214,0.0021098063742158077,2.4654079775962567e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.6448745727539,24.47083282470703,0.002778629149057214,6.0,-40.64496722205364,24.537519838471688,0.002778629149057214,6.0,1,"[{""id"": 50, ""x"": -110.19905090332031, ""y"": -9.455516815185547, ""vx"": -0.0022728233598172665, ""vy"": 1.0402523279190063, ""r"": 2.5906050205230713}]"
2,0.1,-64.6448745727539,24.470829010009766,0.002778629149057214,0.00022775070702199613,2.4700469652901317e-15,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.9996891021728516,31,0.1,51,-64.6448745727539,24.470829010009766,0.002778629149057214,6.0,-40.64496722205364,24.537516023774423,0.002778629149057214,6.0,1,"[{""id"": 50, ""x"": -110.19927215576172, ""y"": -9.39609146118164, ""vx"": -0.002241491572931409, ""vy"": 1.287404179573059, ""r"": 2.5906050205230713}]"
3,0.15000000000000002,-64.6448745727539,24.470829010009766,0.0027786299292801896,0.00111932142258255,7.012089726648617e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.6448745727539,24.470829010009766,0.0027786299292801896,6.0,-40.64496722210565,24.53751604249971,0.0027786299292801896,6.0,1,"[{""id"": 50, ""x"": -110.19955444335938, ""y"": -9.32795238494873, ""vx"": -0.004118208307772875, ""vy"": 1.3535540103912354, ""r"": 2.5906050205230713}]"
4,0.2,-64.6448745727539,24.470827102661133,0.0027786299292801896,0.0013166827418740477,7.010707474757816e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.6448745727539,24.470827102661133,0.0027786299292801896,6.0,-40.64496722210565,24.537514135151078,0.0027786299292801896,6.0,1,"[{""id"": 50, ""x"": -110.19989776611328, ""y"": -9.247243881225586, ""vx"": -0.004670573864132166, ""vy"": 1.7811429500579834, ""r"": 2.5906050205230713}]"
5,0.25,-64.6448745727539,24.470827102661133,0.0027786299292801896,0.0012110435510083288,7.01144756979548e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.6448745727539,24.470827102661133,0.0027786299292801896,6.0,-40.64496722210565,24.537514135151078,0.0027786299292801896,6.0,1,"[{""id"": 50, ""x"": -110.20027160644531, ""y"": -9.158120155334473, ""vx"": -0.005793039221316576, ""vy"": 1.836051106452942, ""r"": 2.5906050205230713}]"
6,0.30000000000000004,-64.6448745727539,24.470827102661133,0.0027786299292801896,0.0010022838218555663,7.012909760420677e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.6448745727539,24.470827102661133,0.0027786299292801896,6.0,-40.64496722210565,24.537514135151078,0.0027786299292801896,6.0,1,"[{""id"": 50, ""x"": -110.2006607055664, ""y"": -9.058340072631836, ""vx"": -0.004871762823313475, ""vy"": 2.126601457595825, ""r"": 2.5906050205230713}]"
7,0.35000000000000003,-64.6448745727539,24.4708251953125,0.0027786299292801896,0.0007808499877777956,7.014461418900929e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.9989738464355469,31,0.1,51,-64.6448745727539,24.4708251953125,0.0027786299292801896,6.0,-40.64496722210565,24.537512227802445,0.0027786299292801896,6.0,1,"[{""id"": 50, ""x"": -110.20122528076172, ""y"": -8.94759464263916, ""vx"": -0.006872537545859814, ""vy"": 2.242628335952759, ""r"": 2.5906050205230713}]"
8,0.4,-64.64488220214844,24.4708251953125,0.0027786299292801896,0.0005833343461404806,7.0158457883740975e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.64488220214844,24.4708251953125,0.0027786299292801896,6.0,-40.64497485150018,24.537512227802445,0.0027786299292801896,6.0,1,"[{""id"": 50, ""x"": -110.20173645019531, ""y"": -8.825420379638672, ""vx"": -0.00913532916456461, ""vy"": 2.6093850135803223, ""r"": 2.5906050205230713}]"
9,0.45,-64.64488220214844,24.4708251953125,0.0027786299292801896,0.00019275695498184247,7.018585410562873e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,0.0,31,0.1,51,-64.64488220214844,24.4708251953125,0.0027786299292801896,6.0,-40.64497485150018,24.537512227802445,0.0027786299292801896,6.0,1,"[{""id"": 50, ""x"": -110.20193481445312, ""y"": -8.67717170715332, ""vx"": -0.005884560290724039, ""vy"": 2.978179931640625, ""r"": 2.5906050205230713}]"
10,0.5,-64.64488220214844,24.4708251953125,0.0027786299292801896,0.0002611734972029833,7.01810577815649e-16,0.6000000238418579,0.0,PlanStatus.OK,hybrid_astar,1.0001659393310547,31,0.1,51,-64.64488220214844,24.4708251953125,0.0027786299292801896,6.0,-40.64497485150018,24.537512227802445,0.0027786299292801896,6.0,1,"[{""id"": 50, ""x"": -110.20236206054688, ""y"": -8.512089729309082, ""vx"": -0.007807355374097824, ""vy"": 3.503805160522461, ""r"": 2.5906050205230713}]"
