step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,num_candidates,ego_s0,ego_l0,best_valid,best_min_clearance_m,best_max_curvature,best_max_yaw_rate,best_cost_total,best_l_target,best_v_target,best_collision,timing_plan_total_ms,debug_num_candidates,debug_ego_s0,debug_ego_l0,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
0,0.0,-64.64484405517578,24.47098159790039,0.002778503793232466,0.0,8.293351925203751e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.1812203789749313,-0.03342267178414406,True,53.13947755701291,2.432092487334332e-06,1.2160462720565632e-05,1.216046243667166e-06,-0.03342267178414406,5.0,False,5.315600079484284,25,0.1812203789749313,-0.03342267178414406,0.1,40,-64.64484405517578,24.47098159790039,0.00277901040509353,5.0,-45.14491934866689,24.52516330234369,0.002777103063950686,5.0,1,"[{""id"": 190, ""x"": -110.1973876953125, ""y"": -9.84222412109375, ""vx"": 0.0, ""vy"": 0.0, ""r"": 2.5906050205230713}]"
1,0.05,-64.64485168457031,24.47098159790039,0.002778503793232466,0.0024766349551785583,8.293351925203751e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.18121274960986053,-0.03342265058200342,True,53.13296046118134,2.4321507059063316e-06,1.2160753813422916e-05,1.2160753529531658e-06,-0.03342265058200342,5.0,False,4.919099970720708,25,0.18121274960986053,-0.03342265058200342,0.1,40,-64.64485168457031,24.47098159790039,0.00277901040509353,5.0,-45.14492697806193,24.525163302358244,0.0027771030639507648,5.0,1,"[{""id"": 190, ""x"": -110.19745635986328, ""y"": -9.831310272216797, ""vx"": -0.0009562619379721582, ""vy"": 0.37913721799850464, ""r"": 2.5906050205230713}]"
2,0.1,-64.64485168457031,24.47098159790039,0.002778503793232466,0.00022872009350584946,8.293351925203751e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.18121274960986053,-0.03342265058200342,True,53.115377834457874,2.4321507059063316e-06,1.2160753813422916e-05,1.2160753529531658e-06,-0.03342265058200342,5.0,False,5.178699968382716,25,0.18121274960986053,-0.03342265058200342,0.1,40,-64.64485168457031,24.47098159790039,0.00277901040509353,5.0,-45.14492697806193,24.525163302358244,0.0027771030639507648,5.0,1,"[{""id"": 190, ""x"": -110.19758605957031, ""y"": -9.801900863647461, ""vx"": -0.0016501047648489475, ""vy"": 0.7193118333816528, ""r"": 2.5906050205230713}]"
3,0.15000000000000002,-64.64485168457031,24.47098159790039,0.002778503793232466,0.0006896591959557335,8.293351925203751e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.18121274960986053,-0.03342265058200342,True,53.08823431643092,2.4321507059063316e-06,1.2160753813422916e-05,1.2160753529531658e-06,-0.03342265058200342,5.0,False,5.257500102743506,25,0.18121274960986053,-0.03342265058200342,0.1,40,-64.64485168457031,24.47098159790039,0.00277901040509353,5.0,-45.14492697806193,24.525163302358244,0.0027771030639507648,5.0,1,"[{""id"": 190, ""x"": -110.19775390625, ""y"": -9.756510734558105, ""vx"": -0.0022789142094552517, ""vy"": 1.0262963771820068, ""r"": 2.5906050205230713}]"
4,0.2,-64.64485168457031,24.47098159790039,0.002778503793232466,0.0009557533608153196,8.293351925203751e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.18121274960986053,-0.03342265058200342,True,53.057640770684166,2.4321507059063316e-06,1.2160753813422916e-05,1.2160753529531658e-06,-0.03342265058200342,5.0,False,4.746200051158667,25,0.18121274960986053,-0.03342265058200342,0.1,40,-64.64485168457031,24.47098159790039,0.00277901040509353,5.0,-45.14492697806193,24.525163302358244,0.0027771030639507648,5.0,1,"[{""id"": 190, ""x"": -110.19792938232422, ""y"": -9.705323219299316, ""vx"": 0.0036408051382750273, ""vy"": 1.0867210626602173, ""r"": 2.5906050205230713}]"
5,0.25,-64.64485168457031,24.47098159790039,0.002778503793232466,0.0009290504665876907,8.293351925203751e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.18121274960986053,-0.03342265058200342,True,53.01953551461495,2.4321507059063316e-06,1.2160753813422916e-05,1.2160753529531658e-06,-0.03342265058200342,5.0,False,5.59900002554059,25,0.18121274960986053,-0.03342265058200342,0.1,40,-64.64485168457031,24.47098159790039,0.00277901040509353,5.0,-45.14492697806193,24.525163302358244,0.0027771030639507648,5.0,1,"[{""id"": 190, ""x"": -110.19805145263672, ""y"": -9.641627311706543, ""vx"": 0.0031892433762550354, ""vy"": 1.2334411144256592, ""r"": 2.5906050205230713}]"
6,0.30000000000000004,-64.64485168457031,24.47098159790039,0.002778503793232466,0.0007890701111221208,8.293351925203751e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.18121274960986053,-0.03342265058200342,True,52.98137283007938,2.4321507059063316e-06,1.2160753813422916e-05,1.2160753529531658e-06,-0.03342265058200342,5.0,False,5.284100072458386,25,0.18121274960986053,-0.03342265058200342,0.1,40,-64.64485168457031,24.47098159790039,0.00277901040509353,5.0,-45.14492697806193,24.525163302358244,0.0027771030639507648,5.0,1,"[{""id"": 190, ""x"": -110.1981430053711, ""y"": -9.577799797058105, ""vx"": 0.005127455107867718, ""vy"": 1.3069931268692017, ""r"": 2.5906050205230713}]"
7,0.35000000000000003,-64.64485168457031,24.47098159790039,0.002778503793232466,0.000626478181108415,8.293351925203751e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.18121274960986053,-0.03342265058200342,True,52.94368749303999,2.4321507059063316e-06,1.2160753813422916e-05,1.2160753529531658e-06,-0.03342265058200342,5.0,False,6.04650005698204,25,0.18121274960986053,-0.03342265058200342,0.1,40,-64.64485168457031,24.47098159790039,0.00277901040509353,5.0,-45.14492697806193,24.525163302358244,0.0027771030639507648,5.0,1,"[{""id"": 190, ""x"": -110.19759368896484, ""y"": -9.515552520751953, ""vx"": 0.006374468095600605, ""vy"": 1.207072377204895, ""r"": 2.5906050205230713}]"
8,0.4,-64.64485168457031,24.47098159790039,0.002778503793232466,0.0004729938617622519,8.293351925203751e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.18121274960986053,-0.03342265058200342,True,52.90624471853222,2.4321507059063316e-06,1.2160753813422916e-05,1.2160753529531658e-06,-0.03342265058200342,5.0,False,6.338499952107668,25,0.18121274960986053,-0.03342265058200342,0.1,40,-64.64485168457031,24.47098159790039,0.00277901040509353,5.0,-45.14492697806193,24.525163302358244,0.0027771030639507648,5.0,1,"[{""id"": 190, ""x"": -110.19757843017578, ""y"": -9.452921867370605, ""vx"": 0.003185567446053028, ""vy"": 1.2867074012756348, ""r"": 2.5906050205230713}]"
9,0.45,-64.64485168457031,24.47098159790039,0.002778503793232466,0.0001566028603388969,8.293351925203751e-07,0.6000000238418579,0.0,PlanStatus.OK,25,0.18121274960986053,-0.03342265058200342,True,52.861089838863556,2.4321507059063316e-06,1.2160753813422916e-05,1.2160753529531658e-06,-0.03342265058200342,5.0,False,5.066799931228161,25,0.18121274960986053,-0.03342265058200342,0.1,40,-64.64485168457031,24.47098159790039,0.00277901040509353,5.0,-45.14492697806193,24.525163302358244,0.0027771030639507648,5.0,1,"[{""id"": 190, ""x"": -110.19756317138672, ""y"": -9.377287864685059, ""vx"": 0.005041436292231083, ""vy"": 1.708626389503479, ""r"": 2.5906050205230713}]"
