step,t,ego_x,ego_y,ego_yaw,ego_speed,cte_m,heading_err_rad,ref_idx,ref_x,ref_y,ref_yaw,v_ref,speed_err_mps,steer,throttle,brake,steer_sat,throttle_sat,brake_sat,d_steer,d_throttle,d_brake
0,0.0,-64.6448745727539,24.47097396850586,0.0027785365625974416,0.0,2.7677513059209957e-15,0.0,4,-62.64488229301437,24.476531034480708,0.0027785365625974416,5.0,5.0,5.4370447726025724e-15,0.6000000238418579,0.0,0,0,0,,,
1,0.05,-64.6448745727539,24.47097396850586,0.0027785365625974416,0.0019584459927106885,5.231058641808062e-15,0.0,5,-62.14488422307949,24.477920300974418,0.0027785365625974416,5.0,4.9980415540072896,1.0255946076122638e-14,0.6000000238418579,0.0,0,0,0,4.8189013035200654e-15,0.0,0.0
2,0.1,-64.6448745727539,24.470972061157227,0.002778535782374466,0.0004166649453348219,5.27008992001754e-15,0.0,5,-62.144884223074065,24.477918391675235,0.002778535782374466,5.0,4.999583335054665,1.0348393793084814e-14,0.6000000238418579,0.0,0,0,0,9.24477169621761e-17,0.0,0.0
3,0.15000000000000002,-64.6448745727539,24.470972061157227,0.002778535782374466,0.001295643848351752,5.27008992001754e-15,0.0,5,-62.144884223074065,24.477918391675235,0.002778535782374466,5.0,4.998704356151649,1.0339309364725512e-14,0.6000000238418579,0.0,0,0,0,-9.084428359302371e-18,0.0,0.0
4,0.2,-64.6448745727539,24.470972061157227,0.002778535782374466,0.0014639668995752044,5.27008992001754e-15,0.0,5,-62.144884223074065,24.477918391675235,0.002778535782374466,5.0,4.998536033100425,1.0337571253117746e-14,0.6000000238418579,0.0,0,0,0,-1.7381116077658243e-18,0.0,0.0
5,0.25,-64.6448745727539,24.47096824645996,0.002778535782374466,0.0013273052481106253,5.27008992001754e-15,0.0,5,-62.144884223074065,24.47791457697797,0.002778535782374466,5.0,4.99867269475189,1.0338982410007871e-14,0.6000000238418579,0.0,0,0,0,1.4111568901256644e-18,0.0,0.0
6,0.30000000000000004,-64.6448745727539,24.47096824645996,0.002778535782374466,0.0010892203100913106,5.27008992001754e-15,0.0,5,-62.144884223074065,24.47791457697797,0.002778535782374466,5.0,4.998910779689909,1.034144134665375e-14,0.6000000238418579,0.0,0,0,0,2.458936645879234e-18,0.0,0.0
7,0.35000000000000003,-64.6448745727539,24.47096824645996,0.002778535782374466,0.0008439065562848639,5.27008992001754e-15,0.0,5,-62.144884223074065,24.47791457697797,0.002778535782374466,5.0,4.999156093443715,1.0343976516264883e-14,0.6000000238418579,0.0,0,0,0,2.535169611132121e-18,0.0,0.0
8,0.4,-64.6448745727539,24.47096824645996,0.002778535782374466,0.0006302834577857216,5.27008992001754e-15,0.0,5,-62.144884223074065,24.47791457697797,0.002778535782374466,5.0,4.999369716542215,1.0346184731158375e-14,0.6000000238418579,0.0,0,0,0,2.208214893491961e-18,0.0,0.0
9,0.45,-64.6448745727539,24.47096824645996,0.002778535782374466,0.0002048302541253658,5.27008992001754e-15,0.0,5,-62.144884223074065,24.47791457697797,0.002778535782374466,5.0,4.999795169745875,1.0350585067319361e-14,0.6000000238418579,0.0,0,0,0,4.40033616098609e-18,0.0,0.0
10,0.5,-64.6448745727539,24.47096824645996,0.002778535782374466,0.000279150101864845,5.27008992001754e-15,0.0,5,-62.144884223074065,24.47791457697797,0.002778535782374466,5.0,4.999720849898135,1.0349815961403254e-14,0.6000000238418579,0.0,0,0,0,-7.691059161069047e-19,0.0,0.0
11,0.55,-64.6448745727539,24.47096824645996,0.002778535782374466,0.0002700424919432024,5.27008992001754e-15,0.0,5,-62.144884223074065,24.47791457697797,0.002778535782374466,5.0,4.999729957508057,1.0349910829093346e-14,0.6000000238418579,0.0,0,0,0,9.486769009248164e-20,0.0,0.0
12,0.6000000000000001,-64.6448745727539,24.47096824645996,0.002778535782374466,0.00022925387921202603,5.27008992001754e-15,0.0,5,-62.144884223074065,24.47791457697797,0.002778535782374466,5.0,4.999770746120788,1.0350332651501079e-14,0.6000000238418579,0.0,0,0,0,4.2182240773264157e-19,0.0,0.0
13,0.65,-64.63790893554688,24.470991134643555,0.002773662249594486,0.4188455907295449,-3.507610868425104e-15,0.0,5,-62.13791855204355,24.47792528137657,0.002773662249594486,5.0,4.5811544092704555,-4.856373617590122e-15,0.6000000238418579,0.0,0,0,0,-1.52067062690912e-14,0.0,0.0
14,0.7000000000000001,-64.5921630859375,24.47111701965332,0.0027730557562681123,1.1536696336660175,6.158268339717665e-17,0.0,5,-62.09217269822913,24.478049650158848,0.0027730557562681123,5.0,3.8463303663339827,5.617141341364255e-17,0.6000000238418579,0.0,0,0,0,4.9125450310037646e-15,0.0,0.0
15,0.75,-64.51856231689453,24.471323013305664,0.0027726651246316575,1.6634053863377052,2.968111867396317e-15,0.0,5,-62.018571926478245,24.478254667235852,0.0027726651246316575,5.0,3.336594613662295,2.1891666048158695e-15,0.6000000238418579,0.0,0,0,0,2.132995191402227e-15,0.0,0.0
16,0.8,-64.42422485351562,24.471588134765625,0.002767387696424637,2.01047929030368,4.326400349086157e-15,0.0,5,-61.92423442655284,24.47850659517591,0.002767387696424637,5.0,2.98952070969632,2.823104061991117e-15,0.6000000238418579,0.0,0,0,0,6.339374571752475e-16,0.0,0.0
17,0.8500000000000001,-64.31543731689453,24.471891403198242,0.00276573882520285,2.2799977580001616,2.463307335887066e-15,0.0,5,-61.815446878527496,24.47880574144625,0.00276573882520285,5.0,2.7200022419998384,1.4753018481882853e-15,0.6000000238418579,0.0,0,0,0,-1.3478022138028317e-15,0.0,0.0
18,0.9,-64.19441986083984,24.47222137451172,0.002772198031143593,2.510395348215745,-3.4486302702418925e-15,0.0,6,-61.19443138845535,24.480537957952873,0.002772198031143593,5.0,2.489604651784255,-1.929862926365253e-15,0.6000000238418579,0.0,0,0,0,-3.405164774553538e-15,0.0,0.0
19,0.9500000000000001,-64.06221008300781,24.47258758544922,0.0027707975309023743,2.7325179538379856,-4.803449304979779e-15,0.0,6,-61.06222159897888,24.480899967405787,0.0027707975309023743,5.0,2.2674820461620144,-2.5280585577816842e-15,0.6000000238418579,0.0,0,0,0,-5.981956314164314e-16,0.0,0.0
20,1.0,-63.91962432861328,24.472980499267578,0.0027703749101239193,2.931108518345954,-3.4555691641457997e-15,0.0,6,-60.91963584107163,24.481291613366675,0.0027703749101239193,5.0,2.068891481654046,-1.726793447645494e-15,0.6000000238418579,0.0,0,0,0,8.012651101361903e-16,0.0,0.0
21,1.05,-63.76702117919922,24.473405838012695,0.0027701876566097734,3.132584672129331,-2.9334173978767808e-15,0.0,6,-60.76703269010134,24.481716390353405,0.0027701876566097734,5.0,1.867415327870669,-1.3944018372751455e-15,0.6000000238418579,0.0,0,0,0,3.3239161037034847e-16,0.0,0.0
22,1.1,-63.60483169555664,24.473854064941406,0.002770011846365936,3.3183570867089656,3.193625919273302e-15,0.0,6,-60.60484320499773,24.482164089853402,0.002770011846365936,5.0,1.6816429132910344,1.4527849595931874e-15,0.6000000238418579,0.0,0,0,0,2.847186796868333e-15,0.0,0.0
23,1.1500000000000001,-63.43317794799805,24.47433090209961,0.0027698331753045215,3.5098851857120024,4.0419056990259605e-15,0.0,6,-60.43318945595442,24.482640391000476,0.0027698331753045215,5.0,1.4901148142879976,1.7605830742191257e-15,0.5960459113121033,0.0,0,0,0,3.0779811462593827e-16,-0.003954112529754639,0.0
24,1.2000000000000002,-63.25227355957031,24.474830627441406,0.002769654764317432,3.6908613159237476,-4.6178338930502605e-15,0.0,6,-60.25228506604423,24.483139581111374,0.002769654764317432,5.0,1.3091386840762524,-1.9338444047338216e-15,0.5236554741859436,0.0,0,0,0,-3.694427478952947e-15,-0.07239043712615967,0.0
