step,t,ego_x,ego_y,ego_yaw,ego_speed,cte_m,heading_err_rad,ref_idx,ref_x,ref_y,ref_yaw,v_ref,speed_err_mps,steer,throttle,brake,steer_sat,throttle_sat,brake_sat,d_steer,d_throttle,d_brake
0,0.0,-64.64485931396484,24.47098159790039,0.0027785219984352303,0.0,4.1684537765984686e-14,4.884066770556236e-07,25,-62.47820103594269,24.477002779299628,0.002779010405112286,4.0,4.0,-9.095916539081372e-06,0.5,0.0,0,0,0,,,
1,0.05,-64.64485931396484,24.47098159790039,0.0027785219984352303,0.002394466600333477,2.2874063754230178e-14,4.884066683616232e-07,24,-62.64031757972717,24.476552254577825,0.002779010405103592,4.0,3.9976055333996667,-9.08621950657107e-06,0.5,0.0,0,0,0,9.697032510302961e-09,0.0,0.0
2,0.1,-64.64485931396484,24.47098159790039,0.0027785219984352303,0.00012598415736953195,4.4830458789668626e-14,4.884066792726002e-07,24,-62.64462767945076,24.47654027673501,0.002779010405114503,4.0,3.9998740158426305,-9.095405403058976e-06,0.5,0.0,0,0,0,-9.185896487906575e-09,0.0,0.0
3,0.15000000000000002,-64.64485931396484,24.470977783203125,0.0027785219984352303,0.0007868103188375848,2.3023249973164184e-14,4.884066682141718e-07,24,-62.643372114673646,24.476539951274308,0.0027790104051034444,4.0,3.9992131896811625,-9.092726941162255e-06,0.5,0.0,0,0,0,2.6784618967212737e-09,0.0,0.0
4,0.2,-64.64485931396484,24.470977783203125,0.0027785219984352303,0.0010386850714070432,3.3285874057042975e-14,4.884066745047128e-07,24,-62.64289355452222,24.476541281201374,0.002779010405109735,4.0,3.998961314928593,-9.091706488106865e-06,0.5,0.0,0,0,0,1.0204530553892255e-09,0.0,0.0
5,0.25,-64.64486694335938,24.470977783203125,0.0027785219984352303,0.0009936714814647318,3.824197902790871e-14,4.884066759501711e-07,24,-62.64298670940144,24.47654104352455,0.0027790104051111804,4.0,3.999006328518535,-9.091904757951852e-06,0.5,0.0,0,0,0,-1.9826984498649836e-10,0.0,0.0
6,0.30000000000000004,-64.64486694335938,24.470977783203125,0.0027785219984352303,0.0008377075780642205,3.098476336615974e-14,4.884066727409327e-07,24,-62.64328303965474,24.476540220017572,0.002779010405107971,4.0,3.9991622924219357,-9.092536856769584e-06,0.5,0.0,0,0,0,-6.320988177321851e-10,0.0,0.0
7,0.35000000000000003,-64.64486694335938,24.470977783203125,0.0027785219984352303,0.0006603051014318883,2.248808778082534e-14,4.884066677319186e-07,24,-62.64362010303729,24.476539283312512,0.002779010405102962,4.0,3.999339694898568,-9.093256267078687e-06,0.5,0.0,0,0,0,-7.194103091023862e-10,0.0,0.0
8,0.4,-64.64486694335938,24.470977783203125,0.0027785219984352303,0.0004983711760529993,4.070528636379578e-14,4.884066764875017e-07,24,-62.64392777628783,24.476538428283146,0.0027790104051117178,4.0,3.999501628823947,-9.093912012758665e-06,0.5,0.0,0,0,0,-6.557456799782813e-10,0.0,0.0
9,0.45,-64.64486694335938,24.470977783203125,0.0027785219984352303,0.00016604427690989233,1.5145003307015514e-14,4.884066636262618e-07,24,-62.64455919491775,24.476536673559686,0.0027790104050988565,4.0,3.99983395572309,-9.095259883906692e-06,0.5,0.0,0,0,0,-1.3478711480274796e-09,0.0,0.0
