step,t,ego_x,ego_y,ego_yaw,ego_speed,cte_m,heading_err_rad,ref_idx,ref_x,ref_y,ref_yaw,v_ref,speed_err_mps,steer,throttle,brake,steer_sat,throttle_sat,brake_sat,d_steer,d_throttle,d_brake
0,0.0,-64.64488220214844,24.470943450927734,0.002778579214786775,0.0,-2.4598378889351125e-15,0.0,4,-62.24489146674542,24.477612032462417,0.002778579214786775,5.0,5.0,-4.832171345188225e-15,0.6000000238418579,0.0,0,0,0,,,
1,0.05,-64.64488983154297,24.4709415435791,0.002778579214786775,0.0018987417273974253,-2.4598378889351125e-15,0.0,4,-62.24489909613995,24.477610125113785,0.002778579214786775,5.0,4.9981012582726025,-4.823013648478985e-15,0.6000000238418579,0.0,0,0,0,9.157696709239868e-18,0.0,0.0
2,0.1,-64.64488983154297,24.47093963623047,0.0027785786946381242,0.0004912869611498734,-1.8735013540549517e-15,0.0,4,-62.244899096136486,24.4776082165168,0.0027785786946381242,5.0,4.99950871303885,-3.6785488934446e-15,0.6000000238418579,0.0,0,0,0,1.1444647550343853e-15,0.0,0.0
3,0.15000000000000002,-64.64488983154297,24.47093963623047,0.0027785789547124496,0.0013681726064578236,4.93875773610597e-15,0.0,4,-62.24489909613822,24.47760821714097,0.0027785789547124496,5.0,4.998631827393543,9.688572067832659e-15,0.6000000238418579,0.0,0,0,0,1.3367120961277259e-14,0.0,0.0
4,0.2,-64.64488983154297,24.470937728881836,0.0027785789547124496,0.0015218749823272262,4.93875773610597e-15,0.0,4,-62.24489909613822,24.477606309792336,0.0027785789547124496,5.0,4.998478125017673,9.687085525010228e-15,0.6000000238418579,0.0,0,0,0,-1.486542822431297e-18,0.0,0.0
5,0.25,-64.64488983154297,24.470937728881836,0.0027785789547124496,0.0013735113650987759,4.93875773610597e-15,0.0,4,-62.24489909613822,24.477606309792336,0.0027785789547124496,5.0,4.998626488634901,9.688520398822877e-15,0.6000000238418579,0.0,0,0,0,1.4348738126487848e-18,0.0,0.0
6,0.30000000000000004,-64.64488983154297,24.470937728881836,0.0027785789547124496,0.0011243159073224304,4.93875773610597e-15,0.0,4,-62.24489909613822,24.477606309792336,0.0027785789547124496,5.0,4.998875684092678,9.69093190162371e-15,0.6000000238418579,0.0,0,0,0,2.411502800832993e-18,0.0,0.0
7,0.35000000000000003,-64.64488983154297,24.47093391418457,0.0027785789547124496,0.0008684926434300227,4.93875773610597e-15,0.0,4,-62.24489909613822,24.47760249509507,0.0027785789547124496,5.0,4.99913150735657,9.693408625961481e-15,0.6000000238418579,0.0,0,0,0,2.476724337771574e-18,0.0,0.0
8,0.4,-64.64488983154297,24.47093391418457,0.0027785789547124496,0.0006487277591820496,4.93875773610597e-15,0.0,4,-62.24489909613822,24.47760249509507,0.0027785789547124496,5.0,4.999351272240818,9.695538066790878e-15,0.6000000238418579,0.0,0,0,0,2.129440829397311e-18,0.0,0.0
9,0.45,-64.6448974609375,24.47093391418457,0.0027785789547124496,0.00021212606756714067,4.93875773610597e-15,0.0,4,-62.24490672553275,24.47760249509507,0.0027785789547124496,5.0,4.999787873932433,9.699769843395361e-15,0.6000000238418579,0.0,0,0,0,4.2317766044824845e-18,0.0,0.0
10,0.5,-64.6448974609375,24.47093391418457,0.0027785789547124496,0.0002879145449533384,4.93875773610597e-15,0.0,4,-62.24490672553275,24.47760249509507,0.0027785789547124496,5.0,4.999712085455046,9.699035465830091e-15,0.6000000238418579,0.0,0,0,0,-7.343775652694784e-19,0.0,0.0
