step,t,steer,throttle,brake
436,21.8,0.1398661881685257,0.2539788484573364,0.0
437,21.85,0.13943172991275787,0.24590228497982025,0.0
438,21.900000000000002,0.13922494649887085,0.2420368641614914,0.0
439,21.950000000000003,0.13903209567070007,0.23841948807239532,0.0
440,22.0,0.1389385163784027,0.23666003346443176,0.0
441,22.05,0.13882151246070862,0.23445571959018707,0.0
442,22.1,0.13878026604652405,0.23367759585380554,0.0
443,22.150000000000002,0.13871106505393982,0.23237118124961853,0.0
444,22.200000000000003,0.13870060443878174,0.2321733683347702,0.0
445,22.25,0.13866275548934937,0.23145785927772522,0.0
446,22.3,0.13866806030273438,0.2315582036972046,0.0
447,22.35,0.13864712417125702,0.23116238415241241,0.0
448,22.400000000000002,0.1386602222919464,0.23141005635261536,0.0
449,22.450000000000003,0.1386461853981018,0.23114466667175293,0.0
450,22.5,0.1386624276638031,0.23145179450511932,0.0
451,22.55,0.13865046203136444,0.23122559487819672,0.0
452,22.6,0.13866734504699707,0.2315448373556137,0.0
453,22.650000000000002,0.13865545392036438,0.23131999373435974,0.0
454,22.700000000000003,0.13867194950580597,0.23163187503814697,0.0
455,22.75,0.1386594921350479,0.23139627277851105,0.0
456,22.8,0.13867530226707458,0.23169507086277008,0.0
457,22.85,0.1386621594429016,0.23144683241844177,0.0
458,22.900000000000002,0.13867737352848053,0.23173443973064423,0.0
459,22.950000000000003,0.13866373896598816,0.23147660493850708,0.0
460,23.0,0.13867852091789246,0.23175598680973053,0.0
461,23.05,0.13866452872753143,0.23149153590202332,0.0
462,23.1,0.2452288419008255,0.23176582157611847,0.0
463,23.150000000000002,0.24557964503765106,0.2399611920118332,0.0
464,23.200000000000003,0.2457268387079239,0.24338151514530182,0.0
465,23.25,0.13926029205322266,0.24269874393939972,0.0
466,23.3,0.24547913670539856,0.237619549036026,0.0
467,23.35,0.24566303193569183,0.2419002801179886,0.0
468,23.400000000000002,0.1393153816461563,0.24372918903827667,0.0
469,23.450000000000003,0.2454720288515091,0.23745368421077728,0.0
470,23.5,0.4169006049633026,0.24231953918933868,0.0
471,23.55,0.2454720288515091,0.25724130868911743,0.0
472,23.6,0.2460198551416397,0.250158429145813,0.0
473,23.650000000000002,0.24580609798431396,0.24521903693675995,0.0
474,23.700000000000003,0.0,0.0,1.0
475,23.75,0.246379554271698,0.2584197521209717,0.0
476,23.8,0.4178081452846527,0.27771103382110596,0.0
477,23.85,0.0,0.0,1.0
478,23.900000000000002,0.0,0.0,1.0
479,23.950000000000003,0.0,0.0,1.0
480,24.0,0.0,0.0,1.0
481,24.05,0.5571295619010925,0.5241193175315857,0.0
482,24.1,0.0,0.0,1.0
483,24.150000000000002,0.0,0.0,1.0
484,24.200000000000003,0.6853739619255066,0.6000000238418579,0.0
485,24.25,0.8568025231361389,0.6000000238418579,0.0
486,24.3,1.0,0.6000000238418579,0.0
487,24.35,0.0,0.0,1.0
488,24.400000000000002,0.0,0.0,1.0
489,24.450000000000003,1.0,0.6000000238418579,0.0
490,24.5,1.0,0.6000000238418579,0.0
491,24.55,1.0,0.6000000238418579,0.0
492,24.6,1.0,0.6000000238418579,0.0
493,24.650000000000002,1.0,0.6000000238418579,0.0
494,24.700000000000003,0.9955794215202332,0.6000000238418579,0.0
495,24.75,0.9889058470726013,0.6000000238418579,0.0
496,24.8,0.8174772262573242,0.6000000238418579,0.0
497,24.85,0.6460486650466919,0.6000000238418579,0.0
498,24.900000000000002,0.5603887438774109,0.5508604049682617,0.0
499,24.950000000000003,0.0,0.0,1.0
500,25.0,0.21753159165382385,0.41420891880989075,0.0
501,25.05,0.3889601528644562,0.38476911187171936,0.0
502,25.1,0.25142642855644226,0.36799904704093933,0.0
503,25.150000000000002,0.2500354051589966,0.33892813324928284,0.0
504,25.200000000000003,0.24893540143966675,0.3153458535671234,0.0
505,25.25,0.39169469475746155,0.29436764121055603,0.0
506,25.3,0.247770756483078,0.28978461027145386,0.0
507,25.35,0.14074523746967316,0.27013731002807617,0.0
508,25.400000000000002,0.13989895582199097,0.2545856535434723,0.0
509,25.450000000000003,0.13932237029075623,0.2438596785068512,0.0
510,25.5,0.24548712372779846,0.23780591785907745,0.0
511,25.55,0.24564839899539948,0.2415604144334793,0.0
512,25.6,0.0,0.0,1.0
513,25.650000000000002,0.0,0.0,1.0
514,25.700000000000003,0.24859072268009186,0.3078453242778778,0.0
515,25.75,0.25060269236564636,0.3508831560611725,0.0
516,25.8,0.25152039527893066,0.36993345618247986,0.0
517,25.85,0.25141140818595886,0.3676894009113312,0.0
518,25.900000000000002,0.4228399693965912,0.3546942472457886,0.0
519,25.950000000000003,0.25141140818595886,0.3482004702091217,0.0
520,26.0,0.24932602047920227,0.32378149032592773,0.0
521,26.05,0.07789744436740875,0.30245184898376465,0.0
522,26.1,0.0,0.0,1.0
523,26.150000000000002,0.0,0.0,1.0
524,26.200000000000003,0.24965837597846985,0.3309055268764496,0.0
525,26.25,0.25157302618026733,0.3710150718688965,0.0
526,26.3,0.25236520171165466,0.38716059923171997,0.0
527,26.35,0.08093661814928055,0.38242968916893005,0.0
528,26.400000000000002,0.14600755274295807,0.3620227873325348,0.0
529,26.450000000000003,0.1447737216949463,0.3411937952041626,0.0
530,26.5,0.14356717467308044,0.3204117715358734,0.0
531,26.55,0.14243359863758087,0.30050283670425415,0.0
532,26.6,0.141485333442688,0.28355491161346436,0.0
533,26.650000000000002,0.14068585634231567,0.2690533995628357,0.0
534,26.700000000000003,0.14007768034934998,0.25788870453834534,0.0
535,26.75,0.13958962261676788,0.24884450435638428,0.0
536,26.8,-0.031838949769735336,0.24253946542739868,0.0
537,26.85,-0.14409101009368896,0.24153773486614227,0.0
538,26.900000000000002,-0.1440676748752594,0.2474614679813385,0.0
539,26.950000000000003,0.02736089751124382,0.2472189962863922,0.0
540,27.0,5.2668792416309725e-15,0.2467420995235443,0.0
541,27.05,-4.996060785537144e-15,0.24352072179317474,0.0
542,27.1,-7.068167542921588e-16,0.2400820106267929,0.0
543,27.150000000000002,6.576320603802078e-15,0.2377261519432068,0.0
544,27.200000000000003,5.64326436685317e-16,0.23576851189136505,0.0
545,27.25,4.12871768227358e-15,0.23421809077262878,0.0
546,27.3,-6.682840926149937e-15,0.23302938044071198,0.0
547,27.35,2.2535351795765655e-15,0.2321474254131317,0.0
548,27.400000000000002,5.632198940188477e-16,0.2315165102481842,0.0
549,27.450000000000003,2.252429589822162e-15,0.23108333349227905,0.0
550,27.5,0.17142857611179352,0.2308010458946228,0.0
551,27.55,0.2453945279121399,0.2356443554162979,0.0
552,27.6,0.07396595925092697,0.2488498091697693,0.0
553,27.650000000000002,6.154564688155796e-15,0.2454712688922882,0.0
554,27.700000000000003,2.4493389155538954e-15,0.24517232179641724,0.0
555,27.75,3.780275856343947e-15,0.2422845959663391,0.0
556,27.8,-3.675399624946708e-15,0.2400539666414261,0.0
557,27.85,-3.349059853226255e-15,0.23797236382961273,0.0
558,27.900000000000002,0.17142857611179352,0.2361798882484436,0.0
559,27.950000000000003,3.478064029884269e-15,0.24291659891605377,0.0
560,28.0,-9.196038714388518e-16,0.24182485044002533,0.0
561,28.05,6.300504653319449e-15,0.23999223113059998,0.0
562,28.1,-1.513196619940785e-15,0.2380683720111847,0.0
563,28.150000000000002,0.17142857611179352,0.2363777905702591,0.0
564,28.200000000000003,-1.718778213093643e-16,0.2428758144378662,0.0
565,28.25,1.7081172181914839e-15,0.24218054115772247,0.0
566,28.3,-4.241067232424884e-16,0.24016688764095306,0.0
567,28.35,-2.956055412183336e-15,0.23827162384986877,0.0
568,28.400000000000002,0.17142857611179352,0.23654258251190186,0.0
569,28.450000000000003,4.762875156256877e-15,0.24326001107692719,0.0
570,28.5,4.800853572512918e-15,0.2421501874923706,0.0
571,28.55,6.563909771179789e-16,0.24028313159942627,0.0
572,28.6,2.895579377331747e-15,0.23831458389759064,0.0
573,28.650000000000002,7.19785305170655e-15,0.23657771944999695,0.0
574,28.700000000000003,-7.172748689215826e-15,0.23508702218532562,0.0
575,28.75,5.84974167087797e-15,0.23386502265930176,0.0
576,28.8,3.582750314143086e-15,0.232897087931633,0.0
577,28.85,5.8451291529636965e-15,0.23215577006340027,0.0
578,28.900000000000002,3.58061875573132e-15,0.23160699009895325,0.0
579,28.950000000000003,5.842593136319617e-15,0.231214702129364,0.0
580,29.0,3.579527777295257e-15,0.23094624280929565,0.0
581,29.05,0.17142857611179352,0.23077183961868286,0.0
582,29.1,3.58046925441613e-15,0.23547127842903137,0.0
583,29.150000000000002,6.973036107945155e-15,0.23563632369041443,0.0
584,29.200000000000003,-2.1859146335731234e-15,0.23492680490016937,0.0
585,29.25,-6.8577515356920554e-15,0.23423455655574799,0.0
586,29.3,-1.0670887188191785e-15,0.23353643715381622,0.0
587,29.35,1.4290804249269206e-15,0.23290607333183289,0.0
588,29.400000000000002,7.284470640892774e-15,0.23236258327960968,0.0
589,29.450000000000003,5.7539422445435084e-15,0.2319134771823883,0.0
590,29.5,7.28176013546156e-15,0.2315557599067688,0.0
591,29.55,1.4280092458859991e-15,0.23128049075603485,0.0
592,29.6,7.280148231762935e-15,0.23107551038265228,0.0
593,29.650000000000002,1.4277772647375698e-15,0.23092804849147797,0.0
594,29.700000000000003,7.279311363211048e-15,0.23082636296749115,0.0
595,29.75,1.427666409300598e-15,0.2307596355676651,0.0
596,29.8,-0.1386236846446991,0.23071880638599396,0.0
597,29.85,-0.13899506628513336,0.2377236932516098,0.0
598,29.900000000000002,-0.13913975656032562,0.24044063687324524,0.0
599,29.950000000000003,-0.13907955586910248,0.23931099474430084,0.0
600,30.0,-0.13906432688236237,0.23902501165866852,0.0
601,30.05,-0.1389579176902771,0.23702508211135864,0.0
602,30.1,-0.138937309384346,0.23663730919361115,0.0
603,30.150000000000002,-0.13883933424949646,0.23479194939136505,0.0
604,30.200000000000003,-0.13883303105831146,0.23467303812503815,0.0
605,30.25,-0.1387522965669632,0.23314988613128662,0.0
606,30.3,0.032676272094249725,0.23334673047065735,0.0
607,30.35,-0.1387522965669632,0.23637664318084717,0.0
608,30.400000000000002,-0.13907641172409058,0.23925191164016724,0.0
609,30.450000000000003,-0.13919970393180847,0.24156424403190613,0.0
610,30.5,-0.13918925821781158,0.24136854708194733,0.0
611,30.55,-0.13907139003276825,0.2391575276851654,0.0
612,30.6,-0.1390330195426941,0.23843702673912048,0.0
613,30.650000000000002,-0.13891637325286865,0.23624303936958313,0.0
614,30.700000000000003,-0.13889308273792267,0.23580463230609894,0.0
615,30.75,-0.13879737257957458,0.23400036990642548,0.0
616,30.8,-0.13879552483558655,0.23396560549736023,0.0
617,30.85,-0.1387205719947815,0.23255081474781036,0.0
618,30.900000000000002,-0.1387368142604828,0.23285745084285736,0.0
619,30.950000000000003,-0.13867740333080292,0.231734961271286,0.0
620,31.0,-0.13870607316493988,0.2322767972946167,0.0
621,31.05,-0.13865655660629272,0.23134061694145203,0.0
622,31.1,-0.13869263231754303,0.23202264308929443,0.0
623,31.150000000000002,-0.13864856958389282,0.23118971288204193,0.0
624,31.200000000000003,-0.13868847489356995,0.23194411396980286,0.0
625,31.25,-0.13864700496196747,0.2311602234840393,0.0
626,31.3,-0.1386885792016983,0.23194627463817596,0.0
627,31.35,-0.13864806294441223,0.2311801165342331,0.0
628,31.400000000000002,-0.13869011402130127,0.23197528719902039,0.0
629,31.450000000000003,-0.13864977657794952,0.2312125265598297,0.0
630,31.5,-0.13869178295135498,0.23200677335262299,0.0
631,31.55,-0.1386512666940689,0.23124076426029205,0.0
632,31.6,-0.13869309425354004,0.23203159868717194,0.0
633,31.650000000000002,-0.13865235447883606,0.23126138746738434,0.0
634,31.700000000000003,-0.13869395852088928,0.23204796016216278,0.0
635,31.75,-0.1386530101299286,0.23127363622188568,0.0
636,31.8,-0.13869443535804749,0.23205693066120148,0.0
637,31.85,-0.13865336775779724,0.2312803417444229,0.0
638,31.900000000000002,-0.13869468867778778,0.2320614904165268,0.0
639,31.950000000000003,-0.13865353167057037,0.2312835156917572,0.0
640,32.0,-0.13869477808475494,0.23206335306167603,0.0
641,32.050000000000004,-0.24520830810070038,0.23128412663936615,0.0
642,32.1,-0.4166368842124939,0.2403387576341629,0.0
643,32.15,-0.5289129614830017,0.25644177198410034,0.0
644,32.2,-0.5312376022338867,0.28129836916923523,0.0
645,32.25,-0.3598090410232544,0.2967017889022827,0.0
646,32.300000000000004,-0.18838046491146088,0.2763769328594208,0.0
647,32.35,-0.14015720784664154,0.25935521721839905,0.0
648,32.4,-0.1395723968744278,0.24852396547794342,0.0
649,32.45,-0.13922885060310364,0.24211014807224274,0.0
650,32.5,-0.13895143568515778,0.23690305650234222,0.0
651,32.550000000000004,-0.1388147473335266,0.2343282848596573,0.0
652,32.6,-0.3102433383464813,0.23182041943073273,0.0
653,32.65,-0.48167189955711365,0.2401150017976761,0.0
654,32.7,-0.5291734337806702,0.2592557370662689,0.0
655,32.75,-0.5314764380455017,0.28381991386413574,0.0
656,32.800000000000004,-0.3600478768348694,0.2969338893890381,0.0
657,32.85,-0.18861928582191467,0.2756856679916382,0.0
658,32.9,-0.1401004195213318,0.25830820202827454,0.0
659,32.95,-0.13954032957553864,0.2479267418384552,0.0
660,33.0,-0.13913878798484802,0.24042247235774994,0.0
661,33.050000000000004,-0.13892938196659088,0.23648807406425476,0.0
662,33.1,-0.24528172612190247,0.23300522565841675,0.0
663,33.15,-0.4167102873325348,0.23978695273399353,0.0
664,33.2,-0.5288500785827637,0.2557610869407654,0.0
665,33.25,-0.35742148756980896,0.27892473340034485,0.0
666,33.300000000000004,-0.18599289655685425,0.2685388922691345,0.0
667,33.35,-0.13988229632377625,0.25427699089050293,0.0
668,33.4,-0.1393945962190628,0.2452092319726944,0.0
669,33.45,-0.13913121819496155,0.2402803748846054,0.0
670,33.5,-0.13890792429447174,0.2360841929912567,0.0
671,33.550000000000004,-0.245330810546875,0.2341543585062027,0.0
672,33.6,-0.24560777842998505,0.24061574041843414,0.0
673,33.65,-0.13927918672561646,0.24305222928524017,0.0
674,33.7,-0.2454473376274109,0.23687762022018433,0.0
675,33.75,-0.24566268920898438,0.24189241230487823,0.0
676,33.800000000000004,-0.24571697413921356,0.24315273761749268,0.0
677,33.85,-0.24569366872310638,0.24261188507080078,0.0
678,33.9,-0.24561020731925964,0.24067236483097076,0.0
679,33.95,-0.13909673690795898,0.23963339626789093,0.0
680,34.0,-0.13877135515213013,0.23350942134857178,0.0
681,34.050000000000004,-0.24522361159324646,0.23164328932762146,0.0
682,34.1,-0.24551281332969666,0.23840484023094177,0.0
683,34.15,-0.13918951153755188,0.2413732409477234,0.0
684,34.2,-0.13888856768608093,0.23571962118148804,0.0
685,34.25,-0.13879801332950592,0.23401255905628204,0.0
686,34.300000000000004,-0.13870932161808014,0.23233813047409058,0.0
687,34.35,-0.13870097696781158,0.23218053579330444,0.0
688,34.4,-0.13865354657173157,0.2312837392091751,0.0
689,34.45,-0.1386665403842926,0.23152956366539001,0.0
690,34.5,-0.13863728940486908,0.23097625374794006,0.0
691,34.550000000000004,-0.1386575847864151,0.23136010766029358,0.0
692,34.6,-0.13863937556743622,0.23101580142974854,0.0
693,34.65,-0.13865962624549866,0.23139868676662445,0.0
694,34.7,-0.1386471390724182,0.23116250336170197,0.0
695,34.75,-0.1386658251285553,0.23151591420173645,0.0
696,34.800000000000004,-0.13865433633327484,0.23129883408546448,0.0
697,34.85,0.03277423232793808,0.23162497580051422,0.0
698,34.9,0.14411498606204987,0.23541702330112457,0.0
699,34.95,0.14407870173454285,0.24466827511787415,0.0
700,35.0,-0.02734987810254097,0.2465389221906662,0.0
701,35.050000000000004,6.200517072577289e-15,0.24736909568309784,0.0
702,35.1,1.7608524306963525e-15,0.24487553536891937,0.0
703,35.15,3.0315888870404686e-16,0.24177345633506775,0.0
704,35.2,1.95832704504126e-15,0.23945872485637665,0.0
705,35.25,1.1194145179489919e-14,0.23739051818847656,0.0
706,35.300000000000004,-1.2898156087832232e-15,0.23564550280570984,0.0
707,35.35,-9.425603913093984e-15,0.2342279702425003,0.0
708,35.4,1.0205828830699495e-14,0.23311565816402435,0.0
709,35.45,-0.17142857611179352,0.23227189481258392,0.0
710,35.5,-0.245576873421669,0.23989687860012054,0.0
711,35.550000000000004,-0.07414830476045609,0.2531135082244873,0.0
712,35.6,-6.892903403003109e-15,0.2484433352947235,0.0
713,35.65,2.1888504497683068e-15,0.24779453873634338,0.0
714,35.7,-5.968395316678773e-15,0.24404104053974152,0.0
715,35.75,-9.701131872374546e-15,0.24178409576416016,0.0
716,35.800000000000004,9.4834571104244e-16,0.2382412999868393,0.0
717,35.85,-5.74692965877319e-15,0.23685789108276367,0.0
718,35.9,-0.17142857611179352,0.23452943563461304,0.0
719,35.95,-0.24550974369049072,0.23833325505256653,0.0
720,36.0,-0.0740811750292778,0.251304030418396,0.0
721,36.050000000000004,8.590055885571504e-15,0.24699050188064575,0.0
722,36.1,7.85643302665803e-15,0.24581807851791382,0.0
723,36.15,1.3561193997185111e-14,0.24336373805999756,0.0
724,36.2,1.3871920410588826e-14,0.23978888988494873,0.0
725,36.25,6.65788172393055e-16,0.2380087822675705,0.0
726,36.300000000000004,1.2597382099800518e-15,0.2359076887369156,0.0
727,36.35,5.579501738287116e-15,0.23448893427848816,0.0
728,36.4,-4.871955635687812e-15,0.23335330188274384,0.0
729,36.45,7.294919639330103e-15,0.23247767984867096,0.0
730,36.5,2.2230227234758607e-15,0.23182448744773865,0.0
731,36.550000000000004,-1.5115282614962255e-14,0.2313535213470459,0.0
732,36.6,1.1764620175399795e-14,0.23102760314941406,0.0
733,36.65,1.039607920691639e-14,0.23081277310848236,0.0
734,36.7,-0.17142857611179352,0.23068051040172577,0.0
735,36.75,-0.24552178382873535,0.2386137694120407,0.0
736,36.800000000000004,-0.07409320771694183,0.2528368830680847,0.0
737,36.85,-6.593435328017825e-15,0.2483004629611969,0.0
738,36.9,-4.680629951144379e-15,0.24729891121387482,0.0
739,36.95,-1.3691365173486205e-14,0.24475271999835968,0.0
740,37.0,1.0656775619290529e-15,0.24090023338794708,0.0
741,37.050000000000004,-1.2985052350858103e-14,0.23921208083629608,0.0
742,37.1,3.1798567634409728e-15,0.23609659075737,0.0
743,37.15,9.812811472404131e-15,0.23523102700710297,0.0
744,37.2,-2.440610029274203e-15,0.23299740254878998,0.0
745,37.25,-7.451911266873057e-15,0.23277771472930908,0.0
746,37.300000000000004,1.256104629218744e-14,0.23138388991355896,0.0
747,37.35,8.220960431772496e-15,0.23124122619628906,0.0
748,37.4,3.438881344535469e-15,0.23102286458015442,0.0
749,37.45,3.805673715750893e-15,0.2308957874774933,0.0
750,37.5,3.5541659167885684e-15,0.23080895841121674,0.0
751,37.550000000000004,-1.0777839497342744e-14,0.2307523936033249,0.0
752,37.6,6.922038795289815e-15,0.23071816563606262,0.0
753,37.65,-2.613964851050452e-16,0.23069968819618225,0.0
754,37.7,-7.223565583853401e-15,0.23069195449352264,0.0
755,37.75,-1.5412276083192136e-14,0.23069100081920624,0.0
756,37.800000000000004,-6.032212367111688e-16,0.2306946963071823,0.0
757,37.85,4.3733655731543293e-16,0.23070040345191956,0.0
758,37.9,-1.1496458014628556e-14,0.23070712387561798,0.0
759,37.95,-1.4718725505980315e-14,0.23071341216564178,0.0
760,38.0,-1.3823978981048943e-15,0.23071955144405365,0.0
761,38.050000000000004,6.2032093668001366e-15,0.23072411119937897,0.0
762,38.1,-1.227574441972851e-14,0.23072853684425354,0.0
763,38.15,-1.4150808549571146e-14,0.23073194921016693,0.0
764,38.2,-5.539683566469639e-15,0.2307344526052475,0.0
765,38.25,1.5734323091935905e-15,0.23073634505271912,0.0
766,38.300000000000004,1.0757659360890884e-15,0.23073770105838776,0.0
767,38.35,-0.17142857611179352,0.23073825240135193,0.0
768,38.400000000000006,1.0824674490095276e-15,0.2389870434999466,0.0
769,38.45,-1.4543694617759687e-14,0.23909695446491241,0.0
770,38.5,-1.3137711404875851e-14,0.23817415535449982,0.0
771,38.550000000000004,-4.832123911343179e-15,0.23693230748176575,0.0
772,38.6,-1.0860595463322437e-14,0.23573483526706696,0.0
773,38.650000000000006,3.9381331515589944e-15,0.23462843894958496,0.0
774,38.7,1.1655639222340163e-14,0.2336692065000534,0.0
775,38.75,5.318711305255831e-15,0.23287169635295868,0.0
776,38.800000000000004,-5.900671220897529e-15,0.2322327196598053,0.0
777,38.85,1.3762576927427769e-14,0.23173803091049194,0.0
778,38.900000000000006,-1.4987155329162886e-14,0.23136737942695618,0.0
779,38.95,-1.1953550874284867e-14,0.23109932243824005,0.0
780,39.0,7.996000339443015e-15,0.23091311752796173,0.0
781,39.050000000000004,-9.30006812459674e-16,0.23078963160514832,0.0
782,39.1,-4.850945512826761e-16,0.23071306943893433,0.0
783,39.150000000000006,1.2061775426922602e-14,0.2306702584028244,0.0
784,39.2,1.9780228904055274e-15,0.23065073788166046,0.0
785,39.25,-1.1878166636045129e-14,0.2306462526321411,0.0
786,39.300000000000004,9.81722959625701e-15,0.23065133392810822,0.0
787,39.35,-4.873449801806769e-15,0.23066115379333496,0.0
788,39.400000000000006,-4.679945972039471e-15,0.23067346215248108,0.0
789,39.45,-1.378354776913589e-14,0.23068557679653168,0.0
790,39.5,-1.0757459037598859e-14,0.23069731891155243,0.0
791,39.550000000000004,9.073505869447527e-15,0.2307073324918747,0.0
792,39.6,-8.296886771098477e-15,0.2307158261537552,0.0
793,39.650000000000006,7.168371222944416e-15,0.2307225912809372,0.0
794,39.7,-5.896578357696396e-15,0.23072803020477295,0.0
795,39.75,6.150448955065087e-15,0.23073193430900574,0.0
796,39.800000000000004,-0.17142857611179352,0.2307348996400833,0.0
797,39.85,2.0497587459832045e-15,0.2387416660785675,0.0
798,39.900000000000006,-2.7308930907376985e-15,0.2392278015613556,0.0
799,39.95,3.693905177261847e-15,0.2381439208984375,0.0
800,40.0,-1.5339993679605243e-14,0.23695248365402222,0.0
801,40.050000000000004,-1.9515018653105216e-15,0.2357441633939743,0.0
802,40.1,-5.758669111905661e-15,0.23464004695415497,0.0
803,40.150000000000006,1.56770446064602e-15,0.23367910087108612,0.0
804,40.2,-5.600833416030768e-15,0.23288004100322723,0.0
805,40.25,1.0813214981351873e-14,0.23223936557769775,0.0
806,40.300000000000004,1.30475083252239e-14,0.23174287378787994,0.0
807,40.35,-6.446423019142947e-15,0.23137077689170837,0.0
808,40.400000000000006,4.936029866499337e-15,0.2311016470193863,0.0
809,40.45,-1.1874292307344388e-14,0.2309141606092453,0.0
810,40.5,-9.363222477627546e-15,0.23078998923301697,0.0
811,40.550000000000004,-1.0177873355308314e-14,0.23071295022964478,0.0
812,40.6,-1.4255022401203632e-14,0.23066984117031097,0.0
813,40.650000000000006,-1.5001990264201098e-14,0.23064981400966644,0.0
814,40.7,-2.9403228339792715e-15,0.23064561188220978,0.0
815,40.75,-1.0177580281908565e-14,0.230650395154953,0.0
816,40.800000000000004,1.1813522775576575e-14,0.2306601107120514,0.0
817,40.85,-1.476745700550175e-14,0.23067213594913483,0.0
818,40.900000000000006,-2.8637169624713557e-15,0.23068471252918243,0.0
819,40.95,-9.943419717706008e-15,0.23069655895233154,0.0
820,41.0,-1.509098462783732e-14,0.23070703446865082,0.0
821,41.050000000000004,6.712158007003829e-15,0.23071563243865967,0.0
822,41.1,-4.773049716019296e-15,0.23072268068790436,0.0
823,41.150000000000006,-4.0281342138530265e-15,0.23072783648967743,0.0
824,41.2,-3.36490138104316e-16,0.2307320237159729,0.0
825,41.25,2.9696629964809764e-15,0.2307348996400833,0.0
826,41.300000000000004,-1.257238044005465e-14,0.23073679208755493,0.0
827,41.35,-1.0177991092887983e-14,0.23073793947696686,0.0
828,41.400000000000006,-7.923723759207634e-16,0.23073889315128326,0.0
829,41.45,-9.095632911128651e-15,0.23073947429656982,0.0
830,41.5,-8.135488031130959e-15,0.230740025639534,0.0
831,41.550000000000004,-2.0981228449637674e-15,0.2307400405406952,0.0
832,41.6,4.632962325004696e-15,0.23074021935462952,0.0
833,41.650000000000006,-3.42366609170394e-15,0.23073984682559967,0.0
834,41.7,-8.59168303586318e-15,0.23073984682559967,0.0
835,41.75,5.981753449773447e-15,0.23073947429656982,0.0
836,41.800000000000004,-4.154771568698175e-15,0.2307392656803131,0.0
837,41.85,1.0571668289849259e-14,0.23073889315128326,0.0
838,41.900000000000006,-7.153971980478448e-16,0.23073869943618774,0.0
839,41.95,1.4070734289902461e-14,0.23073852062225342,0.0
840,42.0,0.17142857611179352,0.23073869943618774,0.0
841,42.050000000000004,1.4758039693194176e-14,0.23575329780578613,0.0
842,42.1,-1.2736773441490712e-14,0.23561905324459076,0.0
843,42.150000000000006,-1.2945256201897255e-14,0.23509645462036133,0.0
844,42.2,-1.4702028792524038e-14,0.2343689650297165,0.0
845,42.25,0.17142857611179352,0.23366770148277283,0.0
846,42.300000000000004,0.24562369287014008,0.24098598957061768,0.0
847,42.35,0.13990290462970734,0.25465860962867737,0.0
848,42.400000000000006,0.13961224257946014,0.24926526844501495,0.0
849,42.45,0.2457914799451828,0.24488040804862976,0.0
850,42.5,0.13967882096767426,0.2505030632019043,0.0
851,42.550000000000004,0.13933439552783966,0.24408449232578278,0.0
852,42.6,0.13916905224323273,0.2409897893667221,0.0
853,42.650000000000006,0.13899970054626465,0.23781074583530426,0.0
854,42.7,0.13892196118831635,0.2363482564687729,0.0
855,42.75,0.13881386816501617,0.23431165516376495,0.0
856,42.800000000000004,0.13878074288368225,0.23368686437606812,0.0
857,42.85,0.24525576829910278,0.2323971390724182,0.0
858,42.900000000000006,0.13914091885089874,0.2404623180627823,0.0
859,42.95,0.24541997909545898,0.23623879253864288,0.0
860,43.0,0.13924475014209747,0.24240773916244507,0.0
861,43.050000000000004,0.310673326253891,0.23760457336902618,0.0
862,43.1,0.13933871686458588,0.24416540563106537,0.0
863,43.150000000000006,0.3107672929763794,0.23902449011802673,0.0
864,43.2,0.4821958541870117,0.24489450454711914,0.0
865,43.25,0.5294706225395203,0.262457013130188,0.0
866,43.300000000000004,0.35804206132888794,0.28605595231056213,0.0
867,43.35,0.18661348521709442,0.2734570801258087,0.0
868,43.400000000000006,0.1400865912437439,0.2580530345439911,0.0
869,43.45,0.3115151524543762,0.24808934330940247,0.0
870,43.5,0.48294374346733093,0.2503015398979187,0.0
871,43.550000000000004,0.3115151524543762,0.26518169045448303,0.0
872,43.6,0.14014877378940582,0.2591998875141144,0.0
873,43.650000000000006,0.31157734990119934,0.24774672091007233,0.0
874,43.7,0.14014877378940582,0.24802665412425995,0.0
875,43.75,0.0,0.240325927734375,0.0
876,43.800000000000004,0.0,0.24006187915802002,0.0
877,43.85,0.17142857611179352,0.23749734461307526,0.0
878,43.900000000000006,0.34285715222358704,0.2397196888923645,0.0
879,43.95,0.0,0.0,1.0
880,44.0,0.0,0.0,1.0
881,44.050000000000004,0.0,0.0,1.0
882,44.1,0.0,0.0,1.0
883,44.150000000000006,0.0,0.0,1.0
884,44.2,0.0,0.0,1.0
885,44.25,0.0,0.0,1.0
886,44.300000000000004,0.9969252943992615,0.6000000238418579,0.0
887,44.35,1.0,0.6000000238418579,0.0
888,44.400000000000006,1.0,0.6000000238418579,0.0
889,44.45,0.0,0.0,1.0
890,44.5,0.0,0.0,1.0
891,44.550000000000004,0.0,0.0,1.0
892,44.6,0.0,0.0,1.0
893,44.650000000000006,0.0,0.0,1.0
894,44.7,1.0,0.6000000238418579,0.0
895,44.75,1.0,0.6000000238418579,0.0
896,44.800000000000004,0.0,0.0,1.0
897,44.85,0.0,0.0,1.0
898,44.900000000000006,0.0,0.0,1.0
899,44.95,0.0,0.0,1.0
900,45.0,1.0,0.6000000238418579,0.0
901,45.050000000000004,1.0,0.6000000238418579,0.0
902,45.1,1.0,0.6000000238418579,0.0
