step,t,ego_x,ego_y,ego_yaw,ego_speed,cte_m,heading_err_rad,ref_idx,ref_x,ref_y,ref_yaw,v_ref,speed_err_mps,steer,throttle,brake,steer_sat,throttle_sat,brake_sat,d_steer,d_throttle,d_brake
0,0.0,-64.64488983154297,24.470849990844727,0.002778628108759913,0.0,0.0,0.0,0,-64.64488983154297,24.470849990844727,0.002778628108759913,5.0,5.0,0.0,0.6000000238418579,0.0,0,0,0,,,
1,0.05,-64.64488983154297,24.47084617614746,0.002778628108759913,0.0019332848707127126,0.0,0.0,0,-64.64488983154297,24.47084617614746,0.002778628108759913,5.0,4.998066715129287,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
2,0.1,-64.64488983154297,24.470844268798828,0.002778628108759913,0.00044958289056218917,0.0,0.0,0,-64.64488983154297,24.470844268798828,0.002778628108759913,5.0,4.999550417109438,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
3,0.15000000000000002,-64.64488983154297,24.470842361450195,0.0027786278486855876,0.0013263291245107641,0.0,0.0,0,-64.64488983154297,24.470842361450195,0.0027786278486855876,5.0,4.9986736708754895,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
4,0.2,-64.6448974609375,24.47083854675293,0.002778628108759913,0.0014897764345689804,0.0,0.0,0,-64.6448974609375,24.47083854675293,0.002778628108759913,5.0,4.998510223565431,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
5,0.25,-64.6448974609375,24.470836639404297,0.002778628108759913,0.0013466858693660063,0.0,0.0,0,-64.6448974609375,24.470836639404297,0.002778628108759913,5.0,4.998653314130634,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
6,0.30000000000000004,-64.6448974609375,24.470836639404297,0.002778628108759913,0.001105119333741091,0.0,0.0,0,-64.6448974609375,24.470836639404297,0.002778628108759913,5.0,4.998894880666259,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
7,0.35000000000000003,-64.6448974609375,24.470836639404297,0.002778628108759913,0.00085500831554738,0.0,0.0,0,-64.6448974609375,24.470836639404297,0.002778628108759913,5.0,4.999144991684453,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
8,0.4,-64.6448974609375,24.470834732055664,0.002778628108759913,0.0006378182046287496,0.0,0.0,0,-64.6448974609375,24.470834732055664,0.002778628108759913,5.0,4.999362181795371,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
9,0.45,-64.6448974609375,24.470834732055664,0.002778628108759913,0.000207977841395934,0.0,0.0,0,-64.6448974609375,24.470834732055664,0.002778628108759913,5.0,4.999792022158604,0.0,0.6000000238418579,0.0,0,0,0,0.0,0.0,0.0
