step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,num_candidates,ego_s0,ego_l0,best_valid,best_min_clearance_m,best_max_curvature,best_max_yaw_rate,best_cost_total,best_l_target,best_v_target,best_collision,timing_plan_total_ms,debug_num_candidates,debug_ego_s0,debug_ego_l0,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
0,0.0,-64.6448745727539,24.47097396850586,0.002778537082746092,0.0,-9.127959856414236e-06,0.5,0.0,PlanStatus.OK,20,0.1811898403125088,-0.03343021634065849,True,53.03535334236753,5.625556588763226e-06,1.7810424658513263e-05,0.0018895633034204987,-0.03343021634065849,4.0,False,7.380299968644977,20,0.1811898403125088,-0.03343021634065849,0.1,60,-64.6448745727539,24.47097396850586,0.0027790104048547866,0.0,-52.844920123230686,24.503760562950553,0.0027771030639927486,3.933333333333339,1,"[{""id"": 162, ""x"": -110.19760131835938, ""y"": -9.83513355255127, ""vx"": -0.0008403034880757332, ""vy"": 0.3080408573150635, ""r"": 2.5906050205230713}]"
1,0.05,-64.6448745727539,24.470972061157227,0.002778537082746092,0.002267062431360891,-9.118776688410435e-06,0.5,0.0,PlanStatus.OK,20,0.18118983501197392,-0.03343212368192683,True,53.01981587787578,5.771546639626987e-06,1.7426897869566096e-05,0.0018900820936128976,-0.03343212368192683,4.0,False,7.115799933671951,20,0.18118983501197392,-0.03343212368192683,0.1,60,-64.6448745727539,24.470972061157227,0.002779010404926866,0.002267062431360891,-52.83823231442107,24.503777228384013,0.0027771030639980486,3.9333711177071855,1,"[{""id"": 162, ""x"": -110.19771575927734, ""y"": -9.809149742126465, ""vx"": -0.0014844218967482448, ""vy"": 0.6503976583480835, ""r"": 2.5906050205230713}]"
2,0.1,-64.6448745727539,24.470972061157227,0.002778536822671767,3.322201250799266e-05,-9.127273187914398e-06,0.5,0.0,PlanStatus.OK,20,0.18118983501197392,-0.03343212368192683,True,52.994545555079135,5.6219198754412615e-06,1.7804803996031814e-05,0.001891013531406412,-0.03343212368192683,4.0,False,7.5385000091046095,20,0.18118983501197392,-0.03343212368192683,0.1,60,-64.6448745727539,24.470972061157227,0.0027790104050727286,3.322201250799266e-05,-52.84482211866553,24.50375892777141,0.002777103064010955,3.9333338870335397,1,"[{""id"": 162, ""x"": -110.19789123535156, ""y"": -9.766873359680176, ""vx"": -0.0020644385367631912, ""vy"": 0.9669392108917236, ""r"": 2.5906050205230713}]"
3,0.15000000000000002,-64.6448745727539,24.470972061157227,0.002778536822671767,0.0009358035435750191,-9.123614290729165e-06,0.5,0.0,PlanStatus.OK,20,0.18118983501197392,-0.03343212368192683,True,52.96503372007857,5.653779179734614e-06,1.765209853569344e-05,0.0018920462226876275,-0.03343212368192683,4.0,False,7.782100001350045,20,0.18118983501197392,-0.03343212368192683,0.1,60,-64.6448745727539,24.470972061157227,0.0027790104049242085,0.0009358035435750191,-52.84215951324654,24.503766322120082,0.0027771030639899205,3.9333489300590583,1,"[{""id"": 162, ""x"": -110.19811248779297, ""y"": -9.717436790466309, ""vx"": -0.0016991902375593781, ""vy"": 1.0206575393676758, ""r"": 2.5906050205230713}]"
4,0.2,-64.6448745727539,24.470972061157227,0.002778536822671767,0.0011626439722549919,-9.122694791585673e-06,0.5,0.0,PlanStatus.OK,20,0.18118983501197392,-0.03343212368192683,True,52.93186350028273,5.673854868841437e-06,1.7613722892162453e-05,0.0018932270508366768,-0.03343212368192683,4.0,False,7.384000113233924,20,0.18118983501197392,-0.03343212368192683,0.1,60,-64.6448745727539,24.470972061157227,0.0027790104050144783,0.0011626439722549919,-52.84149033651972,24.5037681804976,0.002777103064005693,3.9333527107328687,1,"[{""id"": 162, ""x"": -110.19860076904297, ""y"": -9.661497116088867, ""vx"": -0.014130620285868645, ""vy"": 1.1616065502166748, ""r"": 2.5906050205230713}]"
5,0.25,-64.6448745727539,24.47096824645996,0.002778536822671767,0.001089783045003228,-9.122990377363749e-06,0.5,0.0,PlanStatus.OK,20,0.18118982441090417,-0.03343593836445999,True,52.897584022928484,5.667406610781476e-06,1.7626049626609e-05,0.0018944520191085316,-0.03343593836445999,4.0,False,7.7043999917805195,20,0.18118982441090417,-0.03343593836445999,0.1,60,-64.6448745727539,24.47096824645996,0.0027790104050029072,0.001089783045003228,-52.84170527544008,24.50376376889129,0.002777103064000917,3.9333514963840877,1,"[{""id"": 162, ""x"": -110.19892120361328, ""y"": -9.603874206542969, ""vx"": 0.0035649999044835567, ""vy"": 1.1486376523971558, ""r"": 2.5906050205230713}]"
6,0.30000000000000004,-64.6448745727539,24.47096824645996,0.002778536822671767,0.000909786446020378,-9.12371979211457e-06,0.5,0.0,PlanStatus.OK,20,0.18118982441090417,-0.03343593836445999,True,52.8627875977292,5.6514760015059655e-06,1.765650059841386e-05,0.0018956981510740367,-0.03343593836445999,4.0,False,8.715900126844645,20,0.18118982441090417,-0.03343593836445999,0.1,60,-64.6448745727539,24.47096824645996,0.0027790104050111858,0.000909786446020378,-52.84223626339339,24.503762294279227,0.002777103063999027,3.933348496440761,1,"[{""id"": 162, ""x"": -110.19807434082031, ""y"": -9.546883583068848, ""vx"": 0.005617338232696056, ""vy"": 1.1363989114761353, ""r"": 2.5906050205230713}]"
7,0.35000000000000003,-64.6448745727539,24.47096824645996,0.002778536822671767,0.0007145119847018997,-9.124511052505113e-06,0.5,0.0,PlanStatus.OK,20,0.18118982441090417,-0.03343593836445999,True,52.8287039260862,5.634190589576453e-06,1.7689537465813594e-05,0.001896920537408483,-0.03343593836445999,4.0,False,7.150100078433752,20,0.18118982441090417,-0.03343593836445999,0.1,60,-64.6448745727539,24.47096824645996,0.0027790104052971276,0.0007145119847018997,-52.84281232086963,24.50376069450413,0.002777103063998028,3.933345241866407,1,"[{""id"": 162, ""x"": -110.19772338867188, ""y"": -9.490360260009766, ""vx"": 0.012501221150159836, ""vy"": 1.1305840015411377, ""r"": 2.5906050205230713}]"
8,0.4,-64.6448745727539,24.47096824645996,0.002778536822671767,0.0005372239491349864,-9.125229553319514e-06,0.5,0.0,PlanStatus.OK,20,0.18118982441090417,-0.03343593836445999,True,52.79293951633259,5.618495182733186e-06,1.7719531770913136e-05,0.0018982046181886282,-0.03343593836445999,4.0,False,7.1900999173521996,20,0.18118982441090417,-0.03343593836445999,0.1,60,-64.6448745727539,24.47096824645996,0.00277901040513003,0.0005372239491349864,-52.84333531859115,24.503759242081824,0.002777103063998581,3.9333422870658215,1,"[{""id"": 162, ""x"": -110.19681549072266, ""y"": -9.431710243225098, ""vx"": 0.011247686110436916, ""vy"": 1.2471275329589844, ""r"": 2.5906050205230713}]"
9,0.45,-64.6448745727539,24.47096824645996,0.002778536822671767,0.00017781266546616642,-9.126686563831754e-06,0.5,0.0,PlanStatus.OK,20,0.18118982441090417,-0.03343593836445999,True,52.74945491220957,5.606093610788567e-06,1.7780340430622286e-05,0.0018997735565628204,-0.03343593836445999,4.0,False,7.111300015822053,20,0.18118982441090417,-0.03343593836445999,0.1,60,-64.6448745727539,24.47096824645996,0.002779010405193768,0.00017781266546616642,-52.84439557785706,24.503756297624996,0.002777103063993687,3.9333362968777594,1,"[{""id"": 162, ""x"": -110.19695281982422, ""y"": -9.358642578125, ""vx"": -0.0018920586444437504, ""vy"": 1.5467796325683594, ""r"": 2.5906050205230713}]"
