step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,num_candidates,ego_s0,ego_l0,best_valid,best_min_clearance_m,best_max_curvature,best_max_yaw_rate,best_cost_total,best_l_target,best_v_target,best_collision,timing_plan_total_ms,debug_num_candidates,debug_ego_s0,debug_ego_l0,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,num_obstacles,obstacles
0,0.0,-64.64488220214844,24.470956802368164,0.002778531101036612,0.0,-9.115282409766223e-06,0.5,0.0,PlanStatus.OK,20,0.18118216324262418,-0.03344736120992594,True,53.03869784126564,5.6259416175512e-06,1.7810882186239906e-05,0.0009467544263660669,-0.03344736120992594,4.0,False,7.508300011977553,20,0.18118216324262418,-0.03344736120992594,0.1,60,-64.64488220214844,24.470956802368164,0.0027790104053936155,0.0,-52.84492775262636,24.503743396827502,0.002777103064001301,3.933333333333339,1,"[{""id"": 190, ""x"": -110.19768524169922, ""y"": -9.840608596801758, ""vx"": -0.0007592597394250333, ""vy"": 0.15882007777690887, ""r"": 2.5906050205230713}]"
1,0.05,-64.64488220214844,24.47095489501953,0.002778531101036612,0.002433128651552341,-9.105428944167215e-06,0.5,0.0,PlanStatus.OK,20,0.1811821579420893,-0.03344926855119432,True,53.02733900672764,5.78593990781788e-06,1.73992656388091e-05,0.0009469207993952698,-0.03344926855119432,4.0,False,7.162399822846055,20,0.1811821579420893,-0.03344926855119432,0.1,60,-64.64488220214844,24.47095489501953,0.002779010405055441,0.002433128651552341,-52.83775005032482,24.503761422749175,0.002777103064004814,3.9333738854775215,1,"[{""id"": 190, ""x"": -110.19776916503906, ""y"": -9.821616172790527, ""vx"": -0.0012069016229361296, ""vy"": 0.5149091482162476, ""r"": 2.5906050205230713}]"
2,0.1,-64.64488220214844,24.47095489501953,0.002778531101036612,0.00017559754292537606,-9.114570275414735e-06,0.5,0.0,PlanStatus.OK,20,0.1811821579420893,-0.03344926855119432,True,53.00587868440671,5.606720576921359e-06,1.7781172306037193e-05,0.0009473293724797546,-0.03344926855119432,4.0,False,7.69979995675385,20,0.1811821579420893,-0.03344926855119432,0.1,60,-64.64488220214844,24.47095489501953,0.002779010405011123,0.00017559754292537606,-52.84440974183928,24.50374292805192,0.0027771030640031443,3.9333362599590522,1,"[{""id"": 190, ""x"": -110.19792938232422, ""y"": -9.785709381103516, ""vx"": -0.0018483917228877544, ""vy"": 0.844904363155365, ""r"": 2.5906050205230713}]"
3,0.15000000000000002,-64.64488220214844,24.47095489501953,0.002778531101036612,0.0007404149251482984,-9.112281077250373e-06,0.5,0.0,PlanStatus.OK,20,0.1811821579420893,-0.03344926855119432,True,52.9768740759597,5.636194964255855e-06,1.768561192625872e-05,0.0009478360139772248,-0.03344926855119432,4.0,False,7.594600087031722,20,0.1811821579420893,-0.03344926855119432,0.1,60,-64.64488220214844,24.47095489501953,0.0027790104050900537,0.0007404149251482984,-52.84274353688058,24.50374755528671,0.0027771030640039757,3.933345673582088,1,"[{""id"": 190, ""x"": -110.19815063476562, ""y"": -9.73713493347168, ""vx"": -0.001951750717125833, ""vy"": 1.0249450206756592, ""r"": 2.5906050205230713}]"
4,0.2,-64.64488220214844,24.470951080322266,0.002778531101036612,0.0009994131027881523,-9.111231520364527e-06,0.5,0.0,PlanStatus.OK,20,0.18118214734101956,-0.03345308323373103,True,52.946084967827375,5.659119595932014e-06,1.7641795543653187e-05,0.000948382228862056,-0.03345308323373103,4.0,False,7.190600037574768,20,0.18118214734101956,-0.03345308323373103,0.1,60,-64.64488220214844,24.470951080322266,0.0027790104050902657,0.0009994131027881523,-52.8419794951542,24.50374586241754,0.002777103063996609,3.933349990218377,1,"[{""id"": 190, ""x"": -110.1983871459961, ""y"": -9.685524940490723, ""vx"": -0.006679628510028124, ""vy"": 1.1185071468353271, ""r"": 2.5906050205230713}]"
5,0.25,-64.64488220214844,24.470951080322266,0.002778531101036612,0.0009626391611329174,-9.111380677495617e-06,0.5,0.0,PlanStatus.OK,20,0.18118214734101956,-0.03345308323373103,True,52.9150961776891,5.655864670764357e-06,1.7648016899019826e-05,0.0009489356239007507,-0.03345308323373103,4.0,False,7.267699809744954,20,0.18118214734101956,-0.03345308323373103,0.1,60,-64.64488220214844,24.470951080322266,0.0027790104047037394,0.0009626391611329174,-52.842087977870676,24.50374556114908,0.0027771030639997204,3.933349377319347,1,"[{""id"": 190, ""x"": -110.19923400878906, ""y"": -9.632712364196777, ""vx"": -0.006876814179122448, ""vy"": 1.017012357711792, ""r"": 2.5906050205230713}]"
6,0.30000000000000004,-64.64488983154297,24.470951080322266,0.002778531101036612,0.0008139040377398757,-9.111999133892823e-06,0.5,0.0,PlanStatus.OK,20,0.1811745179759488,-0.03345306203159039,True,52.88361656297634,5.6424123483493645e-06,1.767363428653232e-05,0.000949499585827897,-0.03345306203159039,4.0,False,8.507499936968088,20,0.1811745179759488,-0.03345306203159039,0.1,60,-64.64488983154297,24.470951080322266,0.00277901040509541,0.0008139040377398757,-52.84253437421577,24.503744342659456,0.002777103064000904,3.933346898400635,1,"[{""id"": 190, ""x"": -110.19960021972656, ""y"": -9.579679489135742, ""vx"": -0.008764281868934631, ""vy"": 1.0922954082489014, ""r"": 2.5906050205230713}]"
7,0.35000000000000003,-64.64488983154297,24.470951080322266,0.002778531101036612,0.0006433774998105394,-9.11269034986617e-06,0.5,0.0,PlanStatus.OK,20,0.1811745179759488,-0.03345306203159039,True,52.85035185975248,5.62731667795494e-06,1.7702484260656397e-05,0.0009500963714484687,-0.03345306203159039,4.0,False,7.1482001803815365,20,0.1811745179759488,-0.03345306203159039,0.1,60,-64.64488983154297,24.470951080322266,0.002779010405198627,0.0006433774998105394,-52.84303742559493,24.50374294563034,0.002777103064002117,3.933344056291657,1,"[{""id"": 190, ""x"": -110.19960021972656, ""y"": -9.524088859558105, ""vx"": 0.01384414080530405, ""vy"": 1.2019940614700317, ""r"": 2.5906050205230713}]"
8,0.4,-64.64488983154297,24.470951080322266,0.002778531101036612,0.00048635493542330466,-9.113326996157411e-06,0.5,0.0,PlanStatus.OK,20,0.1811745179759488,-0.03345306203159039,True,52.80944718960496,5.6134146998491806e-06,1.772905023063147e-05,0.0009508307194848469,-0.03345306203159039,4.0,False,7.1801000740379095,20,0.1811745179759488,-0.03345306203159039,0.1,60,-64.64488983154297,24.470951080322266,0.0027790104053787824,0.00048635493542330466,-52.843500640403185,24.503741659231768,0.0027771030639936575,3.93334143924892,1,"[{""id"": 190, ""x"": -110.19900512695312, ""y"": -9.456449508666992, ""vx"": 0.005592176225036383, ""vy"": 1.4291104078292847, ""r"": 2.5906050205230713}]"
9,0.45,-64.64488983154297,24.470951080322266,0.002778531101036612,0.0001618290806778249,-9.114643034990877e-06,0.5,0.0,PlanStatus.OK,20,0.1811745179759488,-0.03345306203159039,True,52.76263966605196,5.6086109462136425e-06,1.778395726639414e-05,0.0009516786758899729,-0.03345306203159039,4.0,False,8.001100039109588,20,0.1811745179759488,-0.03345306203159039,0.1,60,-64.64488983154297,24.470951080322266,0.0027790104049569215,0.0001618290806778249,-52.8444579880441,24.503739000571866,0.002777103063988991,3.933336030484674,1,"[{""id"": 190, ""x"": -110.19979858398438, ""y"": -9.376959800720215, ""vx"": -0.01389369834214449, ""vy"": 1.6516273021697998, ""r"": 2.5906050205230713}]"
10,0.5,-64.64488983154297,24.470951080322266,0.002778531101036612,0.00021959312085823618,-9.11440838535782e-06,0.5,0.0,PlanStatus.OK,20,0.1811745179759488,-0.03345306203159039,True,52.70908961852343,5.602288573682361e-06,1.777418380887342e-05,0.0009526385306250209,-0.03345306203159039,4.0,False,7.347500184550881,20,0.1811745179759488,-0.03345306203159039,0.1,60,-64.64488983154297,24.470951080322266,0.002779010405071767,0.00021959312085823618,-52.84428758477177,24.503739473800536,0.002777103064003505,3.933336993218685,1,"[{""id"": 190, ""x"": -110.20115661621094, ""y"": -9.285262107849121, ""vx"": -0.009816939011216164, ""vy"": 1.8537896871566772, ""r"": 2.5906050205230713}]"
11,0.55,-64.64488983154297,24.470951080322266,0.002778531101036612,0.0002128506547907936,-9.114435670198873e-06,0.5,0.0,PlanStatus.OK,20,0.1811745179759488,-0.03345306203159039,True,52.65262016784112,5.603026658741509e-06,1.777532458076877e-05,0.0009536561947994999,-0.03345306203159039,4.0,False,7.6367000583559275,20,0.1811745179759488,-0.03345306203159039,0.1,60,-64.64488983154297,24.470951080322266,0.0027790104048657253,0.0002128506547907936,-52.84430747497126,24.50373941856326,0.0027771030640047554,3.933336880844243,1,"[{""id"": 190, ""x"": -110.2013168334961, ""y"": -9.190108299255371, ""vx"": -0.00887295976281166, ""vy"": 1.9627193212509155, ""r"": 2.5906050205230713}]"
12,0.6000000000000001,-64.64488983154297,24.470951080322266,0.002778531101036612,0.0001798630120028016,-9.114569365920033e-06,0.5,0.0,PlanStatus.OK,20,0.1811745179759488,-0.03345306203159039,True,52.59133867691086,5.606637097120724e-06,1.7780905709288176e-05,0.0009547643255915892,-0.03345306203159039,4.0,False,8.610500022768974,20,0.1811745179759488,-0.03345306203159039,0.1,60,-64.64488983154297,24.470951080322266,0.002779010405009589,0.0001798630120028016,-52.84440478814842,24.50373914831384,0.002777103064000412,3.9333363310502047,1,"[{""id"": 190, ""x"": -110.20226287841797, ""y"": -9.085599899291992, ""vx"": -0.012351847253739834, ""vy"": 2.1746768951416016, ""r"": 2.5906050205230713}]"
